comparison_set,variant,window_start,window_end,n_events,distance,distance_squared,status
real_vs_real,original,82000,83000,6368,0.44459884597391014,0.19766813384133267,ok
real_vs_real,original,83000,84000,6346,0.4363611333189474,0.1904110386713962,ok
real_vs_real,original,84000,85000,6492,0.4290847989422128,0.1841137646832792,ok
real_vs_real,original,85000,86000,6446,0.4207356294123944,0.17701846985704367,ok
real_vs_real,original,86000,87000,6497,0.4072539589558086,0.16585578708517945,ok
real_vs_real,original,87000,88000,6498,0.40096117893963684,0.16076986701666346,ok
real_vs_real,original,88000,89000,6660,0.3931716239047795,0.1545839258439214,ok
real_vs_real,original,89000,90000,6531,0.38427431433524106,0.14766674865781965,ok
real_vs_real,original,90000,91000,6644,0.3799265793690272,0.14434420571104972,ok
real_vs_real,original,91000,92000,6531,0.3679793607324968,0.13540880992509702,ok
real_vs_real,original,92000,93000,6709,0.3598545160378721,0.12949527271285116,ok
real_vs_real,original,93000,94000,6680,0.35027643094616673,0.1226935780763847,ok
real_vs_real,original,94000,95000,6656,0.33706909580590294,0.11361557534740896,ok
real_vs_real,original,95000,96000,6666,0.3248876344144612,0.10555197499542462,ok
real_vs_real,original,96000,97000,6620,0.3132135787517981,0.09810274591450885,ok
real_vs_real,original,97000,98000,6580,0.2971636714698843,0.08830624764146133,ok
real_vs_real,original,98000,99000,6373,0.285366825811646,0.08143422527381433,ok
real_vs_real,original,99000,100000,6236,0.2743626585161253,0.07527486838803599,ok
real_vs_real,original,100000,101000,6281,0.2625661306574466,0.06894097296842333,ok
real_vs_real,original,101000,102000,6171,0.24631238002090414,0.0606697885515623,ok
real_vs_real,original,102000,103000,6244,0.23340866049577577,0.054479602794432314,ok
real_vs_real,original,103000,104000,6074,0.2146986432472951,0.046095507412229286,ok
real_vs_real,original,104000,105000,6160,0.20479571779310018,0.041941286026391134,ok
real_vs_real,original,105000,106000,6248,0.18999584117077162,0.036098419662189074,ok
real_vs_real,original,106000,107000,6030,0.1791482366605336,0.03209409069857855,ok
real_vs_real,original,107000,108000,5969,0.168158727669848,0.028277357691542104,ok
real_vs_real,original,108000,109000,5985,0.15911390274277462,0.02531723404603714,ok
real_vs_real,original,109000,110000,5958,0.15236483877313428,0.023215044094363202,ok
real_vs_real,original,110000,111000,5826,0.12773599637944236,0.01631648477104891,ok
real_vs_real,original,111000,112000,5838,0.11450043415610268,0.013110349421936007,ok
real_vs_real,original,112000,113000,5684,0.09178712630170639,0.008424876554725402,ok
real_vs_real,original,113000,114000,5691,0.0851375836410054,0.007248408148229191,ok
real_vs_real,original,114000,115000,5533,0.07051370912474883,0.004972183174529687,ok
real_vs_real,original,115000,116000,5338,0.07493137796240094,0.005614711403344186,ok
real_vs_real,original,116000,117000,5399,0.0692380724077334,0.004793910670738533,ok
real_vs_real,original,117000,118000,5271,0.07141476542040075,0.005100068720050865,ok
real_vs_real,original,118000,119000,4951,0.085305132075637,0.007276965558441872,ok
real_vs_real,original,119000,120000,4658,0.13566805526862877,0.01840582122037171,ok
real_vs_real,original,120000,121000,4383,0.16415451675595855,0.026946705371382274,ok
real_vs_real,original,121000,122000,4165,0.202502874413988,0.0410074141459274,ok
real_vs_real,original,122000,123000,3907,0.2427104894624979,0.0589083816951253,ok
real_vs_real,original,123000,124000,3887,0.23401904506203883,0.054764913451748554,ok
real_vs_real,original,124000,125000,3711,0.25743244618530203,0.06627146434894843,ok
real_vs_real,original,125000,126000,3758,0.266038079451878,0.07077625971844376,ok
real_vs_real,original,126000,127000,3917,0.26775508996273284,0.07169278820095115,ok
real_vs_real,original,127000,128000,3821,0.30260751375745026,0.09157130738246544,ok
real_vs_real,original,128000,129000,3888,0.3221605134928506,0.10378739645397717,ok
real_vs_real,original,129000,130000,3900,0.3305550718198095,0.10926665550579939,ok
real_vs_real,original,130000,131000,3700,0.3549271142022543,0.1259732563959401,ok
real_vs_real,original,131000,132000,3705,0.3399229872603833,0.1155476372680227,ok
real_vs_real,original,132000,133000,3658,0.3464807016632429,0.12004887662505315,ok
real_vs_real,original,133000,134000,3735,0.3641618725422461,0.13261386941347508,ok
real_vs_real,original,134000,135000,4161,0.3495601977027739,0.12219233181800238,ok
real_vs_real,original,135000,136000,4587,0.3435658063751433,0.11803746331020243,ok
real_vs_real,original,136000,137000,4770,0.35975381292009356,0.12942280591054567,ok
real_vs_real,original,137000,138000,4969,0.3620053455038507,0.13104787017336234,ok
real_vs_real,original,138000,139000,5263,0.377068699378967,0.14218080405134575,ok
real_vs_real,original,139000,140000,5491,0.38092013950711484,0.14510015268211984,ok
real_vs_real,original,140000,141000,5729,0.38969714718722664,0.15186386652586298,ok
real_vs_real,original,141000,142000,5844,0.40225835643581603,0.161811785322444,ok
real_vs_real,original,142000,143000,5889,0.4115907141455167,0.16940691597081642,ok
real_vs_real,original,143000,144000,6226,0.41413981115538673,0.17151178318381938,ok
real_vs_real,original,144000,145000,6139,0.420890528055401,0.1771488366067543,ok
real_vs_real,original,145000,146000,6300,0.428734782545635,0.18381351376445293,ok
real_vs_real,original,146000,147000,6385,0.4324034637474078,0.1869727554607558,ok
real_vs_real,original,147000,148000,6372,0.4462218580624148,0.19911394661267387,ok
real_vs_real,original,148000,149000,6560,0.4489991976710357,0.20160027950923376,ok
real_vs_real,original,149000,150000,6880,0.44995361513918875,0.20245825577682516,ok
real_vs_real,original,150000,151000,7124,0.45489517611536073,0.20692962125302505,ok
real_vs_real,original,151000,152000,7464,0.45846772363657595,0.2101926536165038,ok
real_vs_real,original,152000,153000,7450,0.46111087783045046,0.21262324165356863,ok
real_vs_real,original,153000,154000,7641,0.46801463658186143,0.21903770005485182,ok
real_vs_real,original,154000,155000,7649,0.4723475363795518,0.22311219512383199,ok
real_vs_real,original,155000,156000,7610,0.4779558666042495,0.22844181042141914,ok
real_vs_real,original,156000,157000,7821,0.48232751471752194,0.23263983145358133,ok
real_vs_real,original,157000,158000,7779,0.486403937180289,0.23658879010448655,ok
real_vs_real,original,158000,159000,7747,0.48920745655097325,0.2393239355450724,ok
real_vs_real,original,159000,160000,7927,0.491225768842286,0.24130275597469503,ok
real_vs_real,original,160000,161000,7944,0.49246862553027265,0.2425253471316759,ok
real_vs_real,original,161000,162000,7837,0.4940174066570757,0.2440531980801825,ok
real_vs_real,original,162000,163000,7738,0.4937502375271448,0.24378929705811192,ok
real_vs_real,original,163000,164000,7891,0.4938554023385421,0.24389315841896325,ok
real_vs_real,original,164000,165000,7638,0.49532492608736634,0.24534678240345492,ok
real_vs_real,original,165000,166000,7699,0.4962840552400406,0.24629786348549965,ok
real_vs_real,original,166000,167000,7482,0.493375128862274,0.24341901777986552,ok
real_vs_real,original,167000,168000,7392,0.49497113665765247,0.2449964261241685,ok
real_vs_real,original,168000,169000,7461,0.4927572379705879,0.2428096955724026,ok
real_vs_real,original,169000,170000,7463,0.49020202297840804,0.2402980233321237,ok
real_vs_real,original,170000,171000,7317,0.49123882011692305,0.24131557838986667,ok
real_vs_real,original,171000,172000,7387,0.4879075281680033,0.23805375604301093,ok
real_vs_real,original,172000,173000,7328,0.4807035036317514,0.23107585840384123,ok
real_vs_real,original,173000,174000,7050,0.48087811711725376,0.23124376352223525,ok
real_vs_real,original,174000,175000,6973,0.47860933279880197,0.22906689344211437,ok
real_vs_real,original,175000,176000,6971,0.4756906795603248,0.2262816226205636,ok
real_vs_real,original,176000,177000,6997,0.47020504080753495,0.22109278040081562,ok
real_vs_real,original,177000,178000,6729,0.4715949890098937,0.22240183365924177,ok
real_vs_real,original,178000,179000,6923,0.4653761382109861,0.21657495001617083,ok
real_vs_real,original,179000,180000,6687,0.4620016213121849,0.21344549809508753,ok
real_vs_real,original,180000,181000,6849,0.45614694645728837,0.20807003676230829,ok
real_vs_real,original,181000,182000,6637,0.44741137533655406,0.20017693878054685,ok
real_vs_real,original,182000,183000,6553,0.43775755817908485,0.19163167974291484,ok
real_vs_real,original,183000,184000,6624,0.43192710131557027,0.18656102085087092,ok
real_vs_real,original,184000,185000,6545,0.4247198099215482,0.18038691693979603,ok
real_vs_real,original,185000,186000,6580,0.4200479290955818,0.17644026273748692,ok
real_vs_real,original,186000,187000,6885,0.4137618551311004,0.17119887276152973,ok
real_vs_real,original,187000,188000,6731,0.4066554798262099,0.165368679272685,ok
real_vs_real,original,188000,189000,6682,0.39625005101993516,0.1570141029333012,ok
real_vs_real,original,189000,190000,6678,0.38516225386057396,0.1483499617989572,ok
real_vs_real,original,190000,191000,6562,0.3769059278307251,0.14205807843393975,ok
real_vs_real,original,191000,192000,6695,0.36488049828966956,0.13313777803211757,ok
real_vs_real,original,192000,193000,6486,0.3568554604996427,0.12734581968841202,ok
real_vs_real,original,193000,194000,6758,0.3453924541029796,0.11929594735127885,ok
real_vs_real,original,194000,195000,6703,0.34027744459423687,0.11578873929958394,ok
real_vs_real,original,195000,196000,6718,0.3286732065940333,0.10802607673280412,ok
real_vs_real,original,196000,197000,6766,0.3198459669769543,0.10230144259142293,ok
real_vs_real,original,197000,198000,6769,0.3057920427609856,0.09350877341593644,ok
real_vs_real,original,198000,199000,6392,0.2881211296238885,0.08301378533574555,ok
real_vs_real,original,199000,200000,6299,0.273774642098034,0.07495255465590661,ok
real_vs_real,original,200000,201000,6339,0.2616761087111777,0.06847438587022409,ok
real_vs_real,original,201000,202000,6148,0.24498530909067873,0.06001780167025539,ok
real_vs_real,original,202000,203000,6415,0.24244580246446742,0.058779967132639555,ok
real_vs_real,original,203000,204000,6317,0.2268868160792735,0.05147762731059008,ok
real_vs_real,original,204000,205000,6197,0.21557650779330084,0.046473230712355096,ok
real_vs_real,original,205000,206000,6329,0.19964726789836718,0.03985903157928239,ok
real_vs_real,original,206000,207000,5905,0.18345433336029357,0.03365549242866972,ok
real_vs_real,original,207000,208000,5839,0.15836466439566368,0.025079366929151192,ok
real_vs_real,original,208000,209000,5947,0.14599197161139493,0.021313655774982343,ok
real_vs_real,original,209000,210000,5713,0.1346002570473453,0.018117229197211426,ok
real_vs_real,original,210000,211000,5681,0.12125767970166632,0.0147034248866319,ok
real_vs_real,original,211000,212000,5768,0.11471353992159526,0.01315919624134343,ok
real_vs_real,original,212000,213000,5615,0.09189710185254206,0.008445077328896489,ok
real_vs_real,original,213000,214000,5391,0.08701108907256848,0.007570929621594447,ok
real_vs_real,original,214000,215000,5263,0.04753766412202774,0.0022598295101787236,ok
real_vs_real,original,215000,216000,4892,0.014541596837603797,0.00021145803858740875,ok
real_vs_real,original,216000,217000,4647,0.018548425121884878,0.00034404407450217,ok
real_vs_real,original,217000,218000,4360,0.06762856584887081,0.0045736229187750554,ok
real_vs_real,original,218000,219000,4149,0.1185062098275924,0.014043721767701356,ok
real_vs_real,original,219000,220000,3795,0.14402420041268565,0.02074297030451344,ok
real_vs_real,original,220000,221000,3620,0.1915558466474859,0.036693642384835135,ok
real_vs_real,original,221000,222000,3469,0.23408001312183516,0.054793452543118515,ok
real_vs_real,original,222000,223000,3604,0.21441995265959216,0.045975916098541736,ok
real_vs_real,original,223000,224000,3329,0.2667995535726021,0.07118200178653977,ok
real_vs_real,original,224000,225000,3357,0.2660162155896878,0.07076462695665925,ok
real_vs_real,original,225000,226000,3454,0.2562187558972861,0.06564805087355308,ok
real_vs_real,original,226000,227000,3384,0.28466911146434787,0.0810365030219013,ok
real_vs_real,original,227000,228000,3543,0.26858378914732334,0.07213725179273384,ok
real_vs_real,original,228000,229000,3587,0.27056149546349423,0.07320352282744241,ok
real_vs_real,original,229000,230000,3477,0.2860440159938935,0.0818211790859148,ok
real_vs_real,original,230000,231000,3698,0.27012236260680966,0.07296609078028476,ok
real_vs_real,original,231000,232000,3470,0.3131588312310041,0.0980684535779685,ok
real_vs_real,original,232000,233000,3381,0.3417251642625336,0.11677608789025556,ok
real_vs_real,original,233000,234000,3675,0.32989525065973974,0.1088308764078525,ok
real_vs_real,original,234000,235000,4099,0.33098535346247704,0.10955130420668086,ok
real_vs_real,original,235000,236000,4867,0.34927930561459525,0.12199603333061382,ok
real_vs_real,original,236000,237000,5598,0.3588381445623049,0.12876481399291761,ok
real_vs_real,original,237000,238000,5776,0.3676238035063292,0.13514726090446016,ok
real_vs_real,original,238000,239000,6113,0.3816632308962698,0.14566682181817936,ok
real_vs_real,original,239000,240000,6265,0.38370263119135267,0.1472277091831672,ok
real_vs_real,original,240000,241000,5965,0.39778346460281966,0.15823168471142268,ok
real_vs_real,original,241000,242000,6253,0.40111923378261044,0.1608966397103485,ok
real_vs_real,original,242000,243000,6222,0.4129409304959717,0.1705202120788789,ok
real_vs_real,original,243000,244000,6347,0.41622621882762795,0.17324426523954445,ok
real_vs_real,original,244000,245000,6649,0.4309445669928149,0.18571321982062472,ok
real_vs_real,original,245000,246000,6613,0.4329496846895813,0.18744542947280785,ok
real_vs_real,original,246000,247000,6781,0.441915054025876,0.19528891497469292,ok
real_vs_real,original,247000,248000,6591,0.44632853369723313,0.1992091599923222,ok
real_vs_real,original,248000,249000,6377,0.4499909778498803,0.20249188014629146,ok
real_vs_real,original,249000,250000,6548,0.45643905650258126,0.20833661230096656,ok
real_vs_real,original,250000,251000,6768,0.45846537372336305,0.21019049890330296,ok
real_vs_real,original,251000,252000,6604,0.46297183834683503,0.21434292310224792,ok
real_vs_real,original,252000,253000,6983,0.4674487190217728,0.2185083049150963,ok
real_vs_real,original,253000,254000,7108,0.4700092693023166,0.22090871323009761,ok
real_vs_real,original,254000,255000,7103,0.47380861525748347,0.22449460389221398,ok
real_vs_real,original,255000,256000,7292,0.47824815737405035,0.22872130003167446,ok
real_vs_real,original,256000,257000,7202,0.48100069624158054,0.23136166978488523,ok
real_vs_real,original,257000,258000,7200,0.4875673089082206,0.23772188071600422,ok
real_vs_real,original,258000,259000,7363,0.4879016411271598,0.2380480114145758,ok
real_vs_real,original,259000,260000,7307,0.48595233655677345,0.23614967340498763,ok
real_vs_real,original,260000,261000,7402,0.48842124159662587,0.2385553092427896,ok
real_vs_real,original,261000,262000,7480,0.4895007236268409,0.23961095843120084,ok
real_vs_real,original,262000,263000,7495,0.4888320211748144,0.23895674492585417,ok
real_vs_real,original,263000,264000,7427,0.4908342755341258,0.2409182860391101,ok
real_vs_real,original,264000,265000,7442,0.4929238811756686,0.24297395263328467,ok
real_vs_real,original,265000,266000,7404,0.4959902494749718,0.24600632757424476,ok
real_vs_real,original,266000,267000,7400,0.49229922818709326,0.24235853007360775,ok
real_vs_real,original,267000,268000,7320,0.49173863106908766,0.2418068812857003,ok
real_vs_real,original,268000,269000,7198,0.4913828848447424,0.24145713951834136,ok
real_vs_real,original,269000,270000,7168,0.48766787314159254,0.2378199544944444,ok
real_vs_real,original,270000,271000,7134,0.48577181092560406,0.23597425228994082,ok
real_vs_real,original,271000,272000,6945,0.48312564560382387,0.23341038944011164,ok
real_vs_real,original,272000,273000,6802,0.48079675273778166,0.23116551744319558,ok
real_vs_real,original,273000,274000,6656,0.48162313230075054,0.23196084156718627,ok
real_vs_real,original,274000,275000,6481,0.47843447254022997,0.2288995445148481,ok
real_vs_real,original,275000,276000,6541,0.47712388345447904,0.2276472001626833,ok
real_vs_real,original,276000,277000,6362,0.47466902165687913,0.22531068012069877,ok
real_vs_real,original,277000,278000,6362,0.46644235506475384,0.21756847059835388,ok
real_vs_real,original,278000,279000,6371,0.46299519387233773,0.2143645495488836,ok
real_vs_real,original,279000,280000,6320,0.45935653069443794,0.2110084222916301,ok
real_vs_real,original,280000,281000,6411,0.45067088947280365,0.20310425061820803,ok
real_vs_real,original,281000,282000,6291,0.45046240029003254,0.20291637407505753,ok
real_vs_real,original,282000,283000,6262,0.45106887700881043,0.20346313180598935,ok
real_vs_real,original,283000,284000,6332,0.4358397684063924,0.18995630372453776,ok
real_vs_real,original,284000,285000,6393,0.4307357071990876,0.18553324945629815,ok
real_vs_real,original,285000,286000,6444,0.42205127936017856,0.1781272824095635,ok
real_vs_real,original,286000,287000,6546,0.4100234248896104,0.16811920895820598,ok
real_vs_real,original,287000,288000,6487,0.40306496314960055,0.16246136451878884,ok
real_vs_real,original,288000,289000,6583,0.3929378345829219,0.1544001418467157,ok
real_vs_real,original,289000,290000,6509,0.384375918718067,0.14774484689035805,ok
real_vs_real,original,290000,291000,6550,0.38275458108075944,0.14650106933830764,ok
real_vs_real,original,291000,292000,6533,0.37046480724338365,0.1372441734058774,ok
real_vs_real,original,292000,293000,6645,0.36448157093617867,0.13284681555210465,ok
real_vs_real,original,293000,294000,6606,0.3518346152182828,0.12378759646579712,ok
real_vs_real,original,294000,295000,6580,0.3381178936805234,0.11432371002695374,ok
real_vs_real,original,295000,296000,6645,0.3285273970740348,0.10793025062824052,ok
real_vs_real,original,296000,297000,6774,0.31899385678962483,0.10175708066951966,ok
real_vs_real,original,297000,298000,6427,0.3022455798996424,0.09135239056887112,ok
real_vs_real,original,298000,299000,6400,0.2905105479879478,0.08439637849225773,ok
real_vs_real,original,299000,300000,6198,0.2780527678691437,0.0773133417196919,ok
real_vs_real,original,300000,301000,6282,0.2679494288098472,0.07179689639952336,ok
real_vs_real,original,301000,302000,6130,0.25300862383297296,0.0640133637338548,ok
real_vs_real,original,302000,303000,6074,0.2352894416349536,0.05536112134488824,ok
real_vs_real,original,303000,304000,6031,0.22064792134715736,0.048685505194821344,ok
real_vs_real,original,304000,305000,6144,0.20585524698818003,0.04237638271256461,ok
real_vs_real,original,305000,306000,6029,0.19518902220617307,0.038098754389801925,ok
real_vs_real,original,306000,307000,6074,0.18478042476413015,0.03414380537601236,ok
real_vs_real,original,307000,308000,5977,0.17754683984190905,0.0315228803378485,ok
real_vs_real,original,308000,309000,5989,0.16391798385065093,0.026869105429662254,ok
real_vs_real,original,309000,310000,5645,0.1486016346402215,0.022082445817745877,ok
real_vs_real,original,310000,311000,5977,0.1363242482961272,0.01858430067350414,ok
real_vs_real,original,311000,312000,5593,0.11101619020291961,0.012324594487170826,ok
real_vs_real,original,312000,313000,5588,0.09842941842488928,0.009688350411461932,ok
real_vs_real,original,313000,314000,5654,0.08182335656337483,0.006695061679297176,ok
real_vs_real,original,314000,315000,5580,0.07886687950087211,0.006219984682205082,ok
real_vs_real,original,315000,316000,5342,0.0776206225575714,0.006024961046224964,ok
real_vs_real,original,316000,317000,5359,0.06962343923061377,0.004847423290298969,ok
real_vs_real,original,317000,318000,5239,0.06625770880904722,0.004390083976624493,ok
real_vs_real,original,318000,319000,4902,0.07786693798620999,0.006063260031348272,ok
real_vs_real,original,319000,320000,4778,0.10553537928164554,0.01113771628012078,ok
real_vs_real,original,320000,321000,4270,0.17197960008555252,0.029576982845586575,ok
real_vs_real,original,321000,322000,4051,0.1968538230052066,0.0387514276317652,ok
real_vs_real,original,322000,323000,3903,0.23252171884431908,0.054066349734316566,ok
real_vs_real,original,323000,324000,3776,0.24341833031024965,0.0592524835310298,ok
real_vs_real,original,324000,325000,3741,0.24572223190911407,0.06037941525439644,ok
real_vs_real,original,325000,326000,3723,0.2661866705444449,0.07085534357553686,ok
real_vs_real,original,326000,327000,3711,0.2755230352398169,0.07591294294776141,ok
real_vs_real,original,327000,328000,3782,0.30190440349394426,0.09114626884903432,ok
real_vs_real,original,328000,329000,3604,0.3364122922705587,0.1131732303907318,ok
real_vs_real,original,329000,330000,3766,0.33201952571320864,0.11023696545482403,ok
real_vs_real,original,330000,331000,3710,0.34046713421619434,0.1159178694813881,ok
real_vs_real,original,331000,332000,3606,0.35290947693404906,0.1245450989098641,ok
real_vs_real,original,332000,333000,3631,0.3347203506698452,0.11203771315254413,ok
real_vs_real,original,333000,334000,3646,0.366937813742831,0.13464335915436854,ok
real_vs_real,original,334000,335000,3836,0.3521553875309066,0.12401341696704299,ok
real_vs_real,original,335000,336000,4264,0.35126510409696315,0.12338717335625038,ok
real_vs_real,original,336000,337000,4649,0.3569661290236436,0.12742481727012456,ok
real_vs_real,original,337000,338000,4741,0.3662249242551552,0.13412069514569414,ok
real_vs_real,original,338000,339000,5068,0.3720223996066377,0.13840066580908084,ok
real_vs_real,original,339000,340000,5303,0.3744663713312495,0.14022506325799322,ok
real_vs_real,original,340000,341000,5478,0.3871299469093861,0.14986959579406411,ok
real_vs_real,original,341000,342000,5600,0.3960883361959808,0.1568859700705003,ok
real_vs_real,original,342000,343000,5913,0.40089415214290675,0.16071612122238005,ok
real_vs_real,original,343000,344000,6072,0.41003986367035467,0.16813268979880303,ok
real_vs_real,original,344000,345000,6111,0.4205480044725875,0.1768606240658755,ok
real_vs_real,original,345000,346000,6130,0.42507762248784564,0.18069098513991944,ok
real_vs_real,original,346000,347000,6252,0.433124859220975,0.18759714367518943,ok
real_vs_real,original,347000,348000,6278,0.44083225349156746,0.1943330757184536,ok
real_vs_real,original,348000,349000,6355,0.4472906019988613,0.20006888263650371,ok
real_vs_real,original,349000,350000,6555,0.45120125324094096,0.20358257092619575,ok
real_vs_real,original,350000,351000,6866,0.45299480511861284,0.20520429346445004,ok
real_vs_real,original,351000,352000,7252,0.4583772896491184,0.2101097396660718,ok
real_vs_real,original,352000,353000,7442,0.4613372113056744,0.21283202253529646,ok
real_vs_real,original,353000,354000,7223,0.4679763315928187,0.21900184693107183,ok
real_vs_real,original,354000,355000,7552,0.4728616603348396,0.22359814981462126,ok
real_vs_real,original,355000,356000,7539,0.47714560514122595,0.22766792850558673,ok
real_vs_real,original,356000,357000,7576,0.48171916174181534,0.23205335078923725,ok
real_vs_real,original,357000,358000,7718,0.4874800786804791,0.2376368271103261,ok
real_vs_real,original,358000,359000,7968,0.4858218962019021,0.23602291482921173,ok
real_vs_real,original,359000,360000,7787,0.489356027942112,0.23946932208328112,ok
real_vs_real,original,360000,361000,7962,0.4901586186938075,0.2402554714798214,ok
real_vs_real,original,361000,362000,7825,0.493262700827875,0.2433080920280097,ok
real_vs_real,original,362000,363000,7903,0.4939244085077893,0.24396132131976953,ok
real_vs_real,original,363000,364000,7898,0.4946085433832404,0.2446376111876908,ok
real_vs_real,original,364000,365000,7695,0.49434369445246773,0.24437568824491476,ok
real_vs_real,original,365000,366000,7659,0.49474057290970225,0.2447682344830204,ok
real_vs_real,original,366000,367000,7571,0.4962857717684381,0.2462995672597942,ok
real_vs_real,original,367000,368000,7652,0.4933438576764119,0.24338816190704377,ok
real_vs_real,original,368000,369000,7611,0.4885761811581301,0.238706684795062,ok
real_vs_real,original,369000,370000,7501,0.49223799569718946,0.2422982444079863,ok
real_vs_real,original,370000,371000,7473,0.4925865998330546,0.24264155833508985,ok
real_vs_real,original,371000,372000,7384,0.4880503597577553,0.2381931536596744,ok
real_vs_real,original,372000,373000,7259,0.4885364978118715,0.23866790969428872,ok
