comparison_set,variant,window_start,window_end,n_events,distance,distance_squared,status
real_vs_real,original,72000,73000,4250,43.245163231968924,,ok
real_vs_real,original,73000,74000,4254,42.51093127071628,,ok
real_vs_real,original,74000,75000,4354,41.9208027393269,,ok
real_vs_real,original,75000,76000,4337,42.742394490822974,,ok
real_vs_real,original,76000,77000,4384,41.62705238815197,,ok
real_vs_real,original,77000,78000,4375,41.95302371134134,,ok
real_vs_real,original,78000,79000,4297,42.24143282930954,,ok
real_vs_real,original,79000,80000,4199,41.65543410141875,,ok
real_vs_real,original,80000,81000,4306,41.90951485326656,,ok
real_vs_real,original,81000,82000,4290,42.272923545096965,,ok
real_vs_real,original,82000,83000,4317,41.76460958690024,,ok
real_vs_real,original,83000,84000,4289,41.60972172358541,,ok
real_vs_real,original,84000,85000,4339,42.2941752718924,,ok
real_vs_real,original,85000,86000,4484,41.29789310348881,,ok
real_vs_real,original,86000,87000,4214,41.655948966253575,,ok
real_vs_real,original,87000,88000,4207,42.136736525896815,,ok
real_vs_real,original,88000,89000,4348,41.56933507760634,,ok
real_vs_real,original,89000,90000,4188,42.13699361509259,,ok
real_vs_real,original,90000,91000,4261,42.34467482920497,,ok
real_vs_real,original,91000,92000,4399,41.55940971995351,,ok
real_vs_real,original,92000,93000,4245,43.53268544608413,,ok
real_vs_real,original,93000,94000,4315,42.740927684166536,,ok
real_vs_real,original,94000,95000,4178,43.96216569092314,,ok
real_vs_real,original,95000,96000,3956,44.862344476077546,,ok
real_vs_real,original,96000,97000,4014,44.47946583541551,,ok
real_vs_real,original,97000,98000,3949,45.12510650493268,,ok
real_vs_real,original,98000,99000,3988,45.56804738480062,,ok
real_vs_real,original,99000,100000,4067,46.36787209244727,,ok
real_vs_real,original,100000,101000,3982,46.342659548700524,,ok
real_vs_real,original,101000,102000,4093,46.083283309997704,,ok
real_vs_real,original,102000,103000,4048,44.4619880295511,,ok
real_vs_real,original,103000,104000,3890,45.88852222168795,,ok
real_vs_real,original,104000,105000,3937,45.26561403143456,,ok
real_vs_real,original,105000,106000,3933,44.48379057516336,,ok
real_vs_real,original,106000,107000,3791,47.91320624281334,,ok
real_vs_real,original,107000,108000,3947,47.604217202489465,,ok
real_vs_real,original,108000,109000,3843,47.16804607674694,,ok
real_vs_real,original,109000,110000,3848,48.43236982705987,,ok
real_vs_real,original,110000,111000,3929,46.22085167712284,,ok
real_vs_real,original,111000,112000,3776,46.194734941244604,,ok
real_vs_real,original,112000,113000,3575,49.59581622992315,,ok
real_vs_real,original,113000,114000,3604,49.96988331529407,,ok
real_vs_real,original,114000,115000,3513,50.84488282305973,,ok
real_vs_real,original,115000,116000,3470,52.624909333773694,,ok
real_vs_real,original,116000,117000,3577,49.21071170126232,,ok
real_vs_real,original,117000,118000,3447,50.635935370974984,,ok
real_vs_real,original,118000,119000,3491,49.300080988389986,,ok
real_vs_real,original,119000,120000,3456,47.605656437146514,,ok
real_vs_real,original,120000,121000,3299,50.86220748232051,,ok
real_vs_real,original,121000,122000,3184,50.634167677792426,,ok
real_vs_real,original,122000,123000,3049,53.14191028353663,,ok
real_vs_real,original,123000,124000,2896,53.5254863078501,,ok
real_vs_real,original,124000,125000,2959,50.14972347155675,,ok
real_vs_real,original,125000,126000,2801,48.90497672847202,,ok
real_vs_real,original,126000,127000,2673,48.69972849510658,,ok
real_vs_real,original,127000,128000,2701,45.14917929843532,,ok
real_vs_real,original,128000,129000,2416,52.36269444405144,,ok
real_vs_real,original,129000,130000,2279,53.07677681103965,,ok
real_vs_real,original,130000,131000,2110,55.24234017704853,,ok
real_vs_real,original,131000,132000,2160,57.74773833644428,,ok
real_vs_real,original,132000,133000,2133,56.033927687847154,,ok
real_vs_real,original,133000,134000,2291,52.71512869122253,,ok
real_vs_real,original,134000,135000,2148,53.31666636947528,,ok
real_vs_real,original,135000,136000,2417,46.72669119481356,,ok
real_vs_real,original,136000,137000,2301,51.64846135388849,,ok
real_vs_real,original,137000,138000,2098,53.59098494355732,,ok
real_vs_real,original,138000,139000,2338,51.75258916833994,,ok
real_vs_real,original,139000,140000,2280,56.323373776959706,,ok
real_vs_real,original,140000,141000,2157,54.90025193727654,,ok
real_vs_real,original,141000,142000,2270,51.11190888610901,,ok
real_vs_real,original,142000,143000,2222,53.011377860702474,,ok
real_vs_real,original,143000,144000,2355,47.44025365946331,,ok
real_vs_real,original,144000,145000,2303,46.93765708981263,,ok
real_vs_real,original,145000,146000,2274,55.011221726254426,,ok
real_vs_real,original,146000,147000,2239,52.64374486513493,,ok
real_vs_real,original,147000,148000,2283,53.79403773189762,,ok
real_vs_real,original,148000,149000,2142,55.719554559566156,,ok
real_vs_real,original,149000,150000,2096,53.68865312283097,,ok
real_vs_real,original,150000,151000,2180,52.13504412866798,,ok
real_vs_real,original,151000,152000,2314,46.502826426481576,,ok
real_vs_real,original,152000,153000,2676,39.98433986753896,,ok
real_vs_real,original,153000,154000,2871,41.86207763431036,,ok
real_vs_real,original,154000,155000,3151,39.15277636156287,,ok
real_vs_real,original,155000,156000,3285,37.67653784294409,,ok
real_vs_real,original,156000,157000,3508,36.9462486324498,,ok
real_vs_real,original,157000,158000,3650,36.13247108864552,,ok
real_vs_real,original,158000,159000,3695,34.54645552748735,,ok
real_vs_real,original,159000,160000,3739,33.20101948401184,,ok
real_vs_real,original,160000,161000,4024,31.68351743257897,,ok
real_vs_real,original,161000,162000,3901,31.898928417443987,,ok
real_vs_real,original,162000,163000,3812,32.570909358091214,,ok
real_vs_real,original,163000,164000,3928,32.183024565962974,,ok
real_vs_real,original,164000,165000,3806,33.17541327940091,,ok
real_vs_real,original,165000,166000,3947,32.72307737347759,,ok
real_vs_real,original,166000,167000,4097,31.108035454067906,,ok
real_vs_real,original,167000,168000,4139,30.648760092056744,,ok
real_vs_real,original,168000,169000,4258,28.95099237787125,,ok
real_vs_real,original,169000,170000,4190,29.077547543796975,,ok
real_vs_real,original,170000,171000,4019,29.772321420242356,,ok
real_vs_real,original,171000,172000,4106,29.95000392218842,,ok
real_vs_real,original,172000,173000,4008,31.490103153053525,,ok
real_vs_real,original,173000,174000,4141,31.11305473204906,,ok
real_vs_real,original,174000,175000,4150,29.307622683029443,,ok
real_vs_real,original,175000,176000,4149,29.555975922364595,,ok
real_vs_real,original,176000,177000,4200,28.8675260011132,,ok
real_vs_real,original,177000,178000,4312,25.568396724615827,,ok
real_vs_real,original,178000,179000,4212,24.483304007856752,,ok
real_vs_real,original,179000,180000,4276,21.764637869186547,,ok
real_vs_real,original,180000,181000,4237,20.310594604061894,,ok
real_vs_real,original,181000,182000,4284,18.180266005976804,,ok
real_vs_real,original,182000,183000,4489,15.932921174333961,,ok
real_vs_real,original,183000,184000,4548,15.419279859713072,,ok
real_vs_real,original,184000,185000,4480,13.598492764037953,,ok
real_vs_real,original,185000,186000,4732,14.194451111721795,,ok
real_vs_real,original,186000,187000,4528,11.5231701525395,,ok
real_vs_real,original,187000,188000,4553,9.894624609484964,,ok
real_vs_real,original,188000,189000,4501,11.556602186428766,,ok
real_vs_real,original,189000,190000,4613,9.945677730165569,,ok
real_vs_real,original,190000,191000,4839,13.08669374905409,,ok
real_vs_real,original,191000,192000,4904,14.727066809900325,,ok
real_vs_real,original,192000,193000,4752,13.304983083771939,,ok
real_vs_real,original,193000,194000,4827,14.718800676768494,,ok
real_vs_real,original,194000,195000,4764,16.890553612441067,,ok
real_vs_real,original,195000,196000,4826,14.575799967626027,,ok
real_vs_real,original,196000,197000,4633,18.727408157863675,,ok
real_vs_real,original,197000,198000,4633,17.544159488636218,,ok
real_vs_real,original,198000,199000,4771,18.06181051494136,,ok
real_vs_real,original,199000,200000,4792,18.829371242354668,,ok
real_vs_real,original,200000,201000,4733,20.306042507225147,,ok
real_vs_real,original,201000,202000,4795,21.17505576000506,,ok
real_vs_real,original,202000,203000,4895,21.799583943121174,,ok
real_vs_real,original,203000,204000,4733,21.206515697833556,,ok
real_vs_real,original,204000,205000,4693,22.77825192013001,,ok
real_vs_real,original,205000,206000,4663,23.59107822368362,,ok
real_vs_real,original,206000,207000,4683,24.254347097103636,,ok
real_vs_real,original,207000,208000,4714,24.196473152867643,,ok
real_vs_real,original,208000,209000,4781,25.88921627405663,,ok
real_vs_real,original,209000,210000,4702,27.06123601793249,,ok
real_vs_real,original,210000,211000,4642,29.53573775194149,,ok
real_vs_real,original,211000,212000,4580,29.66457507833233,,ok
real_vs_real,original,212000,213000,4362,31.934269445555596,,ok
real_vs_real,original,213000,214000,4464,32.44574081369178,,ok
real_vs_real,original,214000,215000,4305,35.587415862017785,,ok
real_vs_real,original,215000,216000,4292,34.3607493758753,,ok
real_vs_real,original,216000,217000,4295,36.76840428266934,,ok
real_vs_real,original,217000,218000,4301,36.05608208770848,,ok
real_vs_real,original,218000,219000,4367,38.07177290234108,,ok
real_vs_real,original,219000,220000,4287,38.52668293691623,,ok
real_vs_real,original,220000,221000,4126,40.33573599180487,,ok
real_vs_real,original,221000,222000,4106,41.296961845784416,,ok
real_vs_real,original,222000,223000,4185,41.625498421540485,,ok
real_vs_real,original,223000,224000,4107,42.90681689247853,,ok
real_vs_real,original,224000,225000,4139,42.42305687349208,,ok
real_vs_real,original,225000,226000,4098,42.30539559458611,,ok
real_vs_real,original,226000,227000,4169,44.02630998694425,,ok
real_vs_real,original,227000,228000,4189,43.916560573019375,,ok
real_vs_real,original,228000,229000,4050,44.21333942765138,,ok
real_vs_real,original,229000,230000,4063,44.34411303811314,,ok
real_vs_real,original,230000,231000,3981,43.81359243468824,,ok
real_vs_real,original,231000,232000,4007,44.86478177479655,,ok
real_vs_real,original,232000,233000,4081,43.66075148683312,,ok
real_vs_real,original,233000,234000,4161,43.13861853361783,,ok
real_vs_real,original,234000,235000,4018,42.75730191343518,,ok
real_vs_real,original,235000,236000,4195,42.413716804922075,,ok
real_vs_real,original,236000,237000,4124,42.169028805258534,,ok
real_vs_real,original,237000,238000,4088,42.08267172171674,,ok
real_vs_real,original,238000,239000,4116,41.4890094879622,,ok
real_vs_real,original,239000,240000,4190,41.770211153888944,,ok
real_vs_real,original,240000,241000,4252,40.821631847302626,,ok
real_vs_real,original,241000,242000,4169,41.739130949704325,,ok
real_vs_real,original,242000,243000,4168,42.611568230247734,,ok
real_vs_real,original,243000,244000,4192,40.89588772494494,,ok
real_vs_real,original,244000,245000,4190,42.20497460552779,,ok
real_vs_real,original,245000,246000,4187,39.96750446026062,,ok
real_vs_real,original,246000,247000,4279,40.5776225163268,,ok
real_vs_real,original,247000,248000,4191,40.253591063355806,,ok
real_vs_real,original,248000,249000,4394,39.66679451347445,,ok
real_vs_real,original,249000,250000,4330,40.60894121881075,,ok
real_vs_real,original,250000,251000,4336,40.06443711049862,,ok
real_vs_real,original,251000,252000,4277,40.44901568648205,,ok
real_vs_real,original,252000,253000,4301,39.503961392907804,,ok
real_vs_real,original,253000,254000,4257,40.50364146617272,,ok
real_vs_real,original,254000,255000,4263,39.66538161796,,ok
real_vs_real,original,255000,256000,4281,40.338274417720214,,ok
real_vs_real,original,256000,257000,4315,40.14637944142532,,ok
real_vs_real,original,257000,258000,4200,41.898314356436195,,ok
real_vs_real,original,258000,259000,4110,42.839067832472665,,ok
real_vs_real,original,259000,260000,4044,43.90149644644453,,ok
real_vs_real,original,260000,261000,4112,44.272978293274555,,ok
real_vs_real,original,261000,262000,4003,44.71376658977249,,ok
real_vs_real,original,262000,263000,3922,43.71662161268458,,ok
real_vs_real,original,263000,264000,3951,44.90411151353352,,ok
real_vs_real,original,264000,265000,3847,44.492979661817856,,ok
real_vs_real,original,265000,266000,4077,45.25158836330781,,ok
real_vs_real,original,266000,267000,3937,45.8334160440386,,ok
real_vs_real,original,267000,268000,3906,45.94206359371068,,ok
real_vs_real,original,268000,269000,4006,45.30547437468572,,ok
real_vs_real,original,269000,270000,3942,44.71587435498247,,ok
real_vs_real,original,270000,271000,4013,44.221992764541945,,ok
real_vs_real,original,271000,272000,3887,45.333696247438795,,ok
real_vs_real,original,272000,273000,3810,46.32819454953278,,ok
real_vs_real,original,273000,274000,3907,45.90965855791592,,ok
real_vs_real,original,274000,275000,3872,47.54634442226347,,ok
real_vs_real,original,275000,276000,3884,47.48684689828662,,ok
real_vs_real,original,276000,277000,3865,48.29279833593404,,ok
real_vs_real,original,277000,278000,3871,47.82229821380177,,ok
real_vs_real,original,278000,279000,3645,47.72828791188095,,ok
real_vs_real,original,279000,280000,3731,47.316706359620355,,ok
real_vs_real,original,280000,281000,3775,46.318813647365964,,ok
real_vs_real,original,281000,282000,3818,45.62972116846075,,ok
real_vs_real,original,282000,283000,3691,48.14717645928834,,ok
real_vs_real,original,283000,284000,3638,47.49148957816067,,ok
real_vs_real,original,284000,285000,3647,48.423758710887306,,ok
real_vs_real,original,285000,286000,3610,49.23749451515116,,ok
real_vs_real,original,286000,287000,3542,48.49970106279974,,ok
real_vs_real,original,287000,288000,3447,47.45470501307335,,ok
real_vs_real,original,288000,289000,3436,47.29944646012881,,ok
real_vs_real,original,289000,290000,3445,46.523602710043775,,ok
real_vs_real,original,290000,291000,3474,46.1267974257825,,ok
real_vs_real,original,291000,292000,3343,46.69779324098884,,ok
real_vs_real,original,292000,293000,3217,46.16830722276797,,ok
real_vs_real,original,293000,294000,3089,48.49524032661267,,ok
real_vs_real,original,294000,295000,2817,47.53460698868607,,ok
real_vs_real,original,295000,296000,2580,45.60785013531413,,ok
real_vs_real,original,296000,297000,2619,46.664666458027405,,ok
real_vs_real,original,297000,298000,2625,44.00946430704357,,ok
real_vs_real,original,298000,299000,2572,46.93269187885611,,ok
real_vs_real,original,299000,300000,2535,49.69656320172021,,ok
real_vs_real,original,300000,301000,2594,48.244822979663546,,ok
real_vs_real,original,301000,302000,2518,50.87669821432603,,ok
real_vs_real,original,302000,303000,2596,50.403057716007304,,ok
real_vs_real,original,303000,304000,2400,45.74531545353552,,ok
real_vs_real,original,304000,305000,2362,48.17332144911875,,ok
real_vs_real,original,305000,306000,2463,44.43448374670905,,ok
real_vs_real,original,306000,307000,2463,45.261172625207244,,ok
real_vs_real,original,307000,308000,2633,44.282363543822285,,ok
real_vs_real,original,308000,309000,2570,50.218695306091774,,ok
real_vs_real,original,309000,310000,2583,49.010015814820804,,ok
real_vs_real,original,310000,311000,2505,49.11342603475681,,ok
real_vs_real,original,311000,312000,2423,51.37603139013326,,ok
real_vs_real,original,312000,313000,2436,43.76234525261115,,ok
real_vs_real,original,313000,314000,2423,46.825233648373555,,ok
real_vs_real,original,314000,315000,2371,45.18195129599661,,ok
real_vs_real,original,315000,316000,2501,45.06760931881001,,ok
real_vs_real,original,316000,317000,2490,48.5813199730923,,ok
real_vs_real,original,317000,318000,2620,47.94867503891298,,ok
real_vs_real,original,318000,319000,2635,44.40309000117782,,ok
real_vs_real,original,319000,320000,2827,41.69347655855325,,ok
real_vs_real,original,320000,321000,2869,37.62774039086859,,ok
real_vs_real,original,321000,322000,3146,33.887198151739206,,ok
real_vs_real,original,322000,323000,3338,31.102404487847075,,ok
real_vs_real,original,323000,324000,3487,30.979126602527135,,ok
real_vs_real,original,324000,325000,3428,32.382683521503566,,ok
real_vs_real,original,325000,326000,3480,31.923991111683577,,ok
real_vs_real,original,326000,327000,3547,32.463165533673696,,ok
real_vs_real,original,327000,328000,3671,32.35034061388167,,ok
real_vs_real,original,328000,329000,3778,26.911138190922156,,ok
real_vs_real,original,329000,330000,3863,27.21334424537775,,ok
real_vs_real,original,330000,331000,3796,27.22365370480275,,ok
real_vs_real,original,331000,332000,4024,25.621789060785023,,ok
real_vs_real,original,332000,333000,3946,26.988064177873376,,ok
real_vs_real,original,333000,334000,4004,27.87564652127975,,ok
real_vs_real,original,334000,335000,3980,27.955705660800852,,ok
real_vs_real,original,335000,336000,4114,27.18868704707442,,ok
real_vs_real,original,336000,337000,4033,26.17049142643299,,ok
real_vs_real,original,337000,338000,4119,25.716657236694957,,ok
real_vs_real,original,338000,339000,4091,24.659080443653405,,ok
real_vs_real,original,339000,340000,4199,23.83319178479173,,ok
real_vs_real,original,340000,341000,4151,24.09456861698262,,ok
real_vs_real,original,341000,342000,4197,22.83608905811432,,ok
real_vs_real,original,342000,343000,4496,16.633830751393443,,ok
real_vs_real,original,343000,344000,4518,9.070264191964462,,ok
real_vs_real,original,344000,345000,4564,7.355547535414469,,ok
real_vs_real,original,345000,346000,4746,4.280531289936305,,ok
real_vs_real,original,346000,347000,4674,3.103212329893413,,ok
real_vs_real,original,347000,348000,4717,3.574834390824643,,ok
real_vs_real,original,348000,349000,4933,4.481854123603896,,ok
real_vs_real,original,349000,350000,4795,7.6759925156577316,,ok
real_vs_real,original,350000,351000,4845,9.617917308350709,,ok
real_vs_real,original,351000,352000,4938,9.409237042176702,,ok
real_vs_real,original,352000,353000,5015,11.426008022381986,,ok
real_vs_real,original,353000,354000,4900,12.633102364558532,,ok
real_vs_real,original,354000,355000,4965,12.579032059107908,,ok
real_vs_real,original,355000,356000,4952,13.354001046221688,,ok
real_vs_real,original,356000,357000,5092,15.164978811097424,,ok
real_vs_real,original,357000,358000,5135,16.3146408638192,,ok
real_vs_real,original,358000,359000,5029,16.90851955014119,,ok
real_vs_real,original,359000,360000,5166,17.619997704847083,,ok
real_vs_real,original,360000,361000,5037,17.260318391697094,,ok
real_vs_real,original,361000,362000,5090,19.294932708277454,,ok
real_vs_real,original,362000,363000,4999,19.250959179610533,,ok
real_vs_real,original,363000,364000,5038,20.950559067819185,,ok
real_vs_real,original,364000,365000,5001,21.88397738772252,,ok
real_vs_real,original,365000,366000,4955,22.023748972323226,,ok
real_vs_real,original,366000,367000,4946,23.615069051618974,,ok
real_vs_real,original,367000,368000,5057,24.284578865773476,,ok
real_vs_real,original,368000,369000,4936,25.618565703261964,,ok
real_vs_real,original,369000,370000,4905,26.616683870220765,,ok
real_vs_real,original,370000,371000,4868,27.501784504717698,,ok
real_vs_real,original,371000,372000,4874,27.66272498879334,,ok
real_vs_real,original,372000,373000,4726,28.5265988872728,,ok
real_vs_real,original,373000,374000,4757,30.10230180585588,,ok
real_vs_real,original,374000,375000,4817,31.235581083828873,,ok
real_vs_real,original,375000,376000,4804,32.11277232521527,,ok
real_vs_real,original,376000,377000,4715,32.36243418236882,,ok
real_vs_real,original,377000,378000,4703,34.36367768436543,,ok
real_vs_real,original,378000,379000,4704,33.322716051531934,,ok
real_vs_real,original,379000,380000,4578,34.21734270568708,,ok
real_vs_real,original,380000,381000,4625,34.89648631693841,,ok
real_vs_real,original,381000,382000,4652,35.866574005126644,,ok
real_vs_real,original,382000,383000,4646,35.98064386242082,,ok
real_vs_real,original,383000,384000,4510,36.521085685198344,,ok
real_vs_real,original,384000,385000,4564,38.08472544587831,,ok
real_vs_real,original,385000,386000,4572,37.71405469195362,,ok
real_vs_real,original,386000,387000,4502,40.17834998084907,,ok
real_vs_real,original,387000,388000,4378,39.035922474925144,,ok
real_vs_real,original,388000,389000,4287,40.223524930652076,,ok
real_vs_real,original,389000,390000,4341,41.339244072636426,,ok
real_vs_real,original,390000,391000,4314,41.65191508656742,,ok
real_vs_real,original,391000,392000,4447,41.80258316221813,,ok
real_vs_real,original,392000,393000,4365,42.529627461060095,,ok
real_vs_real,original,393000,394000,4456,41.80512965180647,,ok
real_vs_real,original,394000,395000,4300,43.44516433958506,,ok
real_vs_real,original,395000,396000,4272,42.41746150182262,,ok
real_vs_real,original,396000,397000,4243,44.213095558704666,,ok
real_vs_real,original,397000,398000,4229,43.58287925102107,,ok
real_vs_real,original,398000,399000,4228,44.49120502873736,,ok
real_vs_real,original,399000,400000,4296,42.42359029838548,,ok
real_vs_real,original,400000,401000,4427,43.503592918930664,,ok
real_vs_real,original,401000,402000,4284,43.604912726178554,,ok
real_vs_real,original,402000,403000,4337,42.42360193335965,,ok
real_vs_real,original,403000,404000,4201,43.11515738540753,,ok
real_vs_real,original,404000,405000,4279,43.26770820272135,,ok
real_vs_real,original,405000,406000,4250,43.0312929039232,,ok
real_vs_real,original,406000,407000,4219,43.223807349231166,,ok
real_vs_real,original,407000,408000,4316,42.52166623217096,,ok
real_vs_real,original,408000,409000,4247,43.26168776741056,,ok
real_vs_real,original,409000,410000,4366,42.73546879614151,,ok
real_vs_real,original,410000,411000,4325,42.35166568099861,,ok
real_vs_real,original,411000,412000,4335,42.83180981881432,,ok
real_vs_real,original,412000,413000,4235,42.69026017011655,,ok
real_vs_real,original,413000,414000,4252,42.57735633058579,,ok
real_vs_real,original,414000,415000,4162,42.73754479523046,,ok
real_vs_real,original,415000,416000,4299,42.48657920530021,,ok
real_vs_real,original,416000,417000,4472,41.89707413031133,,ok
real_vs_real,original,417000,418000,4382,42.77889150878836,,ok
real_vs_real,original,418000,419000,4449,41.92588028708965,,ok
real_vs_real,original,419000,420000,4309,41.589179438618174,,ok
real_vs_real,original,420000,421000,4250,41.901321201983976,,ok
real_vs_real,original,421000,422000,4236,41.538055011250115,,ok
real_vs_real,original,422000,423000,4141,43.38363568980149,,ok
real_vs_real,original,423000,424000,4192,44.762161209625184,,ok
real_vs_real,original,424000,425000,4262,43.06096629648344,,ok
real_vs_real,original,425000,426000,4199,44.83828348983854,,ok
real_vs_real,original,426000,427000,4162,43.32207906621262,,ok
real_vs_real,original,427000,428000,4247,44.063555979608125,,ok
real_vs_real,original,428000,429000,4039,45.77487336814867,,ok
real_vs_real,original,429000,430000,3913,46.45589413318366,,ok
real_vs_real,original,430000,431000,3967,45.52288925177375,,ok
real_vs_real,original,431000,432000,3818,47.461286120658315,,ok
real_vs_real,original,432000,433000,4069,46.00588811089445,,ok
real_vs_real,original,433000,434000,4138,45.6186649092229,,ok
real_vs_real,original,434000,435000,4021,45.64580976702401,,ok
real_vs_real,original,435000,436000,4074,45.85654932551913,,ok
real_vs_real,original,436000,437000,3924,46.28074632239173,,ok
real_vs_real,original,437000,438000,3789,47.309756340210576,,ok
real_vs_real,original,438000,439000,3728,47.72154242015719,,ok
real_vs_real,original,439000,440000,3720,49.807965302031455,,ok
real_vs_real,original,440000,441000,3853,48.25269255948211,,ok
real_vs_real,original,441000,442000,3837,48.93695464079003,,ok
real_vs_real,original,442000,443000,3720,49.79463942954065,,ok
real_vs_real,original,443000,444000,3788,48.327520670879046,,ok
real_vs_real,original,444000,445000,3690,48.61774421220165,,ok
real_vs_real,original,445000,446000,3519,50.50313063211394,,ok
real_vs_real,original,446000,447000,3474,51.450452458173565,,ok
real_vs_real,original,447000,448000,3456,51.575364163470454,,ok
real_vs_real,original,448000,449000,3374,51.39244242912805,,ok
real_vs_real,original,449000,450000,3459,48.312454121656074,,ok
real_vs_real,original,450000,451000,3422,50.39424141243666,,ok
real_vs_real,original,451000,452000,3211,50.817085976624625,,ok
real_vs_real,original,452000,453000,3368,47.70114764246582,,ok
real_vs_real,original,453000,454000,3047,51.411923361176406,,ok
real_vs_real,original,454000,455000,3025,51.47557216065142,,ok
real_vs_real,original,455000,456000,2760,51.21097070492687,,ok
real_vs_real,original,456000,457000,2570,54.27084699345766,,ok
real_vs_real,original,457000,458000,2644,50.95392465733944,,ok
real_vs_real,original,458000,459000,2486,49.95553379949099,,ok
real_vs_real,original,459000,460000,2364,50.165888275840764,,ok
real_vs_real,original,460000,461000,2334,47.6217157081381,,ok
real_vs_real,original,461000,462000,2292,51.34993457844202,,ok
real_vs_real,original,462000,463000,2067,56.78315629409285,,ok
real_vs_real,original,463000,464000,2154,55.72193565226901,,ok
real_vs_real,original,464000,465000,2146,57.68998951082858,,ok
real_vs_real,original,465000,466000,2114,56.064638236444246,,ok
real_vs_real,original,466000,467000,2222,52.35649962885456,,ok
real_vs_real,original,467000,468000,2324,50.92697184711196,,ok
real_vs_real,original,468000,469000,2312,47.886265363127215,,ok
real_vs_real,original,469000,470000,2316,46.57603473179368,,ok
real_vs_real,original,470000,471000,2298,53.27281008548742,,ok
real_vs_real,original,471000,472000,2291,51.911998936919666,,ok
real_vs_real,original,472000,473000,2286,53.45539689077487,,ok
real_vs_real,original,473000,474000,2191,54.00776326129549,,ok
real_vs_real,original,474000,475000,2256,51.3476799659603,,ok
real_vs_real,original,475000,476000,2217,51.32836140167394,,ok
real_vs_real,original,476000,477000,2288,50.92182022781302,,ok
real_vs_real,original,477000,478000,2386,46.157879029949065,,ok
real_vs_real,original,478000,479000,2222,55.06642309222598,,ok
real_vs_real,original,479000,480000,2172,52.53606889467452,,ok
