comparison_set,variant,window_start,window_end,n_events,kernel_index,rbf_kernel_max_distance,rbf_kernel_target_similarity,weight_method,weight,mmd,mmd_squared,status
real_vs_real,original,73000,74000,4752,0,15,0.5,uniform,1.0,0.2719801757471649,0.07397321599945869,ok
real_vs_real,original,74000,75000,4901,0,15,0.5,uniform,1.0,0.26904130829572553,0.07238322556947564,ok
real_vs_real,original,75000,76000,4719,0,15,0.5,uniform,1.0,0.2725109030977002,0.07426219230712415,ok
real_vs_real,original,76000,77000,4634,0,15,0.5,uniform,1.0,0.2737332782205327,0.07492990760535957,ok
real_vs_real,original,77000,78000,4680,0,15,0.5,uniform,1.0,0.27234419834197227,0.07417136237053153,ok
real_vs_real,original,78000,79000,4507,0,15,0.5,uniform,1.0,0.2753510228635402,0.07581818579199784,ok
real_vs_real,original,79000,80000,4472,0,15,0.5,uniform,1.0,0.2763918463505779,0.07639245272908148,ok
real_vs_real,original,80000,81000,4517,0,15,0.5,uniform,1.0,0.27337307937644856,0.07473284052776204,ok
real_vs_real,original,81000,82000,4407,0,15,0.5,uniform,1.0,0.27394468099104435,0.07504568824328506,ok
real_vs_real,original,82000,83000,4229,0,15,0.5,uniform,1.0,0.2736113516320744,0.07486317174193065,ok
real_vs_real,original,83000,84000,3962,0,15,0.5,uniform,1.0,0.2771067091554636,0.07678812825897068,ok
real_vs_real,original,84000,85000,3745,0,15,0.5,uniform,1.0,0.279048646624026,0.07786814718270053,ok
real_vs_real,original,85000,86000,3481,0,15,0.5,uniform,1.0,0.275789949874367,0.07606009645170586,ok
real_vs_real,original,86000,87000,3435,0,15,0.5,uniform,1.0,0.274811545622197,0.07552138560726088,ok
real_vs_real,original,87000,88000,3230,0,15,0.5,uniform,1.0,0.2795187316676787,0.07813072135310778,ok
real_vs_real,original,88000,89000,3315,0,15,0.5,uniform,1.0,0.2775471969567695,0.07703244653855978,ok
real_vs_real,original,89000,90000,3264,0,15,0.5,uniform,1.0,0.277315914557889,0.0769041164670784,ok
real_vs_real,original,90000,91000,3262,0,15,0.5,uniform,1.0,0.2817324266625681,0.07937316023317931,ok
real_vs_real,original,91000,92000,3174,0,15,0.5,uniform,1.0,0.28373081993296173,0.08050317817983074,ok
real_vs_real,original,92000,93000,3141,0,15,0.5,uniform,1.0,0.28746329872794446,0.08263514811555144,ok
real_vs_real,original,93000,94000,3155,0,15,0.5,uniform,1.0,0.2840426169853242,0.08068020826387158,ok
real_vs_real,original,94000,95000,3158,0,15,0.5,uniform,1.0,0.2812127804886509,0.07908062791015814,ok
real_vs_real,original,95000,96000,3161,0,15,0.5,uniform,1.0,0.2796741954670539,0.07821765561014389,ok
real_vs_real,original,96000,97000,3077,0,15,0.5,uniform,1.0,0.2833490832210537,0.08028670296221162,ok
real_vs_real,original,97000,98000,3169,0,15,0.5,uniform,1.0,0.2812896133564982,0.07912384658224826,ok
real_vs_real,original,98000,99000,3243,0,15,0.5,uniform,1.0,0.2825249608849395,0.07982035352303661,ok
real_vs_real,original,99000,100000,3161,0,15,0.5,uniform,1.0,0.283967593910316,0.08063759439121415,ok
real_vs_real,original,100000,101000,3188,0,15,0.5,uniform,1.0,0.2843765037625884,0.08086999589223345,ok
real_vs_real,original,101000,102000,3137,0,15,0.5,uniform,1.0,0.28665138915467436,0.08216901890430456,ok
real_vs_real,original,102000,103000,3313,0,15,0.5,uniform,1.0,0.2774794874967127,0.07699486598143834,ok
real_vs_real,original,103000,104000,3520,0,15,0.5,uniform,1.0,0.277068631828381,0.07676702674325092,ok
real_vs_real,original,104000,105000,3779,0,15,0.5,uniform,1.0,0.27509245352490685,0.07567585798635303,ok
real_vs_real,original,105000,106000,4122,0,15,0.5,uniform,1.0,0.27068671169143527,0.0732712958863222,ok
real_vs_real,original,106000,107000,4274,0,15,0.5,uniform,1.0,0.27419982927502984,0.0751855463744555,ok
real_vs_real,original,107000,108000,4426,0,15,0.5,uniform,1.0,0.2722922126061613,0.07414304904595896,ok
real_vs_real,original,108000,109000,4482,0,15,0.5,uniform,1.0,0.27040094777737506,0.07311667255890271,ok
real_vs_real,original,109000,110000,4733,0,15,0.5,uniform,1.0,0.2673746463719705,0.07148920152253627,ok
real_vs_real,original,110000,111000,4721,0,15,0.5,uniform,1.0,0.2689403753998408,0.07232892552020728,ok
real_vs_real,original,111000,112000,4895,0,15,0.5,uniform,1.0,0.2664081310928777,0.0709732923123999,ok
real_vs_real,original,112000,113000,5037,0,15,0.5,uniform,1.0,0.2660777437986222,0.07079736574496524,ok
real_vs_real,original,113000,114000,5028,0,15,0.5,uniform,1.0,0.26350481081050803,0.06943478532028162,ok
real_vs_real,original,114000,115000,5199,0,15,0.5,uniform,1.0,0.26166047147804883,0.06846620233411481,ok
real_vs_real,original,115000,116000,5189,0,15,0.5,uniform,1.0,0.2617268594461534,0.06850094895554654,ok
real_vs_real,original,116000,117000,5190,0,15,0.5,uniform,1.0,0.259894309781643,0.06754505225687661,ok
real_vs_real,original,117000,118000,5310,0,15,0.5,uniform,1.0,0.25934695021039783,0.06726084058343457,ok
real_vs_real,original,118000,119000,5204,0,15,0.5,uniform,1.0,0.2580772625253235,0.06660387343256474,ok
real_vs_real,original,119000,120000,5318,0,15,0.5,uniform,1.0,0.2586026484842667,0.0668753298030772,ok
real_vs_real,original,120000,121000,5478,0,15,0.5,uniform,1.0,0.2535486144158793,0.06428689987221223,ok
real_vs_real,original,121000,122000,5770,0,15,0.5,uniform,1.0,0.24978211237689607,0.062391103663464335,ok
real_vs_real,original,122000,123000,5966,0,15,0.5,uniform,1.0,0.24795816383540054,0.061483251012623336,ok
real_vs_real,original,123000,124000,6145,0,15,0.5,uniform,1.0,0.24408929430317503,0.059579583593422,ok
real_vs_real,original,124000,125000,6067,0,15,0.5,uniform,1.0,0.24224652552391537,0.05868337912840898,ok
real_vs_real,original,125000,126000,6197,0,15,0.5,uniform,1.0,0.23709043217740888,0.056211873030070525,ok
real_vs_real,original,126000,127000,6232,0,15,0.5,uniform,1.0,0.23344136926918152,0.05449487288627036,ok
real_vs_real,original,127000,128000,6191,0,15,0.5,uniform,1.0,0.22602678159881845,0.051088105999919975,ok
real_vs_real,original,128000,129000,6390,0,15,0.5,uniform,1.0,0.21708047274157885,0.04712393164570736,ok
real_vs_real,original,129000,130000,6412,0,15,0.5,uniform,1.0,0.2074574262988624,0.04303858372654793,ok
real_vs_real,original,130000,131000,6510,0,15,0.5,uniform,1.0,0.1961899363062246,0.038490491107840474,ok
real_vs_real,original,131000,132000,6485,0,15,0.5,uniform,1.0,0.18599155891559546,0.034592859987853414,ok
real_vs_real,original,132000,133000,6504,0,15,0.5,uniform,1.0,0.17103112110207563,0.02925164438543286,ok
real_vs_real,original,133000,134000,6510,0,15,0.5,uniform,1.0,0.1542606909015327,0.023796360757418214,ok
real_vs_real,original,134000,135000,6554,0,15,0.5,uniform,1.0,0.1377638136955272,0.018978868363935926,ok
real_vs_real,original,135000,136000,6535,0,15,0.5,uniform,1.0,0.12033896850049058,0.014481467339762064,ok
real_vs_real,original,136000,137000,6473,0,15,0.5,uniform,1.0,0.10398781167458443,0.010813464976868838,ok
real_vs_real,original,137000,138000,6463,0,15,0.5,uniform,1.0,0.0905366058346136,0.008196876996052191,ok
real_vs_real,original,138000,139000,6492,0,15,0.5,uniform,1.0,0.07972133917158332,0.0063554919193106255,ok
real_vs_real,original,139000,140000,6401,0,15,0.5,uniform,1.0,0.07793145976037509,0.006073312420382962,ok
real_vs_real,original,140000,141000,6369,0,15,0.5,uniform,1.0,0.08482668256725572,0.007195566075365964,ok
real_vs_real,original,141000,142000,6392,0,15,0.5,uniform,1.0,0.09690374012867345,0.009390334850925476,ok
real_vs_real,original,142000,143000,6331,0,15,0.5,uniform,1.0,0.11210694137705873,0.012567966304919284,ok
real_vs_real,original,143000,144000,6255,0,15,0.5,uniform,1.0,0.12329118831422702,0.015200717115934188,ok
real_vs_real,original,144000,145000,6064,0,15,0.5,uniform,1.0,0.14220318279686625,0.020221745197558955,ok
real_vs_real,original,145000,146000,6052,0,15,0.5,uniform,1.0,0.15703153872935963,0.02465890415571037,ok
real_vs_real,original,146000,147000,6039,0,15,0.5,uniform,1.0,0.17132085776640943,0.029350836305818293,ok
real_vs_real,original,147000,148000,6014,0,15,0.5,uniform,1.0,0.18545722072596404,0.034394380719398945,ok
real_vs_real,original,148000,149000,6013,0,15,0.5,uniform,1.0,0.1992362110195084,0.039695067781410076,ok
real_vs_real,original,149000,150000,6131,0,15,0.5,uniform,1.0,0.20869391222443393,0.04355314899953973,ok
real_vs_real,original,150000,151000,6114,0,15,0.5,uniform,1.0,0.2176193597427184,0.047358185734830686,ok
real_vs_real,original,151000,152000,5968,0,15,0.5,uniform,1.0,0.22393278274206901,0.050145891186606686,ok
real_vs_real,original,152000,153000,5763,0,15,0.5,uniform,1.0,0.2334995293434554,0.05452203020361518,ok
real_vs_real,original,153000,154000,5738,0,15,0.5,uniform,1.0,0.2376552517030184,0.05648001866202504,ok
real_vs_real,original,154000,155000,5673,0,15,0.5,uniform,1.0,0.24376915291623172,0.05942339991349717,ok
real_vs_real,original,155000,156000,5681,0,15,0.5,uniform,1.0,0.2476862488535613,0.06134847787114829,ok
real_vs_real,original,156000,157000,5707,0,15,0.5,uniform,1.0,0.24953405036324183,0.062267242290684914,ok
real_vs_real,original,157000,158000,5604,0,15,0.5,uniform,1.0,0.25742124992352633,0.06626569991219061,ok
real_vs_real,original,158000,159000,5599,0,15,0.5,uniform,1.0,0.25817201354077574,0.0666527885756985,ok
real_vs_real,original,159000,160000,5586,0,15,0.5,uniform,1.0,0.26216786317689506,0.06873198848273916,ok
real_vs_real,original,160000,161000,5601,0,15,0.5,uniform,1.0,0.26234171707409454,0.06882317651738427,ok
real_vs_real,original,161000,162000,5413,0,15,0.5,uniform,1.0,0.2643082452657609,0.06985884851546562,ok
real_vs_real,original,162000,163000,5509,0,15,0.5,uniform,1.0,0.26264051783865144,0.068980041610555,ok
real_vs_real,original,163000,164000,5321,0,15,0.5,uniform,1.0,0.26415643762011354,0.06977862353614893,ok
real_vs_real,original,164000,165000,5544,0,15,0.5,uniform,1.0,0.26433282720386425,0.06987184353758796,ok
real_vs_real,original,165000,166000,5564,0,15,0.5,uniform,1.0,0.26771717564764275,0.07167248613675078,ok
real_vs_real,original,166000,167000,5555,0,15,0.5,uniform,1.0,0.2672670984332778,0.07143170190494338,ok
real_vs_real,original,167000,168000,5650,0,15,0.5,uniform,1.0,0.2665211425941417,0.07103351944968682,ok
real_vs_real,original,168000,169000,5534,0,15,0.5,uniform,1.0,0.26817373477653544,0.07191715202399558,ok
real_vs_real,original,169000,170000,5436,0,15,0.5,uniform,1.0,0.268494987100068,0.07208955809786569,ok
real_vs_real,original,170000,171000,5455,0,15,0.5,uniform,1.0,0.267420887187658,0.07151393090423411,ok
real_vs_real,original,171000,172000,5488,0,15,0.5,uniform,1.0,0.2685276696818342,0.07210710938475626,ok
real_vs_real,original,172000,173000,5421,0,15,0.5,uniform,1.0,0.26964637309706463,0.07270916652440138,ok
real_vs_real,original,173000,174000,5639,0,15,0.5,uniform,1.0,0.26669096771898976,0.07112407226289125,ok
real_vs_real,original,174000,175000,5526,0,15,0.5,uniform,1.0,0.2677740268728042,0.07170292946767728,ok
real_vs_real,original,175000,176000,5709,0,15,0.5,uniform,1.0,0.26785027729484584,0.0717437710469258,ok
real_vs_real,original,176000,177000,5713,0,15,0.5,uniform,1.0,0.2659331494655079,0.07072043998464415,ok
real_vs_real,original,177000,178000,5461,0,15,0.5,uniform,1.0,0.26741283380853575,0.07150962368551157,ok
real_vs_real,original,178000,179000,5483,0,15,0.5,uniform,1.0,0.2679613490255777,0.07180328457160748,ok
real_vs_real,original,179000,180000,5382,0,15,0.5,uniform,1.0,0.26763322964611663,0.07162754561081101,ok
real_vs_real,original,180000,181000,5358,0,15,0.5,uniform,1.0,0.2681690078371894,0.07191461676438254,ok
real_vs_real,original,181000,182000,5455,0,15,0.5,uniform,1.0,0.2671128628717239,0.07134928151152839,ok
real_vs_real,original,182000,183000,5462,0,15,0.5,uniform,1.0,0.26772951576221593,0.07167909361027062,ok
real_vs_real,original,183000,184000,5358,0,15,0.5,uniform,1.0,0.26679750627598553,0.07118090935508453,ok
real_vs_real,original,184000,185000,5457,0,15,0.5,uniform,1.0,0.2657642534750512,0.07063063842515128,ok
real_vs_real,original,185000,186000,5335,0,15,0.5,uniform,1.0,0.2674058774084807,0.07150590327259942,ok
real_vs_real,original,186000,187000,5041,0,15,0.5,uniform,1.0,0.2707273636440723,0.07329330542566977,ok
real_vs_real,original,187000,188000,5151,0,15,0.5,uniform,1.0,0.26881180240093183,0.07225978511003762,ok
real_vs_real,original,188000,189000,5047,0,15,0.5,uniform,1.0,0.2697829123121277,0.07278281977561318,ok
real_vs_real,original,189000,190000,5096,0,15,0.5,uniform,1.0,0.27019822215413747,0.07300707925525664,ok
real_vs_real,original,190000,191000,5212,0,15,0.5,uniform,1.0,0.2709003856034594,0.07338701892010299,ok
real_vs_real,original,191000,192000,4970,0,15,0.5,uniform,1.0,0.2733719398762326,0.07473221751169454,ok
real_vs_real,original,192000,193000,5224,0,15,0.5,uniform,1.0,0.27031211554627527,0.07306863981110287,ok
real_vs_real,original,193000,194000,5005,0,15,0.5,uniform,1.0,0.270983302848837,0.0734319504228645,ok
real_vs_real,original,194000,195000,4824,0,15,0.5,uniform,1.0,0.2741126872505364,0.07513776531171039,ok
real_vs_real,original,195000,196000,4802,0,15,0.5,uniform,1.0,0.2740833822827759,0.07512170044356628,ok
real_vs_real,original,196000,197000,4698,0,15,0.5,uniform,1.0,0.2754018044953237,0.0758461539192805,ok
real_vs_real,original,197000,198000,4664,0,15,0.5,uniform,1.0,0.2774480253729459,0.07697740678334682,ok
real_vs_real,original,198000,199000,4628,0,15,0.5,uniform,1.0,0.27787039194277885,0.07721195471843355,ok
real_vs_real,original,199000,200000,4519,0,15,0.5,uniform,1.0,0.2799638706064065,0.0783797688449207,ok
real_vs_real,original,200000,201000,4650,0,15,0.5,uniform,1.0,0.27538804103889086,0.07583857314723783,ok
real_vs_real,original,201000,202000,4482,0,15,0.5,uniform,1.0,0.2771482119186152,0.07681113136968565,ok
real_vs_real,original,202000,203000,4189,0,15,0.5,uniform,1.0,0.2814581054269546,0.07921866511053069,ok
real_vs_real,original,203000,204000,4037,0,15,0.5,uniform,1.0,0.2837176119785199,0.08049568334679398,ok
real_vs_real,original,204000,205000,3946,0,15,0.5,uniform,1.0,0.2790196914454872,0.0778519882143349,ok
real_vs_real,original,205000,206000,3701,0,15,0.5,uniform,1.0,0.284585621383966,0.08098897589849803,ok
real_vs_real,original,206000,207000,3510,0,15,0.5,uniform,1.0,0.2799488852165905,0.07837137833401175,ok
real_vs_real,original,207000,208000,3245,0,15,0.5,uniform,1.0,0.2773246846391238,0.07690898071018946,ok
real_vs_real,original,208000,209000,3041,0,15,0.5,uniform,1.0,0.2731454684110255,0.07460844691347852,ok
real_vs_real,original,209000,210000,3114,0,15,0.5,uniform,1.0,0.26894592180379606,0.0723319088548936,ok
real_vs_real,original,210000,211000,2931,0,15,0.5,uniform,1.0,0.27107200669704307,0.07348003281476177,ok
real_vs_real,original,211000,212000,2709,0,15,0.5,uniform,1.0,0.28634740963225286,0.08199483900310121,ok
real_vs_real,original,212000,213000,2880,0,15,0.5,uniform,1.0,0.2790768696401955,0.07788389916817068,ok
real_vs_real,original,213000,214000,2762,0,15,0.5,uniform,1.0,0.28278275152324545,0.07996608455905758,ok
real_vs_real,original,214000,215000,2745,0,15,0.5,uniform,1.0,0.2804984388572466,0.07867937420135253,ok
real_vs_real,original,215000,216000,2891,0,15,0.5,uniform,1.0,0.2760584139293618,0.07620824790119488,ok
real_vs_real,original,216000,217000,2888,0,15,0.5,uniform,1.0,0.27297814525281283,0.07451706778566577,ok
real_vs_real,original,217000,218000,3022,0,15,0.5,uniform,1.0,0.26905974161996843,0.07239314456060418,ok
real_vs_real,original,218000,219000,3063,0,15,0.5,uniform,1.0,0.2675524646217492,0.07158432132517237,ok
real_vs_real,original,219000,220000,2915,0,15,0.5,uniform,1.0,0.2778934919494296,0.0772247928678477,ok
real_vs_real,original,220000,221000,2885,0,15,0.5,uniform,1.0,0.27706525468760185,0.07676515535510568,ok
real_vs_real,original,221000,222000,2875,0,15,0.5,uniform,1.0,0.28318644265429954,0.08019456130319687,ok
real_vs_real,original,222000,223000,2774,0,15,0.5,uniform,1.0,0.28136757096049136,0.07916770998820713,ok
real_vs_real,original,223000,224000,2921,0,15,0.5,uniform,1.0,0.2781519109128986,0.07736848554449707,ok
real_vs_real,original,224000,225000,2965,0,15,0.5,uniform,1.0,0.27242877282650846,0.07421743626375736,ok
real_vs_real,original,225000,226000,2850,0,15,0.5,uniform,1.0,0.2713530940887068,0.07363250167151457,ok
real_vs_real,original,226000,227000,3546,0,15,0.5,uniform,1.0,0.2701645103745104,0.07298886266589893,ok
real_vs_real,original,227000,228000,3791,0,15,0.5,uniform,1.0,0.28637109563911967,0.08200840441754982,ok
real_vs_real,original,228000,229000,4253,0,15,0.5,uniform,1.0,0.2928018008658153,0.08573289459026458,ok
real_vs_real,original,229000,230000,4540,0,15,0.5,uniform,1.0,0.2890581826244748,0.08355463294216424,ok
real_vs_real,original,230000,231000,4628,0,15,0.5,uniform,1.0,0.2875587091184301,0.0826900111898579,ok
real_vs_real,original,231000,232000,4854,0,15,0.5,uniform,1.0,0.28443024739124445,0.08090056563104452,ok
real_vs_real,original,232000,233000,5077,0,15,0.5,uniform,1.0,0.2810996795839587,0.07901702986220425,ok
real_vs_real,original,233000,234000,4998,0,15,0.5,uniform,1.0,0.2810282237098853,0.07897686252153333,ok
real_vs_real,original,234000,235000,5202,0,15,0.5,uniform,1.0,0.277953334694184,0.07725805626761706,ok
real_vs_real,original,235000,236000,5153,0,15,0.5,uniform,1.0,0.2751777462394114,0.07572279202540187,ok
real_vs_real,original,236000,237000,5133,0,15,0.5,uniform,1.0,0.27750675613813014,0.07700999970230762,ok
real_vs_real,original,237000,238000,5214,0,15,0.5,uniform,1.0,0.27462291514898846,0.07541774552492851,ok
real_vs_real,original,238000,239000,5271,0,15,0.5,uniform,1.0,0.2729438772803035,0.07449836014480539,ok
real_vs_real,original,239000,240000,5371,0,15,0.5,uniform,1.0,0.27209937105894016,0.07403806773067081,ok
real_vs_real,original,240000,241000,5495,0,15,0.5,uniform,1.0,0.27082464599991424,0.07334598888097886,ok
real_vs_real,original,241000,242000,5434,0,15,0.5,uniform,1.0,0.2712976592123745,0.07360241989411367,ok
real_vs_real,original,242000,243000,5473,0,15,0.5,uniform,1.0,0.26959508545449995,0.07268151010121912,ok
real_vs_real,original,243000,244000,5429,0,15,0.5,uniform,1.0,0.2665052866830801,0.07102506783003071,ok
real_vs_real,original,244000,245000,5393,0,15,0.5,uniform,1.0,0.26401250109450297,0.06970260073417493,ok
real_vs_real,original,245000,246000,5371,0,15,0.5,uniform,1.0,0.26267218346503873,0.06899667596629097,ok
real_vs_real,original,246000,247000,5503,0,15,0.5,uniform,1.0,0.2580965009697258,0.06661380381281566,ok
real_vs_real,original,247000,248000,5496,0,15,0.5,uniform,1.0,0.2563730348529514,0.06572713299971261,ok
real_vs_real,original,248000,249000,5723,0,15,0.5,uniform,1.0,0.25303536804059,0.06402689747943685,ok
real_vs_real,original,249000,250000,5729,0,15,0.5,uniform,1.0,0.24669790160719296,0.06085985465739226,ok
real_vs_real,original,250000,251000,5998,0,15,0.5,uniform,1.0,0.2403399310426062,0.0577632824535647,ok
real_vs_real,original,251000,252000,6047,0,15,0.5,uniform,1.0,0.23294517353071384,0.05426345387125438,ok
real_vs_real,original,252000,253000,5739,0,15,0.5,uniform,1.0,0.22638485449116597,0.05125010234298638,ok
real_vs_real,original,253000,254000,5944,0,15,0.5,uniform,1.0,0.21685793022779523,0.04702736190268331,ok
real_vs_real,original,254000,255000,5928,0,15,0.5,uniform,1.0,0.20503673962962296,0.0420400645979458,ok
real_vs_real,original,255000,256000,5991,0,15,0.5,uniform,1.0,0.19240900779630432,0.0370212262811583,ok
real_vs_real,original,256000,257000,6128,0,15,0.5,uniform,1.0,0.17686933076934913,0.03128276016679743,ok
real_vs_real,original,257000,258000,6176,0,15,0.5,uniform,1.0,0.15914366871519417,0.02532670729213147,ok
real_vs_real,original,258000,259000,6170,0,15,0.5,uniform,1.0,0.13947939416403546,0.01945450139636637,ok
real_vs_real,original,259000,260000,6249,0,15,0.5,uniform,1.0,0.11807537074452738,0.013941793176457593,ok
real_vs_real,original,260000,261000,6107,0,15,0.5,uniform,1.0,0.0923133606228203,0.00852175654947887,ok
real_vs_real,original,261000,262000,6144,0,15,0.5,uniform,1.0,0.06907243416043277,0.0047710011608473185,ok
real_vs_real,original,262000,263000,6044,0,15,0.5,uniform,1.0,0.04486163993628481,0.002012566737772864,ok
real_vs_real,original,263000,264000,6171,0,15,0.5,uniform,1.0,0.026334307601624845,0.000693495756856996,ok
real_vs_real,original,264000,265000,6143,0,15,0.5,uniform,1.0,0.020618923690465477,0.00042514001415323854,ok
real_vs_real,original,265000,266000,6227,0,15,0.5,uniform,1.0,0.0430295857471919,0.0018515452495749402,ok
real_vs_real,original,266000,267000,6143,0,15,0.5,uniform,1.0,0.06808948951806455,0.004636178582830622,ok
real_vs_real,original,267000,268000,6133,0,15,0.5,uniform,1.0,0.08998852884510193,0.008097935323705743,ok
