comparison_set,variant,window_start,window_end,n_events,kernel_index,rbf_kernel_max_distance,rbf_kernel_target_similarity,weight_method,weight,mmd,mmd_squared,status
real_vs_real,original,71000,72000,6941,0,3,0.5,uniform,1.0,0.052011001476460074,0.002705144274584332,ok
real_vs_real,original,72000,73000,6857,0,3,0.5,uniform,1.0,0.051988855491384406,0.0027028410953040503,ok
real_vs_real,original,73000,74000,6681,0,3,0.5,uniform,1.0,0.05228761972555373,0.0027339951765641157,ok
real_vs_real,original,74000,75000,6518,0,3,0.5,uniform,1.0,0.052206932317259605,0.002725563781978925,ok
real_vs_real,original,75000,76000,6435,0,3,0.5,uniform,1.0,0.05255162647773807,0.002761673445455701,ok
real_vs_real,original,76000,77000,6495,0,3,0.5,uniform,1.0,0.05223031298304041,0.0027280055943063593,ok
real_vs_real,original,77000,78000,6460,0,3,0.5,uniform,1.0,0.05224992918046774,0.002730055099363894,ok
real_vs_real,original,78000,79000,6383,0,3,0.5,uniform,1.0,0.05245125148683361,0.002751133782535065,ok
real_vs_real,original,79000,80000,6536,0,3,0.5,uniform,1.0,0.05220795234453432,0.0027256702880091663,ok
real_vs_real,original,80000,81000,6397,0,3,0.5,uniform,1.0,0.05238363657048349,0.0027440453803484954,ok
real_vs_real,original,81000,82000,6349,0,3,0.5,uniform,1.0,0.05237726919093856,0.002743378327900042,ok
real_vs_real,original,82000,83000,6368,0,3,0.5,uniform,1.0,0.052272167576205536,0.002732379503114913,ok
real_vs_real,original,83000,84000,6346,0,3,0.5,uniform,1.0,0.052649411361457545,0.002771960516707975,ok
real_vs_real,original,84000,85000,6492,0,3,0.5,uniform,1.0,0.052368195873189305,0.0027424279390127213,ok
real_vs_real,original,85000,86000,6446,0,3,0.5,uniform,1.0,0.052645711185975705,0.002771570906277167,ok
real_vs_real,original,86000,87000,6497,0,3,0.5,uniform,1.0,0.05281914152462757,0.0027898617113986364,ok
real_vs_real,original,87000,88000,6498,0,3,0.5,uniform,1.0,0.052863719045452985,0.002794572791316589,ok
real_vs_real,original,88000,89000,6660,0,3,0.5,uniform,1.0,0.05260950656442654,0.0027677601809524394,ok
real_vs_real,original,89000,90000,6531,0,3,0.5,uniform,1.0,0.05272386244978831,0.0027798056716241974,ok
real_vs_real,original,90000,91000,6644,0,3,0.5,uniform,1.0,0.05234470782461149,0.002739968437243943,ok
real_vs_real,original,91000,92000,6531,0,3,0.5,uniform,1.0,0.05285235307989818,0.002793371226082223,ok
real_vs_real,original,92000,93000,6709,0,3,0.5,uniform,1.0,0.05259834094807881,0.0027665854704903444,ok
real_vs_real,original,93000,94000,6680,0,3,0.5,uniform,1.0,0.05282766863608052,0.0027907625735235256,ok
real_vs_real,original,94000,95000,6656,0,3,0.5,uniform,1.0,0.052821580051360534,0.002790119319122289,ok
real_vs_real,original,95000,96000,6666,0,3,0.5,uniform,1.0,0.05281909347817104,0.0027898566358557707,ok
real_vs_real,original,96000,97000,6620,0,3,0.5,uniform,1.0,0.05242392547615254,0.002748267962329195,ok
real_vs_real,original,97000,98000,6580,0,3,0.5,uniform,1.0,0.052086140175527665,0.002712965998384717,ok
real_vs_real,original,98000,99000,6373,0,3,0.5,uniform,1.0,0.05213966563169349,0.002718544732184799,ok
real_vs_real,original,99000,100000,6236,0,3,0.5,uniform,1.0,0.052166131389150106,0.002721305264110072,ok
real_vs_real,original,100000,101000,6281,0,3,0.5,uniform,1.0,0.05176672310689305,0.0026797936212257347,ok
real_vs_real,original,101000,102000,6171,0,3,0.5,uniform,1.0,0.05209055032324601,0.0027134254329786254,ok
real_vs_real,original,102000,103000,6244,0,3,0.5,uniform,1.0,0.0516556410592561,0.0026683052532427047,ok
real_vs_real,original,103000,104000,6074,0,3,0.5,uniform,1.0,0.052096323676989076,0.0027140269406576126,ok
real_vs_real,original,104000,105000,6160,0,3,0.5,uniform,1.0,0.051607813608142906,0.00266336642541282,ok
real_vs_real,original,105000,106000,6248,0,3,0.5,uniform,1.0,0.051153460510916564,0.0026166765222419004,ok
real_vs_real,original,106000,107000,6030,0,3,0.5,uniform,1.0,0.05133507826307882,0.0026352902602764278,ok
real_vs_real,original,107000,108000,5969,0,3,0.5,uniform,1.0,0.050763358682478846,0.0025769185847260003,ok
real_vs_real,original,108000,109000,5985,0,3,0.5,uniform,1.0,0.05015926695149979,0.002515952061111819,ok
real_vs_real,original,109000,110000,5958,0,3,0.5,uniform,1.0,0.04900736897802384,0.0024017222141481734,ok
real_vs_real,original,110000,111000,5826,0,3,0.5,uniform,1.0,0.04791158785541155,0.0022955202508268195,ok
real_vs_real,original,111000,112000,5838,0,3,0.5,uniform,1.0,0.04555107638777961,0.0020749005600853333,ok
real_vs_real,original,112000,113000,5684,0,3,0.5,uniform,1.0,0.0428631743723127,0.0018372517172712843,ok
real_vs_real,original,113000,114000,5691,0,3,0.5,uniform,1.0,0.03865482251489172,0.0014941953036577795,ok
real_vs_real,original,114000,115000,5533,0,3,0.5,uniform,1.0,0.03437078014341294,0.001181350527666829,ok
real_vs_real,original,115000,116000,5338,0,3,0.5,uniform,1.0,0.031069039819066356,0.0009652852352787307,ok
real_vs_real,original,116000,117000,5399,0,3,0.5,uniform,1.0,0.03280973239423391,0.0010764785397812421,ok
real_vs_real,original,117000,118000,5271,0,3,0.5,uniform,1.0,0.03778330797569732,0.0014275783615863924,ok
real_vs_real,original,118000,119000,4951,0,3,0.5,uniform,1.0,0.04332405485527382,0.0018769737291027748,ok
real_vs_real,original,119000,120000,4658,0,3,0.5,uniform,1.0,0.04804645856174235,0.002308462180325224,ok
real_vs_real,original,120000,121000,4383,0,3,0.5,uniform,1.0,0.05016333197138299,0.0025163598744711753,ok
real_vs_real,original,121000,122000,4165,0,3,0.5,uniform,1.0,0.05226662530897231,0.0027318001211885045,ok
real_vs_real,original,122000,123000,3907,0,3,0.5,uniform,1.0,0.05502073219964941,0.0030272809717855377,ok
real_vs_real,original,123000,124000,3887,0,3,0.5,uniform,1.0,0.054283654399897054,0.0029467151350074626,ok
real_vs_real,original,124000,125000,3711,0,3,0.5,uniform,1.0,0.05603898026573394,0.0031403673092233178,ok
real_vs_real,original,125000,126000,3758,0,3,0.5,uniform,1.0,0.055652030771009255,0.003097148528937361,ok
real_vs_real,original,126000,127000,3917,0,3,0.5,uniform,1.0,0.05512835387428623,0.0030391354008885295,ok
real_vs_real,original,127000,128000,3821,0,3,0.5,uniform,1.0,0.05671122344185548,0.0032161628642720583,ok
real_vs_real,original,128000,129000,3888,0,3,0.5,uniform,1.0,0.05730872808035622,0.003284290314188209,ok
real_vs_real,original,129000,130000,3900,0,3,0.5,uniform,1.0,0.05737682320989099,0.003292099841659085,ok
real_vs_real,original,130000,131000,3700,0,3,0.5,uniform,1.0,0.059047513224455374,0.0034866088179922325,ok
real_vs_real,original,131000,132000,3705,0,3,0.5,uniform,1.0,0.057825891942624455,0.00334383377896008,ok
real_vs_real,original,132000,133000,3658,0,3,0.5,uniform,1.0,0.058127257755140875,0.0033787780941325852,ok
real_vs_real,original,133000,134000,3735,0,3,0.5,uniform,1.0,0.05863474699704973,0.0034380335554080326,ok
real_vs_real,original,134000,135000,4161,0,3,0.5,uniform,1.0,0.056576200290459566,0.003200866439306197,ok
real_vs_real,original,135000,136000,4587,0,3,0.5,uniform,1.0,0.0555800065200294,0.0030891371247665105,ok
real_vs_real,original,136000,137000,4770,0,3,0.5,uniform,1.0,0.05602920134720163,0.0031392714036052607,ok
real_vs_real,original,137000,138000,4969,0,3,0.5,uniform,1.0,0.055102190792622456,0.0030362514301465666,ok
real_vs_real,original,138000,139000,5263,0,3,0.5,uniform,1.0,0.054449183187192274,0.0029647135497524214,ok
real_vs_real,original,139000,140000,5491,0,3,0.5,uniform,1.0,0.053560562136243224,0.0028687338163503715,ok
real_vs_real,original,140000,141000,5729,0,3,0.5,uniform,1.0,0.05308364126802847,0.0028178729702727353,ok
real_vs_real,original,141000,142000,5844,0,3,0.5,uniform,1.0,0.05261371135666756,0.0027682026227227284,ok
real_vs_real,original,142000,143000,5889,0,3,0.5,uniform,1.0,0.05281598629147914,0.0027895284079417124,ok
real_vs_real,original,143000,144000,6226,0,3,0.5,uniform,1.0,0.05189109859105652,0.002692686112986748,ok
real_vs_real,original,144000,145000,6139,0,3,0.5,uniform,1.0,0.05211067237607597,0.0027155221754867273,ok
real_vs_real,original,145000,146000,6300,0,3,0.5,uniform,1.0,0.05186913306221007,0.0026904069646252536,ok
real_vs_real,original,146000,147000,6385,0,3,0.5,uniform,1.0,0.05172400976560909,0.0026753731862328247,ok
real_vs_real,original,147000,148000,6372,0,3,0.5,uniform,1.0,0.051682362014639396,0.002671066543412241,ok
real_vs_real,original,148000,149000,6560,0,3,0.5,uniform,1.0,0.05160426848821693,0.0026630005262039784,ok
real_vs_real,original,149000,150000,6880,0,3,0.5,uniform,1.0,0.05162756914594698,0.002665405895919537,ok
real_vs_real,original,150000,151000,7124,0,3,0.5,uniform,1.0,0.051599067632032695,0.0026624637804950843,ok
real_vs_real,original,151000,152000,7464,0,3,0.5,uniform,1.0,0.05125870417668988,0.0026274547538734042,ok
real_vs_real,original,152000,153000,7450,0,3,0.5,uniform,1.0,0.05142198340296866,0.0026442203770951846,ok
real_vs_real,original,153000,154000,7641,0,3,0.5,uniform,1.0,0.05126652202401296,0.0026282562804386058,ok
real_vs_real,original,154000,155000,7649,0,3,0.5,uniform,1.0,0.0512995841591842,0.0026316473349052225,ok
real_vs_real,original,155000,156000,7610,0,3,0.5,uniform,1.0,0.051677091056640034,0.0026705217400762654,ok
real_vs_real,original,156000,157000,7821,0,3,0.5,uniform,1.0,0.05165100688038683,0.002667826511757768,ok
real_vs_real,original,157000,158000,7779,0,3,0.5,uniform,1.0,0.051585903353024015,0.0026611054247475344,ok
real_vs_real,original,158000,159000,7747,0,3,0.5,uniform,1.0,0.051708626417652066,0.002673782046000305,ok
real_vs_real,original,159000,160000,7927,0,3,0.5,uniform,1.0,0.051485356952128025,0.002650741980488038,ok
real_vs_real,original,160000,161000,7944,0,3,0.5,uniform,1.0,0.05141910089831905,0.002643923937191515,ok
real_vs_real,original,161000,162000,7837,0,3,0.5,uniform,1.0,0.05188834498062184,0.0026924003448280235,ok
real_vs_real,original,162000,163000,7738,0,3,0.5,uniform,1.0,0.05175235449509762,0.0026783061957862515,ok
real_vs_real,original,163000,164000,7891,0,3,0.5,uniform,1.0,0.05158853767373549,0.002661377219314426,ok
real_vs_real,original,164000,165000,7638,0,3,0.5,uniform,1.0,0.05201814063255617,0.0027058869548683916,ok
real_vs_real,original,165000,166000,7699,0,3,0.5,uniform,1.0,0.052090435797992725,0.0027134135016248016,ok
real_vs_real,original,166000,167000,7482,0,3,0.5,uniform,1.0,0.052037016579727965,0.002707851094518883,ok
real_vs_real,original,167000,168000,7392,0,3,0.5,uniform,1.0,0.052306354905904635,0.002735954763542454,ok
real_vs_real,original,168000,169000,7461,0,3,0.5,uniform,1.0,0.05229719796445878,0.0027349969149337914,ok
real_vs_real,original,169000,170000,7463,0,3,0.5,uniform,1.0,0.05222064932948883,0.0027269962163934424,ok
real_vs_real,original,170000,171000,7317,0,3,0.5,uniform,1.0,0.052570714022614616,0.002763679972847529,ok
real_vs_real,original,171000,172000,7387,0,3,0.5,uniform,1.0,0.05250788003721352,0.002757077466002406,ok
real_vs_real,original,172000,173000,7328,0,3,0.5,uniform,1.0,0.05248419264261929,0.002754590477347573,ok
real_vs_real,original,173000,174000,7050,0,3,0.5,uniform,1.0,0.05291315478535994,0.0027998019493394597,ok
real_vs_real,original,174000,175000,6973,0,3,0.5,uniform,1.0,0.052978541180423236,0.0028067258256058007,ok
real_vs_real,original,175000,176000,6971,0,3,0.5,uniform,1.0,0.053161904287414054,0.0028261880674641726,ok
real_vs_real,original,176000,177000,6997,0,3,0.5,uniform,1.0,0.05306801250113166,0.0028162139508202664,ok
real_vs_real,original,177000,178000,6729,0,3,0.5,uniform,1.0,0.053841267346282,0.0028988820694538123,ok
real_vs_real,original,178000,179000,6923,0,3,0.5,uniform,1.0,0.05341580612036459,0.0028532483434883793,ok
real_vs_real,original,179000,180000,6687,0,3,0.5,uniform,1.0,0.053877676079537494,0.0029028039797315665,ok
real_vs_real,original,180000,181000,6849,0,3,0.5,uniform,1.0,0.053744387494540635,0.0028884591871633355,ok
real_vs_real,original,181000,182000,6637,0,3,0.5,uniform,1.0,0.053855862976968025,0.0029004539769939552,ok
real_vs_real,original,182000,183000,6553,0,3,0.5,uniform,1.0,0.05378464552616232,0.0028927880943749327,ok
real_vs_real,original,183000,184000,6624,0,3,0.5,uniform,1.0,0.05380457918641205,0.0028949327414268845,ok
real_vs_real,original,184000,185000,6545,0,3,0.5,uniform,1.0,0.05392936087609102,0.002908375964503657,ok
real_vs_real,original,185000,186000,6580,0,3,0.5,uniform,1.0,0.054239150084513965,0.002941885401890431,ok
real_vs_real,original,186000,187000,6885,0,3,0.5,uniform,1.0,0.0536860546257903,0.00288219246128334,ok
real_vs_real,original,187000,188000,6731,0,3,0.5,uniform,1.0,0.053905599671609135,0.0029058136759557867,ok
real_vs_real,original,188000,189000,6682,0,3,0.5,uniform,1.0,0.05398231813671644,0.0029140906714136645,ok
real_vs_real,original,189000,190000,6678,0,3,0.5,uniform,1.0,0.05385786461269755,0.0029006695806396594,ok
real_vs_real,original,190000,191000,6562,0,3,0.5,uniform,1.0,0.053994771859749324,0.002915435388186377,ok
real_vs_real,original,191000,192000,6695,0,3,0.5,uniform,1.0,0.053615292115145305,0.0028745995485923623,ok
real_vs_real,original,192000,193000,6486,0,3,0.5,uniform,1.0,0.053964703736668805,0.0029121892493864363,ok
real_vs_real,original,193000,194000,6758,0,3,0.5,uniform,1.0,0.053543721257105374,0.002866930086058598,ok
real_vs_real,original,194000,195000,6703,0,3,0.5,uniform,1.0,0.05352454836930542,0.002864877278138115,ok
real_vs_real,original,195000,196000,6718,0,3,0.5,uniform,1.0,0.05314289480649784,0.002824167268414495,ok
real_vs_real,original,196000,197000,6766,0,3,0.5,uniform,1.0,0.052895152241145965,0.0027978971306140093,ok
real_vs_real,original,197000,198000,6769,0,3,0.5,uniform,1.0,0.05260504055990708,0.0027672902923094687,ok
real_vs_real,original,198000,199000,6392,0,3,0.5,uniform,1.0,0.05323933870006626,0.002834427185220373,ok
real_vs_real,original,199000,200000,6299,0,3,0.5,uniform,1.0,0.05335225340398162,0.0028464629432826682,ok
real_vs_real,original,200000,201000,6339,0,3,0.5,uniform,1.0,0.05310729163537777,0.0028203844248450662,ok
real_vs_real,original,201000,202000,6148,0,3,0.5,uniform,1.0,0.05349078568997092,0.0028612641537303974,ok
real_vs_real,original,202000,203000,6415,0,3,0.5,uniform,1.0,0.05322024359138804,0.0028323943279266804,ok
real_vs_real,original,203000,204000,6317,0,3,0.5,uniform,1.0,0.053170859243504016,0.0028271402726925167,ok
real_vs_real,original,204000,205000,6197,0,3,0.5,uniform,1.0,0.05324877734851703,0.0028354322891119407,ok
real_vs_real,original,205000,206000,6329,0,3,0.5,uniform,1.0,0.05277175057171647,0.0027848576584034576,ok
real_vs_real,original,206000,207000,5905,0,3,0.5,uniform,1.0,0.053374010316232075,0.0028487849772372478,ok
real_vs_real,original,207000,208000,5839,0,3,0.5,uniform,1.0,0.05344740080295685,0.0028566246525919127,ok
real_vs_real,original,208000,209000,5947,0,3,0.5,uniform,1.0,0.05272154281854019,0.002779561077167167,ok
real_vs_real,original,209000,210000,5713,0,3,0.5,uniform,1.0,0.05260549141741178,0.0027673377272673847,ok
real_vs_real,original,210000,211000,5681,0,3,0.5,uniform,1.0,0.051476518158807175,0.0026498319217540048,ok
real_vs_real,original,211000,212000,5768,0,3,0.5,uniform,1.0,0.049483108578629025,0.0024485780346043895,ok
real_vs_real,original,212000,213000,5615,0,3,0.5,uniform,1.0,0.04517242332126921,0.0020405478287159463,ok
real_vs_real,original,213000,214000,5391,0,3,0.5,uniform,1.0,0.03815752582450424,0.001455996777047708,ok
real_vs_real,original,214000,215000,5263,0,3,0.5,uniform,1.0,0.02680150969242973,0.0007183209217934048,ok
real_vs_real,original,215000,216000,4892,0,3,0.5,uniform,1.0,0.01867548430811433,0.0003487737141426245,ok
real_vs_real,original,216000,217000,4647,0,3,0.5,uniform,1.0,0.025336974671697095,0.0006419622855142202,ok
real_vs_real,original,217000,218000,4360,0,3,0.5,uniform,1.0,0.036361710231613165,0.0013221739709678014,ok
real_vs_real,original,218000,219000,4149,0,3,0.5,uniform,1.0,0.04173118507075017,0.0017414918074092015,ok
real_vs_real,original,219000,220000,3795,0,3,0.5,uniform,1.0,0.04452447075256237,0.001982428495795782,ok
real_vs_real,original,220000,221000,3620,0,3,0.5,uniform,1.0,0.04619714714782584,0.002134176404597873,ok
real_vs_real,original,221000,222000,3469,0,3,0.5,uniform,1.0,0.04802701792832695,0.002306594451087838,ok
real_vs_real,original,222000,223000,3604,0,3,0.5,uniform,1.0,0.04924527605466285,0.0024250972136999503,ok
real_vs_real,original,223000,224000,3329,0,3,0.5,uniform,1.0,0.05128423856817219,0.0026300731255172,ok
real_vs_real,original,224000,225000,3357,0,3,0.5,uniform,1.0,0.05170456632503866,0.002673362178860322,ok
real_vs_real,original,225000,226000,3454,0,3,0.5,uniform,1.0,0.0512336878519785,0.0026248907709139693,ok
real_vs_real,original,226000,227000,3384,0,3,0.5,uniform,1.0,0.051964511795061924,0.0027003104860991297,ok
real_vs_real,original,227000,228000,3543,0,3,0.5,uniform,1.0,0.05097522347787053,0.0025984734086188423,ok
real_vs_real,original,228000,229000,3587,0,3,0.5,uniform,1.0,0.051231496134139326,0.0026246661961423327,ok
real_vs_real,original,229000,230000,3477,0,3,0.5,uniform,1.0,0.0519874516031648,0.0027026951241914026,ok
real_vs_real,original,230000,231000,3698,0,3,0.5,uniform,1.0,0.051470068228883406,0.0026491679234859128,ok
real_vs_real,original,231000,232000,3470,0,3,0.5,uniform,1.0,0.05234317743714629,0.0027398082242165805,ok
real_vs_real,original,232000,233000,3381,0,3,0.5,uniform,1.0,0.05288832779234892,0.002797175216670947,ok
real_vs_real,original,233000,234000,3675,0,3,0.5,uniform,1.0,0.052290945566512814,0.002734342988240006,ok
real_vs_real,original,234000,235000,4099,0,3,0.5,uniform,1.0,0.05445035097205858,0.0029648407209803608,ok
real_vs_real,original,235000,236000,4867,0,3,0.5,uniform,1.0,0.05635664526470105,0.0031760714654913516,ok
real_vs_real,original,236000,237000,5598,0,3,0.5,uniform,1.0,0.055348283042598055,0.0030634324357635473,ok
real_vs_real,original,237000,238000,5776,0,3,0.5,uniform,1.0,0.055035559977236206,0.0030289128620079636,ok
real_vs_real,original,238000,239000,6113,0,3,0.5,uniform,1.0,0.05441168175710284,0.002960631111636238,ok
real_vs_real,original,239000,240000,6265,0,3,0.5,uniform,1.0,0.054012098267070194,0.002917306759211647,ok
real_vs_real,original,240000,241000,5965,0,3,0.5,uniform,1.0,0.054878227504505724,0.0030116198540362884,ok
real_vs_real,original,241000,242000,6253,0,3,0.5,uniform,1.0,0.05426835574654229,0.0029450544354332696,ok
real_vs_real,original,242000,243000,6222,0,3,0.5,uniform,1.0,0.05483338622845484,0.003006700245278901,ok
real_vs_real,original,243000,244000,6347,0,3,0.5,uniform,1.0,0.05466029457714188,0.002987747803259926,ok
real_vs_real,original,244000,245000,6649,0,3,0.5,uniform,1.0,0.0544376910456924,0.0029634622063862584,ok
real_vs_real,original,245000,246000,6613,0,3,0.5,uniform,1.0,0.05417642671463861,0.002935085211566608,ok
real_vs_real,original,246000,247000,6781,0,3,0.5,uniform,1.0,0.0542537725231025,0.002943471832988552,ok
real_vs_real,original,247000,248000,6591,0,3,0.5,uniform,1.0,0.054197959746447505,0.0029374188406775443,ok
real_vs_real,original,248000,249000,6377,0,3,0.5,uniform,1.0,0.054544332505376714,0.002975084208457095,ok
real_vs_real,original,249000,250000,6548,0,3,0.5,uniform,1.0,0.05446184047593915,0.0029660920680266434,ok
real_vs_real,original,250000,251000,6768,0,3,0.5,uniform,1.0,0.05414710523903405,0.0029319090057670287,ok
real_vs_real,original,251000,252000,6604,0,3,0.5,uniform,1.0,0.054423408863680856,0.0029619074323433757,ok
real_vs_real,original,252000,253000,6983,0,3,0.5,uniform,1.0,0.05375991324720078,0.002890128272346554,ok
real_vs_real,original,253000,254000,7108,0,3,0.5,uniform,1.0,0.05346696118941857,0.002858715938830792,ok
real_vs_real,original,254000,255000,7103,0,3,0.5,uniform,1.0,0.053356994996584854,0.002846968915065581,ok
real_vs_real,original,255000,256000,7292,0,3,0.5,uniform,1.0,0.05313164805030072,0.002822972024541024,ok
real_vs_real,original,256000,257000,7202,0,3,0.5,uniform,1.0,0.05327620529267848,0.0028383540503876224,ok
real_vs_real,original,257000,258000,7200,0,3,0.5,uniform,1.0,0.053604339205433685,0.002873425181651195,ok
real_vs_real,original,258000,259000,7363,0,3,0.5,uniform,1.0,0.053162743758443765,0.0028262773239259515,ok
real_vs_real,original,259000,260000,7307,0,3,0.5,uniform,1.0,0.0528155909271755,0.002789486644986743,ok
real_vs_real,original,260000,261000,7402,0,3,0.5,uniform,1.0,0.052630211981460076,0.0027699392132134234,ok
real_vs_real,original,261000,262000,7480,0,3,0.5,uniform,1.0,0.05244720033752594,0.0027507088232445807,ok
real_vs_real,original,262000,263000,7495,0,3,0.5,uniform,1.0,0.052175907118638905,0.0027223252836528337,ok
real_vs_real,original,263000,264000,7427,0,3,0.5,uniform,1.0,0.05222901381265604,0.0027278698838426154,ok
