comparison_set,variant,window_start,window_end,n_events,distance,distance_squared,status
real_vs_real,original,41000,42000,4866,0.2522238007748473,0.06361684567730985,ok
real_vs_real,original,42000,43000,4828,0.2619205199060925,0.06860235874787779,ok
real_vs_real,original,43000,44000,4837,0.27191329987004603,0.07393684264621758,ok
real_vs_real,original,44000,45000,4798,0.282639759826492,0.07988523383477708,ok
real_vs_real,original,45000,46000,4591,0.2890960590330585,0.08357653134844567,ok
real_vs_real,original,46000,47000,4649,0.28394772196799295,0.08062630881081262,ok
real_vs_real,original,47000,48000,4708,0.2941009015246105,0.08649534027758865,ok
real_vs_real,original,48000,49000,4679,0.30337194494477776,0.09203453697957725,ok
real_vs_real,original,49000,50000,4694,0.31783390156808466,0.10101838898599091,ok
real_vs_real,original,50000,51000,4734,0.32136106571186335,0.10327293455546455,ok
real_vs_real,original,51000,52000,4671,0.33135034950871317,0.10979305411954637,ok
real_vs_real,original,52000,53000,4528,0.33951453531624176,0.11527011969100359,ok
real_vs_real,original,53000,54000,4499,0.34171280919600205,0.11676764396862332,ok
real_vs_real,original,54000,55000,4467,0.3488581495244484,0.12170200848962237,ok
real_vs_real,original,55000,56000,4426,0.3563271193797531,0.1269690160054728,ok
real_vs_real,original,56000,57000,4419,0.3620642461093649,0.13109051831074275,ok
real_vs_real,original,57000,58000,4526,0.37163152461049276,0.1381099900843193,ok
real_vs_real,original,58000,59000,4468,0.3767187877002731,0.14191704500636346,ok
real_vs_real,original,59000,60000,4409,0.38499663354088864,0.1482224078378173,ok
real_vs_real,original,60000,61000,4387,0.39833979371855865,0.15867459125974387,ok
real_vs_real,original,61000,62000,4293,0.401852805912375,0.16148567761964894,ok
real_vs_real,original,62000,63000,4253,0.4030296482677069,0.1624328973827915,ok
real_vs_real,original,63000,64000,4223,0.4077763808220354,0.1662815767563176,ok
real_vs_real,original,64000,65000,4192,0.4092399179575564,0.16747731044990746,ok
real_vs_real,original,65000,66000,4326,0.41414225350365275,0.17151380613708378,ok
real_vs_real,original,66000,67000,4376,0.41798231855522444,0.17470921862480113,ok
real_vs_real,original,67000,68000,4407,0.4239350862523542,0.17972095735579102,ok
real_vs_real,original,68000,69000,4364,0.4306019915555906,0.1854180751316409,ok
real_vs_real,original,69000,70000,4328,0.4303006665642989,0.18515866364567993,ok
real_vs_real,original,70000,71000,4307,0.4297922467415664,0.1847213753591635,ok
real_vs_real,original,71000,72000,4258,0.4343356471035492,0.18864745434485883,ok
real_vs_real,original,72000,73000,4250,0.43917101030246125,0.19287117629008452,ok
real_vs_real,original,73000,74000,4254,0.4401263234871349,0.1937111806263021,ok
real_vs_real,original,74000,75000,4354,0.4440727277077152,0.19720058749377056,ok
real_vs_real,original,75000,76000,4337,0.450189616084505,0.202670690430314,ok
real_vs_real,original,76000,77000,4384,0.447287054820916,0.20006570941036914,ok
real_vs_real,original,77000,78000,4375,0.45318587016644485,0.2053774329185178,ok
real_vs_real,original,78000,79000,4297,0.45022641219754955,0.2027038222402778,ok
real_vs_real,original,79000,80000,4199,0.45259048471774355,0.20483814685704207,ok
real_vs_real,original,80000,81000,4306,0.4514333134568994,0.2037920364986752,ok
real_vs_real,original,81000,82000,4290,0.45383797867438447,0.20596891088725106,ok
real_vs_real,original,82000,83000,4317,0.45578809802043396,0.2077427902970847,ok
real_vs_real,original,83000,84000,4289,0.45760229066295866,0.20939985641998687,ok
real_vs_real,original,84000,85000,4339,0.46485760422176287,0.2160925922027971,ok
real_vs_real,original,85000,86000,4484,0.4557304066946306,0.2076902035860534,ok
real_vs_real,original,86000,87000,4214,0.4571735404928659,0.2090076461267821,ok
real_vs_real,original,87000,88000,4207,0.46117818461394616,0.212685317963815,ok
real_vs_real,original,88000,89000,4348,0.4582294721510075,0.20997424914779095,ok
real_vs_real,original,89000,90000,4188,0.45875975043841444,0.2104605086223163,ok
real_vs_real,original,90000,91000,4261,0.4597966931798777,0.21141299905915062,ok
real_vs_real,original,91000,92000,4399,0.4594509458123306,0.21109517160784516,ok
real_vs_real,original,92000,93000,4245,0.4660562279600903,0.21720840762038765,ok
real_vs_real,original,93000,94000,4315,0.46023464598401925,0.21181592936403554,ok
real_vs_real,original,94000,95000,4178,0.46901415342167657,0.21997427610985198,ok
real_vs_real,original,95000,96000,3956,0.47311361952219694,0.22383649697739413,ok
real_vs_real,original,96000,97000,4014,0.47227648068848066,0.22304507421149683,ok
real_vs_real,original,97000,98000,3949,0.470601402679682,0.2214656802040842,ok
real_vs_real,original,98000,99000,3988,0.4724149038344554,0.22317584136491775,ok
real_vs_real,original,99000,100000,4067,0.47829342447143747,0.22876459989261463,ok
real_vs_real,original,100000,101000,3982,0.4760564119846911,0.22662970739173796,ok
real_vs_real,original,101000,102000,4093,0.47647643391784433,0.2270297920790659,ok
real_vs_real,original,102000,103000,4048,0.47283610300303547,0.22357398030309716,ok
real_vs_real,original,103000,104000,3890,0.47229612900436496,0.22306363347250774,ok
real_vs_real,original,104000,105000,3937,0.4705187699971665,0.22138791291964646,ok
real_vs_real,original,105000,106000,3933,0.46555479254556414,0.21674126486214326,ok
real_vs_real,original,106000,107000,3791,0.4720164331889313,0.2227995132004008,ok
real_vs_real,original,107000,108000,3947,0.472217196891337,0.22298908103991172,ok
real_vs_real,original,108000,109000,3843,0.47571986874620287,0.2263093935199045,ok
real_vs_real,original,109000,110000,3848,0.47385334435064863,0.2245369919522944,ok
real_vs_real,original,110000,111000,3929,0.46677893428548006,0.21788257349268852,ok
real_vs_real,original,111000,112000,3776,0.46572096646075073,0.21689601860113572,ok
real_vs_real,original,112000,113000,3575,0.47257503982082866,0.22332716826165777,ok
real_vs_real,original,113000,114000,3604,0.4742584200864433,0.22492104902288934,ok
real_vs_real,original,114000,115000,3513,0.47259187739195535,0.22334308257685298,ok
real_vs_real,original,115000,116000,3470,0.4757331083893699,0.22632199041781198,ok
real_vs_real,original,116000,117000,3577,0.4665657263080266,0.21768357696533638,ok
real_vs_real,original,117000,118000,3447,0.46700592991881396,0.2180945385793362,ok
real_vs_real,original,118000,119000,3491,0.46033040050529517,0.21190407762936547,ok
real_vs_real,original,119000,120000,3456,0.4564931067346865,0.20838595649628588,ok
real_vs_real,original,120000,121000,3299,0.45977040313418555,0.21138882359817152,ok
real_vs_real,original,121000,122000,3184,0.4597317705442974,0.21135330084779455,ok
real_vs_real,original,122000,123000,3049,0.4658136044442235,0.2169823140853195,ok
real_vs_real,original,123000,124000,2896,0.4664899294458361,0.21761285427438115,ok
real_vs_real,original,124000,125000,2959,0.4542579746869107,0.206350307566654,ok
real_vs_real,original,125000,126000,2801,0.4456510119308898,0.19860482443502606,ok
real_vs_real,original,126000,127000,2673,0.4425563817016192,0.19585615098482928,ok
real_vs_real,original,127000,128000,2701,0.4334993204454033,0.18792166082662642,ok
real_vs_real,original,128000,129000,2416,0.46287282608609825,0.21425125312893134,ok
real_vs_real,original,129000,130000,2279,0.47057755564622333,0.22144323587797443,ok
real_vs_real,original,130000,131000,2110,0.47354204451779475,0.22424206792609308,ok
real_vs_real,original,131000,132000,2160,0.4890703687792542,0.23918982561787572,ok
real_vs_real,original,132000,133000,2133,0.473099022448651,0.22382268504186917,ok
real_vs_real,original,133000,134000,2291,0.4542541445692428,0.20634682785833453,ok
real_vs_real,original,134000,135000,2148,0.45315245911203833,0.20534715119928756,ok
real_vs_real,original,135000,136000,2417,0.42012924009884195,0.17650857838603037,ok
real_vs_real,original,136000,137000,2301,0.43905324057056766,0.19276774805551677,ok
real_vs_real,original,137000,138000,2098,0.4467417183764566,0.19957816293794928,ok
real_vs_real,original,138000,139000,2338,0.4342556687548572,0.18857798584572827,ok
real_vs_real,original,139000,140000,2280,0.46219438134870566,0.21362364615031276,ok
real_vs_real,original,140000,141000,2157,0.44487898070275117,0.19791730747111885,ok
real_vs_real,original,141000,142000,2270,0.422685011789232,0.1786626191912632,ok
real_vs_real,original,142000,143000,2222,0.424210289380653,0.17995436961641736,ok
real_vs_real,original,143000,144000,2355,0.3939419336373803,0.15519024707795814,ok
real_vs_real,original,144000,145000,2303,0.38731387950898793,0.15001204126030282,ok
real_vs_real,original,145000,146000,2274,0.42509272219602573,0.1807038224640275,ok
real_vs_real,original,146000,147000,2239,0.41270677890778873,0.17032688535644241,ok
real_vs_real,original,147000,148000,2283,0.41213774917962365,0.16985752429884637,ok
real_vs_real,original,148000,149000,2142,0.4253963965666432,0.18096209421188475,ok
real_vs_real,original,149000,150000,2096,0.40242310379754215,0.1619443544700474,ok
real_vs_real,original,150000,151000,2180,0.3943501450774829,0.15551203692263182,ok
real_vs_real,original,151000,152000,2314,0.36138090418269153,0.1305961579078997,ok
real_vs_real,original,152000,153000,2676,0.3169174498922477,0.10043667004620532,ok
real_vs_real,original,153000,154000,2871,0.3249184234242125,0.10557198188047584,ok
real_vs_real,original,154000,155000,3151,0.31031736717623887,0.09629686837119267,ok
real_vs_real,original,155000,156000,3285,0.2982783295567445,0.08896996188316186,ok
real_vs_real,original,156000,157000,3508,0.287470603568434,0.08263934791599975,ok
real_vs_real,original,157000,158000,3650,0.27585226656789114,0.07609447297064287,ok
real_vs_real,original,158000,159000,3695,0.26584138010097447,0.07067163937399079,ok
real_vs_real,original,159000,160000,3739,0.253305384230892,0.06416361768035983,ok
real_vs_real,original,160000,161000,4024,0.24404043393707792,0.0595557333961973,ok
real_vs_real,original,161000,162000,3901,0.2359189419474602,0.055657747169609084,ok
real_vs_real,original,162000,163000,3812,0.22727898797949075,0.05165573837698151,ok
real_vs_real,original,163000,164000,3928,0.22218793185153873,0.049367477060464016,ok
real_vs_real,original,164000,165000,3806,0.21804811360157203,0.04754497984520406,ok
real_vs_real,original,165000,166000,3947,0.21197877399045706,0.04493500062249728,ok
real_vs_real,original,166000,167000,4097,0.2053660365348376,0.042175208962028254,ok
real_vs_real,original,167000,168000,4139,0.2004487830731195,0.04017971463549452,ok
real_vs_real,original,168000,169000,4258,0.19348087115442691,0.03743484750267595,ok
real_vs_real,original,169000,170000,4190,0.18612014164262392,0.03464070712507039,ok
real_vs_real,original,170000,171000,4019,0.17791855981885366,0.03165501392801501,ok
real_vs_real,original,171000,172000,4106,0.17400904959397306,0.030279149340597777,ok
real_vs_real,original,172000,173000,4008,0.17341992215195495,0.030074469399190118,ok
real_vs_real,original,173000,174000,4141,0.16786340191877047,0.028178121703742676,ok
real_vs_real,original,174000,175000,4150,0.1714728518024846,0.029402938905276843,ok
real_vs_real,original,175000,176000,4149,0.16593798292829953,0.027535414178312623,ok
real_vs_real,original,176000,177000,4200,0.16337578362620014,0.026691646675474967,ok
real_vs_real,original,177000,178000,4312,0.1449957225603973,0.021023759560811706,ok
real_vs_real,original,178000,179000,4212,0.12506855342573273,0.015642143056005364,ok
real_vs_real,original,179000,180000,4276,0.10812363678552851,0.011690720831728896,ok
real_vs_real,original,180000,181000,4237,0.10381212697360606,0.010776957706784107,ok
real_vs_real,original,181000,182000,4284,0.08710546534228841,0.007587362092496608,ok
real_vs_real,original,182000,183000,4489,0.0845255639324269,0.007144570958094787,ok
real_vs_real,original,183000,184000,4548,0.08950377834072158,0.008010926337265023,ok
real_vs_real,original,184000,185000,4480,0.08294386448028537,0.006879684654923945,ok
real_vs_real,original,185000,186000,4732,0.0927203759935047,0.008597068124376883,ok
real_vs_real,original,186000,187000,4528,0.07966872707355867,0.00634710607352118,ok
real_vs_real,original,187000,188000,4553,0.08168010331920326,0.006671639278235719,ok
real_vs_real,original,188000,189000,4501,0.09321321827644702,0.008688704061452557,ok
real_vs_real,original,189000,190000,4613,0.09097434515485325,0.00827633147635437,ok
real_vs_real,original,190000,191000,4839,0.10216024109565981,0.01043671486072334,ok
real_vs_real,original,191000,192000,4904,0.11852139438842604,0.01404732092777683,ok
real_vs_real,original,192000,193000,4752,0.1207323394800612,0.014576297796328741,ok
real_vs_real,original,193000,194000,4827,0.1295718839259665,0.016788873104124136,ok
real_vs_real,original,194000,195000,4764,0.13938602399831493,0.019428463686058828,ok
real_vs_real,original,195000,196000,4826,0.1412095089029052,0.019940125404599662,ok
real_vs_real,original,196000,197000,4633,0.15537022568826983,0.0241399070304239,ok
real_vs_real,original,197000,198000,4633,0.1591030120095888,0.025313768430523353,ok
real_vs_real,original,198000,199000,4771,0.16830510761512243,0.028326609249337942,ok
real_vs_real,original,199000,200000,4792,0.1770391088429445,0.03134284605990395,ok
real_vs_real,original,200000,201000,4733,0.18591866050669195,0.034565748324602574,ok
real_vs_real,original,201000,202000,4795,0.19660913345143688,0.03865515135652492,ok
real_vs_real,original,202000,203000,4895,0.20092333150303326,0.040370185142277804,ok
real_vs_real,original,203000,204000,4733,0.21024148137211987,0.04420148048954342,ok
real_vs_real,original,204000,205000,4693,0.21955190169658065,0.048203037538585014,ok
real_vs_real,original,205000,206000,4663,0.22746407308914035,0.051739904546301785,ok
real_vs_real,original,206000,207000,4683,0.23663049957974203,0.055993993331358294,ok
real_vs_real,original,207000,208000,4714,0.23882869127532197,0.05703914377628305,ok
real_vs_real,original,208000,209000,4781,0.24942302950942552,0.06221184764965976,ok
real_vs_real,original,209000,210000,4702,0.2557900695770169,0.06542855969421513,ok
real_vs_real,original,210000,211000,4642,0.2674497008486709,0.07152934248404358,ok
real_vs_real,original,211000,212000,4580,0.27377522051363923,0.07495287136729178,ok
real_vs_real,original,212000,213000,4362,0.2888582298098591,0.08343907692888536,ok
real_vs_real,original,213000,214000,4464,0.2956997055148704,0.08743831584158107,ok
real_vs_real,original,214000,215000,4305,0.3140775656751582,0.09864471726043333,ok
real_vs_real,original,215000,216000,4292,0.31124362484643037,0.0968725940075455,ok
real_vs_real,original,216000,217000,4295,0.32353339135629056,0.10467385532250267,ok
real_vs_real,original,217000,218000,4301,0.3252755587403244,0.10580418911383022,ok
real_vs_real,original,218000,219000,4367,0.3314348019332409,0.1098490279325266,ok
real_vs_real,original,219000,220000,4287,0.341859291582395,0.11686777524121694,ok
real_vs_real,original,220000,221000,4126,0.35818858182997915,0.12829906015337167,ok
real_vs_real,original,221000,222000,4106,0.3670321028048499,0.13471256448934987,ok
real_vs_real,original,222000,223000,4185,0.37314232191365504,0.13923519240311377,ok
real_vs_real,original,223000,224000,4107,0.3833070408409306,0.14692428755823084,ok
real_vs_real,original,224000,225000,4139,0.38159474702374624,0.1456145509561169,ok
real_vs_real,original,225000,226000,4098,0.3836611295384378,0.14719586231870993,ok
real_vs_real,original,226000,227000,4169,0.39340331577972554,0.15476616886648245,ok
real_vs_real,original,227000,228000,4189,0.39568549565547745,0.15656701147212088,ok
real_vs_real,original,228000,229000,4050,0.4084398151296442,0.16682308258313797,ok
real_vs_real,original,229000,230000,4063,0.4146268976082774,0.17191546422026496,ok
real_vs_real,original,230000,231000,3981,0.4178817433567377,0.1746251514308664,ok
real_vs_real,original,231000,232000,4007,0.4258753214708318,0.18136978943788434,ok
real_vs_real,original,232000,233000,4081,0.422881191806745,0.17882850238389303,ok
real_vs_real,original,233000,234000,4161,0.42411310314780104,0.17987192426165732,ok
real_vs_real,original,234000,235000,4018,0.4283227313295947,0.18346036217364417,ok
real_vs_real,original,235000,236000,4195,0.42576342516770344,0.1812744942105346,ok
real_vs_real,original,236000,237000,4124,0.433607035156083,0.1880150609368486,ok
real_vs_real,original,237000,238000,4088,0.43963847802236267,0.19328199135781945,ok
real_vs_real,original,238000,239000,4116,0.44009837398631635,0.19368657878539958,ok
real_vs_real,original,239000,240000,4190,0.44395816565034046,0.19709885284761516,ok
real_vs_real,original,240000,241000,4252,0.44276414357498667,0.1960400868356914,ok
real_vs_real,original,241000,242000,4169,0.4463352132940277,0.1992151226262252,ok
real_vs_real,original,242000,243000,4168,0.4527626421647231,0.20499401013998111,ok
real_vs_real,original,243000,244000,4192,0.4455911829525869,0.19855150232508573,ok
real_vs_real,original,244000,245000,4190,0.4513606058022996,0.20372639647021887,ok
real_vs_real,original,245000,246000,4187,0.4498046786022862,0.20232424889250597,ok
real_vs_real,original,246000,247000,4279,0.4536136150733306,0.20576531177989574,ok
real_vs_real,original,247000,248000,4191,0.45387360295507795,0.20600124745942375,ok
real_vs_real,original,248000,249000,4394,0.45197194562199916,0.20427863962933535,ok
real_vs_real,original,249000,250000,4330,0.45495931355664987,0.20698797699193808,ok
real_vs_real,original,250000,251000,4336,0.4562298168100421,0.20814564574652458,ok
real_vs_real,original,251000,252000,4277,0.4572711911079264,0.20909694221726177,ok
real_vs_real,original,252000,253000,4301,0.4535949646934974,0.20574839199529515,ok
real_vs_real,original,253000,254000,4257,0.4595635974703763,0.21119870011991407,ok
real_vs_real,original,254000,255000,4263,0.45847046673192393,0.2101951688653882,ok
real_vs_real,original,255000,256000,4281,0.45941150444590273,0.21105893041724771,ok
real_vs_real,original,256000,257000,4315,0.4606935515392735,0.21223854842986922,ok
real_vs_real,original,257000,258000,4200,0.4628626066244399,0.214241792611171,ok
real_vs_real,original,258000,259000,4110,0.46667912760036867,0.2177894081378412,ok
real_vs_real,original,259000,260000,4044,0.4680990869360334,0.21911675519034818,ok
real_vs_real,original,260000,261000,4112,0.46851905273290023,0.21951010277373417,ok
real_vs_real,original,261000,262000,4003,0.46888454682614567,0.21985271825235997,ok
real_vs_real,original,262000,263000,3922,0.4687986821253103,0.21977220436242773,ok
real_vs_real,original,263000,264000,3951,0.4735124233893425,0.22421401510404795,ok
real_vs_real,original,264000,265000,3847,0.4701767553272172,0.2210661812500299,ok
real_vs_real,original,265000,266000,4077,0.47466193173463755,0.2253039494380577,ok
real_vs_real,original,266000,267000,3937,0.47321667058493505,0.22393401731949095,ok
real_vs_real,original,267000,268000,3906,0.4767704620812931,0.22731007351320973,ok
real_vs_real,original,268000,269000,4006,0.46990174665733847,0.22080765151161752,ok
real_vs_real,original,269000,270000,3942,0.4646476096847025,0.21589740118570763,ok
real_vs_real,original,270000,271000,4013,0.4682473559004097,0.219255586307725,ok
real_vs_real,original,271000,272000,3887,0.47084025129171786,0.22169054223644805,ok
real_vs_real,original,272000,273000,3810,0.47252332524803436,0.22327829290345966,ok
real_vs_real,original,273000,274000,3907,0.46792802263396066,0.2189566343661284,ok
real_vs_real,original,274000,275000,3872,0.472287459175065,0.22305544409403866,ok
real_vs_real,original,275000,276000,3884,0.4714131234033543,0.22223033291690614,ok
real_vs_real,original,276000,277000,3865,0.47043522784968006,0.2213093036019804,ok
real_vs_real,original,277000,278000,3871,0.46598535398723845,0.21714235013061195,ok
real_vs_real,original,278000,279000,3645,0.46713719338737464,0.21821715744583348,ok
real_vs_real,original,279000,280000,3731,0.4628307494158216,0.21421230260481106,ok
real_vs_real,original,280000,281000,3775,0.46244725630911887,0.2138574648678319,ok
real_vs_real,original,281000,282000,3818,0.45792101593001105,0.20969165683037344,ok
real_vs_real,original,282000,283000,3691,0.4622410523310174,0.21366679046008638,ok
real_vs_real,original,283000,284000,3638,0.4575803231020464,0.20937975209017318,ok
real_vs_real,original,284000,285000,3647,0.45717146363806055,0.2090057471649665,ok
real_vs_real,original,285000,286000,3610,0.45633695666065105,0.2082434180143049,ok
real_vs_real,original,286000,287000,3542,0.4555579026698614,0.20753300268496291,ok
real_vs_real,original,287000,288000,3447,0.45174091321231225,0.2040698526698938,ok
real_vs_real,original,288000,289000,3436,0.44796445497388654,0.20067215292005122,ok
real_vs_real,original,289000,290000,3445,0.441943802075871,0.1953143241932766,ok
real_vs_real,original,290000,291000,3474,0.4350599245209812,0.18927713792420187,ok
real_vs_real,original,291000,292000,3343,0.438807396890113,0.19255193156547715,ok
real_vs_real,original,292000,293000,3217,0.43597041989076707,0.19007020701973174,ok
real_vs_real,original,293000,294000,3089,0.4443249179339437,0.19742463269700578,ok
real_vs_real,original,294000,295000,2817,0.44164772077641457,0.19505270926700186,ok
real_vs_real,original,295000,296000,2580,0.43499449184171374,0.18922020793263078,ok
real_vs_real,original,296000,297000,2619,0.44039555052490104,0.19394824092213064,ok
real_vs_real,original,297000,298000,2625,0.4265282663641717,0.1819263620076258,ok
real_vs_real,original,298000,299000,2572,0.4387785100383629,0.1925265808714857,ok
real_vs_real,original,299000,300000,2535,0.4477150263800804,0.2004487448465161,ok
real_vs_real,original,300000,301000,2594,0.43939518063667216,0.19306812476673377,ok
real_vs_real,original,301000,302000,2518,0.4532462952477177,0.20543220415578128,ok
real_vs_real,original,302000,303000,2596,0.44864052895549233,0.20127832422146397,ok
real_vs_real,original,303000,304000,2400,0.4167611872598571,0.17368988720624567,ok
real_vs_real,original,304000,305000,2362,0.42949262823981005,0.18446391771233966,ok
real_vs_real,original,305000,306000,2463,0.4045617993512692,0.16367024949433656,ok
real_vs_real,original,306000,307000,2463,0.40790081077280155,0.16638307142910885,ok
real_vs_real,original,307000,308000,2633,0.3977470023065768,0.158202677843868,ok
real_vs_real,original,308000,309000,2570,0.4240374905726159,0.17980779341112135,ok
real_vs_real,original,309000,310000,2583,0.41622032610503107,0.1732393598629784,ok
real_vs_real,original,310000,311000,2505,0.41313104971140485,0.17067726423564727,ok
real_vs_real,original,311000,312000,2423,0.42182110631820646,0.17793304573551566,ok
real_vs_real,original,312000,313000,2436,0.37948731423586074,0.14401062166594691,ok
real_vs_real,original,313000,314000,2423,0.3831537752986523,0.14680681552561015,ok
real_vs_real,original,314000,315000,2371,0.37433183625363226,0.14012432363301613,ok
real_vs_real,original,315000,316000,2501,0.3686516173970382,0.13590401500945226,ok
real_vs_real,original,316000,317000,2490,0.38371930344295097,0.14724050383474346,ok
real_vs_real,original,317000,318000,2620,0.3752917328290579,0.140843884729837,ok
real_vs_real,original,318000,319000,2635,0.3482154228674832,0.12125398072278015,ok
real_vs_real,original,319000,320000,2827,0.32422166211389575,0.10511968618389717,ok
real_vs_real,original,320000,321000,2869,0.2945551815765874,0.08676275499361635,ok
real_vs_real,original,321000,322000,3146,0.2734323576011624,0.07476525418332997,ok
real_vs_real,original,322000,323000,3338,0.25200900343140054,0.06350853781048765,ok
real_vs_real,original,323000,324000,3487,0.2473267872515743,0.0611705396921855,ok
real_vs_real,original,324000,325000,3428,0.24439238873875752,0.05972763967343597,ok
real_vs_real,original,325000,326000,3480,0.23620168584805662,0.05579123639746403,ok
real_vs_real,original,326000,327000,3547,0.2307091960573981,0.053226733145450955,ok
real_vs_real,original,327000,328000,3671,0.22365770199581608,0.05002276766204927,ok
real_vs_real,original,328000,329000,3778,0.19776359813887281,0.039110440748833575,ok
real_vs_real,original,329000,330000,3863,0.19281069496206404,0.03717596409175411,ok
real_vs_real,original,330000,331000,3796,0.18552249041743044,0.03441859445068557,ok
real_vs_real,original,331000,332000,4024,0.17560825573141178,0.030838259481028918,ok
real_vs_real,original,332000,333000,3946,0.17370684722399676,0.03017406877250095,ok
real_vs_real,original,333000,334000,4004,0.1716651343681503,0.0294689183576351,ok
real_vs_real,original,334000,335000,3980,0.16532084951203294,0.02733098328338024,ok
real_vs_real,original,335000,336000,4114,0.1577804995493747,0.02489468603805023,ok
real_vs_real,original,336000,337000,4033,0.149375510628202,0.022313043175436087,ok
real_vs_real,original,337000,338000,4119,0.14452826991917794,0.020888420805830754,ok
real_vs_real,original,338000,339000,4091,0.1372436555606831,0.018835820991659424,ok
real_vs_real,original,339000,340000,4199,0.13186110104538437,0.017387349968901067,ok
real_vs_real,original,340000,341000,4151,0.12900309064438797,0.01664179739580418,ok
real_vs_real,original,341000,342000,4197,0.11301947719175406,0.012773402224697417,ok
real_vs_real,original,342000,343000,4496,0.08266804479208066,0.006834005629745454,ok
real_vs_real,original,343000,344000,4518,0.04919409644219186,0.002420059124763674,ok
real_vs_real,original,344000,345000,4564,0.03851735189998635,0.001483586397387382,ok
real_vs_real,original,345000,346000,4746,0.02391936631418727,0.0005721360848722767,ok
real_vs_real,original,346000,347000,4674,0.01731399800435097,0.00029977452689466944,ok
real_vs_real,original,347000,348000,4717,0.01912329764508691,0.00036570051282258653,ok
real_vs_real,original,348000,349000,4933,0.023355213595477518,0.0005454660020903779,ok
real_vs_real,original,349000,350000,4795,0.04393696180471802,0.00193045661262925,ok
real_vs_real,original,350000,351000,4845,0.05681294543653025,0.0032277107691741636,ok
real_vs_real,original,351000,352000,4938,0.05947519088166509,0.003537298330410499,ok
real_vs_real,original,352000,353000,5015,0.0764188424000342,0.005839839473761266,ok
real_vs_real,original,353000,354000,4900,0.08217464919899926,0.00675267297097859,ok
real_vs_real,original,354000,355000,4965,0.08666742939307995,0.007511243317604499,ok
real_vs_real,original,355000,356000,4952,0.09561733676947257,0.009142675090886732,ok
real_vs_real,original,356000,357000,5092,0.10777189391573339,0.011614781118184092,ok
real_vs_real,original,357000,358000,5135,0.11858360785413438,0.014062072051703123,ok
real_vs_real,original,358000,359000,5029,0.12740028820245247,0.01623083343406795,ok
real_vs_real,original,359000,360000,5166,0.13684223974444987,0.018725798578277497,ok
real_vs_real,original,360000,361000,5037,0.14568637229970807,0.021224519073849146,ok
real_vs_real,original,361000,362000,5090,0.1539028872855999,0.02368609871484406,ok
real_vs_real,original,362000,363000,4999,0.16254706528262655,0.026421548431994457,ok
real_vs_real,original,363000,364000,5038,0.16935376983504552,0.028680699357341577,ok
real_vs_real,original,364000,365000,5001,0.17836940034611606,0.031815642979833025,ok
real_vs_real,original,365000,366000,4955,0.18716070898572895,0.035029130988040724,ok
real_vs_real,original,366000,367000,4946,0.20182910875158813,0.04073498913946039,ok
real_vs_real,original,367000,368000,5057,0.20644903337936465,0.04262120338327402,ok
real_vs_real,original,368000,369000,4936,0.2243416265919686,0.05032916542193028,ok
real_vs_real,original,369000,370000,4905,0.22556551345957343,0.050879800862281,ok
real_vs_real,original,370000,371000,4868,0.23442998407395482,0.05495741743291471,ok
real_vs_real,original,371000,372000,4874,0.2396976598124704,0.05745496811957479,ok
real_vs_real,original,372000,373000,4726,0.24740214917619704,0.06120782341700126,ok
