comparison_set,variant,window_start,window_end,n_events,kernel_index,rbf_kernel_max_distance,rbf_kernel_target_similarity,weight_method,weight,mmd,mmd_squared,status
real_vs_real,original,16000,17000,1393,0,3,0.5,uniform,1.0,0.037518961227832805,0.0014076724516156212,ok
real_vs_real,original,17000,18000,1380,0,3,0.5,uniform,1.0,0.03834103679497166,0.0014700351025133708,ok
real_vs_real,original,18000,19000,1391,0,3,0.5,uniform,1.0,0.03881358694585078,0.001506494531603118,ok
real_vs_real,original,19000,20000,1441,0,3,0.5,uniform,1.0,0.03929728802124313,0.0015442768458245387,ok
real_vs_real,original,20000,21000,1400,0,3,0.5,uniform,1.0,0.040313187455142736,0.0016251530827934776,ok
real_vs_real,original,21000,22000,1484,0,3,0.5,uniform,1.0,0.041503086465414105,0.0017225061861556395,ok
real_vs_real,original,22000,23000,1420,0,3,0.5,uniform,1.0,0.042594476547331166,0.0018142894323411446,ok
real_vs_real,original,23000,24000,1464,0,3,0.5,uniform,1.0,0.043615413775131465,0.0019023043187759276,ok
real_vs_real,original,24000,25000,1422,0,3,0.5,uniform,1.0,0.04565308094657523,0.00208420379991455,ok
real_vs_real,original,25000,26000,1437,0,3,0.5,uniform,1.0,0.04810829468168803,0.0023144080171801328,ok
real_vs_real,original,26000,27000,1461,0,3,0.5,uniform,1.0,0.049554158933614686,0.002455614667617944,ok
real_vs_real,original,27000,28000,1464,0,3,0.5,uniform,1.0,0.05051347598333477,0.0025516112559189385,ok
real_vs_real,original,28000,29000,1395,0,3,0.5,uniform,1.0,0.05083532788912638,0.002584230561594991,ok
real_vs_real,original,29000,30000,1535,0,3,0.5,uniform,1.0,0.05157024111734136,0.0026594897689007253,ok
real_vs_real,original,30000,31000,1471,0,3,0.5,uniform,1.0,0.05249172623732029,0.0027553813233737795,ok
real_vs_real,original,31000,32000,1518,0,3,0.5,uniform,1.0,0.05320582730161204,0.002830860058848965,ok
real_vs_real,original,32000,33000,1454,0,3,0.5,uniform,1.0,0.055197403328685155,0.0030467533342295426,ok
real_vs_real,original,33000,34000,1454,0,3,0.5,uniform,1.0,0.05568939903551914,0.0031013091649372796,ok
real_vs_real,original,34000,35000,1436,0,3,0.5,uniform,1.0,0.05713603245814205,0.003264526205057862,ok
real_vs_real,original,35000,36000,1491,0,3,0.5,uniform,1.0,0.05630430240923375,0.0031701744697904453,ok
real_vs_real,original,36000,37000,1450,0,3,0.5,uniform,1.0,0.05684252353243209,0.0032310724815350963,ok
real_vs_real,original,37000,38000,1525,0,3,0.5,uniform,1.0,0.057194398893242925,0.0032711992647593874,ok
real_vs_real,original,38000,39000,1480,0,3,0.5,uniform,1.0,0.0573736878186916,0.0032917400539166806,ok
real_vs_real,original,39000,40000,1500,0,3,0.5,uniform,1.0,0.058588389922142686,0.0034325994336690305,ok
real_vs_real,original,40000,41000,1460,0,3,0.5,uniform,1.0,0.05857144553913892,0.0034306142325443165,ok
real_vs_real,original,41000,42000,1410,0,3,0.5,uniform,1.0,0.05875116735936166,0.003451699666087723,ok
real_vs_real,original,42000,43000,1495,0,3,0.5,uniform,1.0,0.05924787069846904,0.0035103101823025064,ok
real_vs_real,original,43000,44000,1441,0,3,0.5,uniform,1.0,0.060639532710840535,0.0036771529273890995,ok
real_vs_real,original,44000,45000,1482,0,3,0.5,uniform,1.0,0.05911881891313707,0.003495034749684293,ok
real_vs_real,original,45000,46000,1530,0,3,0.5,uniform,1.0,0.058318290761379246,0.003401023037328772,ok
real_vs_real,original,46000,47000,1479,0,3,0.5,uniform,1.0,0.06049113280303095,0.0036591771477939273,ok
real_vs_real,original,47000,48000,1498,0,3,0.5,uniform,1.0,0.05973700165656249,0.00356850936691615,ok
real_vs_real,original,48000,49000,1482,0,3,0.5,uniform,1.0,0.05907524892461541,0.003489885035505274,ok
real_vs_real,original,49000,50000,1498,0,3,0.5,uniform,1.0,0.060680821786629556,0.003682162132700696,ok
real_vs_real,original,50000,51000,1468,0,3,0.5,uniform,1.0,0.06039673925452305,0.003647766112578846,ok
real_vs_real,original,51000,52000,1438,0,3,0.5,uniform,1.0,0.06125236741670639,0.003751852514151194,ok
real_vs_real,original,52000,53000,1524,0,3,0.5,uniform,1.0,0.06069194566703066,0.0036835122688498017,ok
real_vs_real,original,53000,54000,1532,0,3,0.5,uniform,1.0,0.05983034004365512,0.003579669589739401,ok
real_vs_real,original,54000,55000,1456,0,3,0.5,uniform,1.0,0.061133472058474005,0.0037373014059242215,ok
real_vs_real,original,55000,56000,1443,0,3,0.5,uniform,1.0,0.061661250235687304,0.0038021097806280476,ok
real_vs_real,original,56000,57000,1488,0,3,0.5,uniform,1.0,0.060916262861238295,0.0037107910809794802,ok
real_vs_real,original,57000,58000,1542,0,3,0.5,uniform,1.0,0.06048634270897919,0.003658597654308081,ok
real_vs_real,original,58000,59000,1485,0,3,0.5,uniform,1.0,0.06069471922382073,0.0036838489416584335,ok
real_vs_real,original,59000,60000,1469,0,3,0.5,uniform,1.0,0.060736089204706904,0.0036888725318821145,ok
real_vs_real,original,60000,61000,1519,0,3,0.5,uniform,1.0,0.06044148579155237,0.003653173204690427,ok
real_vs_real,original,61000,62000,1546,0,3,0.5,uniform,1.0,0.06003210875491209,0.0036038540815615926,ok
real_vs_real,original,62000,63000,1495,0,3,0.5,uniform,1.0,0.0612208727347789,0.0037479952584079947,ok
real_vs_real,original,63000,64000,1439,0,3,0.5,uniform,1.0,0.06061665754954878,0.0036743791724792693,ok
real_vs_real,original,64000,65000,1540,0,3,0.5,uniform,1.0,0.0606153357985714,0.0036742189339735716,ok
real_vs_real,original,65000,66000,1529,0,3,0.5,uniform,1.0,0.060387135807337324,0.003646606171013802,ok
real_vs_real,original,66000,67000,1511,0,3,0.5,uniform,1.0,0.06079944966721645,0.0036965730798363865,ok
real_vs_real,original,67000,68000,1456,0,3,0.5,uniform,1.0,0.061439900108188304,0.003774861325304157,ok
real_vs_real,original,68000,69000,1511,0,3,0.5,uniform,1.0,0.060198678107462086,0.003623880845885835,ok
real_vs_real,original,69000,70000,1471,0,3,0.5,uniform,1.0,0.06063619461092686,0.003676748096894196,ok
real_vs_real,original,70000,71000,1532,0,3,0.5,uniform,1.0,0.05965112538460543,0.003558256759649918,ok
real_vs_real,original,71000,72000,1488,0,3,0.5,uniform,1.0,0.06100287278386857,0.0037213504878848523,ok
real_vs_real,original,72000,73000,1454,0,3,0.5,uniform,1.0,0.061506240623004686,0.0037830176355749517,ok
real_vs_real,original,73000,74000,1509,0,3,0.5,uniform,1.0,0.061079503925048094,0.003730705799729966,ok
real_vs_real,original,74000,75000,1493,0,3,0.5,uniform,1.0,0.05992741808196827,0.003591295437971017,ok
real_vs_real,original,75000,76000,1471,0,3,0.5,uniform,1.0,0.060872434159132634,0.0037054532404579375,ok
real_vs_real,original,76000,77000,1495,0,3,0.5,uniform,1.0,0.06122375527832247,0.0037483482103799182,ok
real_vs_real,original,77000,78000,1470,0,3,0.5,uniform,1.0,0.060886067809845366,0.003707113253345088,ok
real_vs_real,original,78000,79000,1599,0,3,0.5,uniform,1.0,0.06039970823756028,0.003648124755182407,ok
