comparison_set,variant,window_start,window_end,n_events,kernel_index,rbf_kernel_max_distance,rbf_kernel_target_similarity,weight_method,weight,mmd,mmd_squared,status
real_vs_real,original,16000,17000,4808,0,3,0.5,uniform,1.0,0.022105360750074028,0.0004886469738909134,ok
real_vs_real,original,17000,18000,4741,0,3,0.5,uniform,1.0,0.028986642598791378,0.000840225449150067,ok
real_vs_real,original,18000,19000,4794,0,3,0.5,uniform,1.0,0.03392122502643031,0.001150649507293722,ok
real_vs_real,original,19000,20000,4917,0,3,0.5,uniform,1.0,0.03859010498445787,0.0014891962027114803,ok
real_vs_real,original,20000,21000,4805,0,3,0.5,uniform,1.0,0.04217364385579988,0.0017786162360758468,ok
real_vs_real,original,21000,22000,4786,0,3,0.5,uniform,1.0,0.04457889171859534,0.001987277586858248,ok
real_vs_real,original,22000,23000,4892,0,3,0.5,uniform,1.0,0.04586355685593111,0.0021034658474772257,ok
real_vs_real,original,23000,24000,5022,0,3,0.5,uniform,1.0,0.04694413179543461,0.0022037515100271346,ok
real_vs_real,original,24000,25000,5033,0,3,0.5,uniform,1.0,0.04763311937813028,0.00226891406169121,ok
real_vs_real,original,25000,26000,5024,0,3,0.5,uniform,1.0,0.048174469578983206,0.0023207795192163785,ok
real_vs_real,original,26000,27000,5119,0,3,0.5,uniform,1.0,0.04863659981394204,0.0023655188414615468,ok
real_vs_real,original,27000,28000,4953,0,3,0.5,uniform,1.0,0.04923666064499898,0.0024242487514707914,ok
real_vs_real,original,28000,29000,4956,0,3,0.5,uniform,1.0,0.04962041801504426,0.002462185883987729,ok
real_vs_real,original,29000,30000,5025,0,3,0.5,uniform,1.0,0.04949187459145972,0.0024494456505767762,ok
real_vs_real,original,30000,31000,4940,0,3,0.5,uniform,1.0,0.04977342229152508,0.0024773935666104856,ok
real_vs_real,original,31000,32000,5117,0,3,0.5,uniform,1.0,0.04947899391766959,0.0024481708391047843,ok
real_vs_real,original,32000,33000,4969,0,3,0.5,uniform,1.0,0.0501451969411276,0.002514540776264473,ok
real_vs_real,original,33000,34000,5009,0,3,0.5,uniform,1.0,0.04995084616386594,0.002495087032486201,ok
real_vs_real,original,34000,35000,4969,0,3,0.5,uniform,1.0,0.05030510727240931,0.002530603817688608,ok
real_vs_real,original,35000,36000,5008,0,3,0.5,uniform,1.0,0.050065486457660686,0.0025065529342422057,ok
real_vs_real,original,36000,37000,4896,0,3,0.5,uniform,1.0,0.05056143297457082,0.002556458504442018,ok
real_vs_real,original,37000,38000,4887,0,3,0.5,uniform,1.0,0.050514254446650066,0.0025516899023009056,ok
real_vs_real,original,38000,39000,4904,0,3,0.5,uniform,1.0,0.050379242756216,0.002538068100689742,ok
real_vs_real,original,39000,40000,4840,0,3,0.5,uniform,1.0,0.05058832178657735,0.0025591783011822966,ok
real_vs_real,original,40000,41000,4773,0,3,0.5,uniform,1.0,0.050625122588773455,0.0025629030371283404,ok
real_vs_real,original,41000,42000,4866,0,3,0.5,uniform,1.0,0.050772485718317946,0.0025778453060167996,ok
real_vs_real,original,42000,43000,4828,0,3,0.5,uniform,1.0,0.05086522814609176,0.002587271434353966,ok
real_vs_real,original,43000,44000,4837,0,3,0.5,uniform,1.0,0.05091558713629583,0.002592397013433733,ok
real_vs_real,original,44000,45000,4798,0,3,0.5,uniform,1.0,0.05101763508851189,0.0026027990900245597,ok
real_vs_real,original,45000,46000,4591,0,3,0.5,uniform,1.0,0.0512814343586284,0.002629785509878313,ok
real_vs_real,original,46000,47000,4649,0,3,0.5,uniform,1.0,0.05088233601227484,0.0025890121180660412,ok
real_vs_real,original,47000,48000,4708,0,3,0.5,uniform,1.0,0.05083397616339442,0.002584093132580552,ok
real_vs_real,original,48000,49000,4679,0,3,0.5,uniform,1.0,0.05101570565173312,0.0026026022231442746,ok
real_vs_real,original,49000,50000,4694,0,3,0.5,uniform,1.0,0.051446948438043615,0.0026467885035867185,ok
real_vs_real,original,50000,51000,4734,0,3,0.5,uniform,1.0,0.051255332036422276,0.0026271090621638954,ok
real_vs_real,original,51000,52000,4671,0,3,0.5,uniform,1.0,0.05139361756925976,0.0026413039268553254,ok
real_vs_real,original,52000,53000,4528,0,3,0.5,uniform,1.0,0.05132403630003913,0.002634156702127734,ok
real_vs_real,original,53000,54000,4499,0,3,0.5,uniform,1.0,0.05170390161321384,0.0026732934420288968,ok
real_vs_real,original,54000,55000,4467,0,3,0.5,uniform,1.0,0.051693989855788505,0.002672268587210365,ok
real_vs_real,original,55000,56000,4426,0,3,0.5,uniform,1.0,0.05190149629009992,0.002693765317151256,ok
real_vs_real,original,56000,57000,4419,0,3,0.5,uniform,1.0,0.051859145527881935,0.0026893709748820366,ok
real_vs_real,original,57000,58000,4526,0,3,0.5,uniform,1.0,0.0517654279224464,0.0026796595279939936,ok
real_vs_real,original,58000,59000,4468,0,3,0.5,uniform,1.0,0.05190076110729881,0.0026936890035169007,ok
real_vs_real,original,59000,60000,4409,0,3,0.5,uniform,1.0,0.05205333622960394,0.002709549812632198,ok
real_vs_real,original,60000,61000,4387,0,3,0.5,uniform,1.0,0.052379033708280405,0.0027435631722131752,ok
real_vs_real,original,61000,62000,4293,0,3,0.5,uniform,1.0,0.052455797384913336,0.0027516106792870804,ok
real_vs_real,original,62000,63000,4253,0,3,0.5,uniform,1.0,0.05263020063053813,0.0027699380184106966,ok
real_vs_real,original,63000,64000,4223,0,3,0.5,uniform,1.0,0.05282754390349954,0.0027907493948761707,ok
real_vs_real,original,64000,65000,4192,0,3,0.5,uniform,1.0,0.0525050953902765,0.002756785041942035,ok
real_vs_real,original,65000,66000,4326,0,3,0.5,uniform,1.0,0.05220186714078085,0.0027250349329837353,ok
