comparison_set,variant,window_start,window_end,n_events,kernel_index,rbf_kernel_max_distance,rbf_kernel_target_similarity,weight_method,weight,mmd,mmd_squared,status
real_vs_real,original,799000,800000,1639,0,75,0.5,uniform,1.0,0.5022380596990443,0.2522430686102608,ok
real_vs_real,original,800000,801000,1556,0,75,0.5,uniform,1.0,0.49199173958112064,0.24205587181605723,ok
real_vs_real,original,801000,802000,1468,0,75,0.5,uniform,1.0,0.5016677743362312,0.2516705558074678,ok
real_vs_real,original,802000,803000,1591,0,75,0.5,uniform,1.0,0.4934417003840086,0.24348471167786168,ok
real_vs_real,original,803000,804000,1432,0,75,0.5,uniform,1.0,0.5012853486489265,0.25128700077007576,ok
real_vs_real,original,804000,805000,1599,0,75,0.5,uniform,1.0,0.5005133274396087,0.25051359094466896,ok
real_vs_real,original,805000,806000,1636,0,75,0.5,uniform,1.0,0.506628073624306,0.2566720049842752,ok
real_vs_real,original,806000,807000,1505,0,75,0.5,uniform,1.0,0.5015713877339087,0.2515738569933191,ok
real_vs_real,original,807000,808000,1668,0,75,0.5,uniform,1.0,0.4986377504866617,0.2486396062103983,ok
real_vs_real,original,808000,809000,1551,0,75,0.5,uniform,1.0,0.5010114315959231,0.2510124545897964,ok
real_vs_real,original,809000,810000,1501,0,75,0.5,uniform,1.0,0.49328445171650664,0.24332955030525455,ok
real_vs_real,original,810000,811000,1533,0,75,0.5,uniform,1.0,0.4979569131309095,0.24796108733486413,ok
real_vs_real,original,811000,812000,1642,0,75,0.5,uniform,1.0,0.4906582730288333,0.2407455408916371,ok
real_vs_real,original,812000,813000,1551,0,75,0.5,uniform,1.0,0.49704177638225544,0.247050527469228,ok
real_vs_real,original,813000,814000,1652,0,75,0.5,uniform,1.0,0.5038341521767897,0.25384885289970455,ok
real_vs_real,original,814000,815000,1649,0,75,0.5,uniform,1.0,0.49407452676912766,0.24410963800213745,ok
real_vs_real,original,815000,816000,1643,0,75,0.5,uniform,1.0,0.4887896690550835,0.238915340574978,ok
real_vs_real,original,816000,817000,1741,0,75,0.5,uniform,1.0,0.4971063057505633,0.24711467921697253,ok
real_vs_real,original,817000,818000,1539,0,75,0.5,uniform,1.0,0.4891911558102709,0.23930798692298874,ok
real_vs_real,original,818000,819000,1566,0,75,0.5,uniform,1.0,0.483811892593163,0.2340739474145783,ok
real_vs_real,original,819000,820000,1587,0,75,0.5,uniform,1.0,0.489753384550628,0.23985837767879534,ok
real_vs_real,original,820000,821000,1551,0,75,0.5,uniform,1.0,0.4915262825009174,0.24159808638917166,ok
real_vs_real,original,821000,822000,1651,0,75,0.5,uniform,1.0,0.4947421266873094,0.2447697719190817,ok
real_vs_real,original,822000,823000,1659,0,75,0.5,uniform,1.0,0.4943735416111146,0.24440519864511645,ok
real_vs_real,original,823000,824000,1719,0,75,0.5,uniform,1.0,0.4871275021984976,0.23729320339814727,ok
real_vs_real,original,824000,825000,1731,0,75,0.5,uniform,1.0,0.4851536353675504,0.23537404991035007,ok
real_vs_real,original,825000,826000,1606,0,75,0.5,uniform,1.0,0.4832240585882898,0.23350549079853894,ok
real_vs_real,original,826000,827000,1541,0,75,0.5,uniform,1.0,0.4855423107212724,0.23575133550055266,ok
real_vs_real,original,827000,828000,1607,0,75,0.5,uniform,1.0,0.485700381997556,0.23590486107257183,ok
real_vs_real,original,828000,829000,1581,0,75,0.5,uniform,1.0,0.48494455279493676,0.23517121928548118,ok
real_vs_real,original,829000,830000,1641,0,75,0.5,uniform,1.0,0.47980460544130143,0.23021245940268292,ok
real_vs_real,original,830000,831000,1748,0,75,0.5,uniform,1.0,0.4908747321841645,0.2409580026968752,ok
real_vs_real,original,831000,832000,1616,0,75,0.5,uniform,1.0,0.4789921025114419,0.22943343426833168,ok
real_vs_real,original,832000,833000,1772,0,75,0.5,uniform,1.0,0.4756961407359246,0.22628681831105257,ok
real_vs_real,original,833000,834000,1649,0,75,0.5,uniform,1.0,0.4809810564448364,0.23134277665879088,ok
real_vs_real,original,834000,835000,1504,0,75,0.5,uniform,1.0,0.48303654677043145,0.2333243055159032,ok
real_vs_real,original,835000,836000,1608,0,75,0.5,uniform,1.0,0.4762566288344684,0.22682037650877257,ok
real_vs_real,original,836000,837000,1620,0,75,0.5,uniform,1.0,0.4667174240222016,0.21782515388591953,ok
real_vs_real,original,837000,838000,1599,0,75,0.5,uniform,1.0,0.4687951470353832,0.2197688898839266,ok
real_vs_real,original,838000,839000,1768,0,75,0.5,uniform,1.0,0.4803777415846918,0.23076277461000894,ok
real_vs_real,original,839000,840000,1719,0,75,0.5,uniform,1.0,0.4721800350891846,0.22295398553682358,ok
real_vs_real,original,840000,841000,1614,0,75,0.5,uniform,1.0,0.46764971273973865,0.21869625382556007,ok
real_vs_real,original,841000,842000,1795,0,75,0.5,uniform,1.0,0.45638733586083013,0.20828940033414617,ok
real_vs_real,original,842000,843000,1664,0,75,0.5,uniform,1.0,0.45115804987947744,0.20354358597105304,ok
real_vs_real,original,843000,844000,1650,0,75,0.5,uniform,1.0,0.4526270922167747,0.20487128460861267,ok
real_vs_real,original,844000,845000,1790,0,75,0.5,uniform,1.0,0.4464476717859566,0.19931552364310123,ok
real_vs_real,original,845000,846000,1688,0,75,0.5,uniform,1.0,0.45003391213580884,0.20253052207226094,ok
real_vs_real,original,846000,847000,1759,0,75,0.5,uniform,1.0,0.44283113305369576,0.19609941240162,ok
real_vs_real,original,847000,848000,1842,0,75,0.5,uniform,1.0,0.45222943014034594,0.20451145748506203,ok
real_vs_real,original,848000,849000,1835,0,75,0.5,uniform,1.0,0.44534918183111827,0.19833589375764646,ok
real_vs_real,original,849000,850000,1831,0,75,0.5,uniform,1.0,0.44388185176788025,0.1970310983288824,ok
real_vs_real,original,850000,851000,1716,0,75,0.5,uniform,1.0,0.4443298832552314,0.19742904515360754,ok
real_vs_real,original,851000,852000,1718,0,75,0.5,uniform,1.0,0.43526586003652423,0.1894563689133351,ok
real_vs_real,original,852000,853000,1783,0,75,0.5,uniform,1.0,0.4337077421970083,0.1881024056416266,ok
real_vs_real,original,853000,854000,1735,0,75,0.5,uniform,1.0,0.4307458865625823,0.185542018790585,ok
real_vs_real,original,854000,855000,1803,0,75,0.5,uniform,1.0,0.42912194881886956,0.1841456469581045,ok
real_vs_real,original,855000,856000,1837,0,75,0.5,uniform,1.0,0.4413527049356957,0.19479221015405532,ok
real_vs_real,original,856000,857000,1757,0,75,0.5,uniform,1.0,0.43538061801346367,0.18955628254178558,ok
real_vs_real,original,857000,858000,1896,0,75,0.5,uniform,1.0,0.42921604070844943,0.18422640960143732,ok
real_vs_real,original,858000,859000,1959,0,75,0.5,uniform,1.0,0.41725697086927827,0.17410337973900575,ok
real_vs_real,original,859000,860000,1683,0,75,0.5,uniform,1.0,0.42313951321289545,0.1790470476420461,ok
real_vs_real,original,860000,861000,1800,0,75,0.5,uniform,1.0,0.41734435265480646,0.17417630869285944,ok
real_vs_real,original,861000,862000,1772,0,75,0.5,uniform,1.0,0.4191612570812076,0.17569615943789824,ok
real_vs_real,original,862000,863000,1834,0,75,0.5,uniform,1.0,0.4093086028055453,0.16753353233062768,ok
real_vs_real,original,863000,864000,1918,0,75,0.5,uniform,1.0,0.41964891334859367,0.1761052104746555,ok
real_vs_real,original,864000,865000,1852,0,75,0.5,uniform,1.0,0.4197787378044889,0.17621418871272984,ok
real_vs_real,original,865000,866000,1918,0,75,0.5,uniform,1.0,0.4100940166917234,0.1681771025263515,ok
real_vs_real,original,866000,867000,1946,0,75,0.5,uniform,1.0,0.4095259361875868,0.1677114924103194,ok
real_vs_real,original,867000,868000,1837,0,75,0.5,uniform,1.0,0.401870414662026,0.16149983018062872,ok
real_vs_real,original,868000,869000,1795,0,75,0.5,uniform,1.0,0.4007972135860122,0.16063840641831148,ok
real_vs_real,original,869000,870000,1809,0,75,0.5,uniform,1.0,0.3992624589571503,0.15941051113251012,ok
real_vs_real,original,870000,871000,1888,0,75,0.5,uniform,1.0,0.3962065615759169,0.15697963943581084,ok
real_vs_real,original,871000,872000,1953,0,75,0.5,uniform,1.0,0.3941617448824621,0.15536348112878712,ok
real_vs_real,original,872000,873000,1939,0,75,0.5,uniform,1.0,0.4014007256150941,0.16112254252432406,ok
real_vs_real,original,873000,874000,1943,0,75,0.5,uniform,1.0,0.3948823249340777,0.1559320505453425,ok
real_vs_real,original,874000,875000,1990,0,75,0.5,uniform,1.0,0.39423233660657997,0.15541913522628378,ok
real_vs_real,original,875000,876000,1903,0,75,0.5,uniform,1.0,0.3771986900938247,0.1422788518084972,ok
real_vs_real,original,876000,877000,1962,0,75,0.5,uniform,1.0,0.3859635815056054,0.14896788624863408,ok
real_vs_real,original,877000,878000,1821,0,75,0.5,uniform,1.0,0.3839092842847927,0.14738633856006178,ok
real_vs_real,original,878000,879000,1837,0,75,0.5,uniform,1.0,0.3832418229441455,0.14687429485355177,ok
real_vs_real,original,879000,880000,1935,0,75,0.5,uniform,1.0,0.38694086534972116,0.14972323327759104,ok
real_vs_real,original,880000,881000,1940,0,75,0.5,uniform,1.0,0.38366651056886675,0.14719999133209036,ok
real_vs_real,original,881000,882000,1968,0,75,0.5,uniform,1.0,0.3786092405763479,0.1433449570497989,ok
real_vs_real,original,882000,883000,1991,0,75,0.5,uniform,1.0,0.38345221894075476,0.1470356042105885,ok
real_vs_real,original,883000,884000,1870,0,75,0.5,uniform,1.0,0.37305526467759836,0.13917023050367297,ok
real_vs_real,original,884000,885000,1868,0,75,0.5,uniform,1.0,0.3642283917230888,0.13266232133718783,ok
real_vs_real,original,885000,886000,1879,0,75,0.5,uniform,1.0,0.3651660324568257,0.1333462312602595,ok
real_vs_real,original,886000,887000,1884,0,75,0.5,uniform,1.0,0.36293693253706866,0.13172321699941672,ok
real_vs_real,original,887000,888000,1878,0,75,0.5,uniform,1.0,0.3611512509734711,0.13043022607970312,ok
real_vs_real,original,888000,889000,1935,0,75,0.5,uniform,1.0,0.37091131460963167,0.13757520330544515,ok
real_vs_real,original,889000,890000,1986,0,75,0.5,uniform,1.0,0.3634948188305434,0.13212848331664956,ok
real_vs_real,original,890000,891000,1916,0,75,0.5,uniform,1.0,0.3552300849000024,0.1261884132180629,ok
real_vs_real,original,891000,892000,1951,0,75,0.5,uniform,1.0,0.3563918611513064,0.12701515869489205,ok
real_vs_real,original,892000,893000,1852,0,75,0.5,uniform,1.0,0.35000386444859116,0.12250270512894779,ok
real_vs_real,original,893000,894000,1950,0,75,0.5,uniform,1.0,0.3406399856018978,0.11603559979086114,ok
real_vs_real,original,894000,895000,1831,0,75,0.5,uniform,1.0,0.33858111737022667,0.11463717303967119,ok
real_vs_real,original,895000,896000,1885,0,75,0.5,uniform,1.0,0.35006155959121393,0.12254309550343301,ok
real_vs_real,original,896000,897000,1883,0,75,0.5,uniform,1.0,0.3376753096963266,0.11402461477851006,ok
real_vs_real,original,897000,898000,1966,0,75,0.5,uniform,1.0,0.3446750335181463,0.1188008787307353,ok
real_vs_real,original,898000,899000,1901,0,75,0.5,uniform,1.0,0.3399902685000806,0.11559338267475688,ok
real_vs_real,original,899000,900000,1934,0,75,0.5,uniform,1.0,0.332826035484045,0.11077316989602676,ok
real_vs_real,original,900000,901000,1933,0,75,0.5,uniform,1.0,0.3333575161198939,0.1111272335536253,ok
real_vs_real,original,901000,902000,1920,0,75,0.5,uniform,1.0,0.31880785260627886,0.10163844688342683,ok
real_vs_real,original,902000,903000,1898,0,75,0.5,uniform,1.0,0.3306198632886241,0.1093094940009885,ok
real_vs_real,original,903000,904000,1847,0,75,0.5,uniform,1.0,0.3194181247868836,0.10202793844236913,ok
real_vs_real,original,904000,905000,1879,0,75,0.5,uniform,1.0,0.3184019107317348,0.10137977675761961,ok
real_vs_real,original,905000,906000,1986,0,75,0.5,uniform,1.0,0.33079741150958625,0.10942692746144256,ok
real_vs_real,original,906000,907000,1962,0,75,0.5,uniform,1.0,0.32270541330096914,0.1041387837737493,ok
real_vs_real,original,907000,908000,1999,0,75,0.5,uniform,1.0,0.3187126291022247,0.10157773994925223,ok
real_vs_real,original,908000,909000,1976,0,75,0.5,uniform,1.0,0.3078623294987316,0.0947792139243856,ok
real_vs_real,original,909000,910000,1835,0,75,0.5,uniform,1.0,0.3077288652741456,0.09469705452291327,ok
real_vs_real,original,910000,911000,1855,0,75,0.5,uniform,1.0,0.2965583760901214,0.0879468704292099,ok
real_vs_real,original,911000,912000,1923,0,75,0.5,uniform,1.0,0.3049945101745392,0.0930216512366071,ok
real_vs_real,original,912000,913000,1939,0,75,0.5,uniform,1.0,0.29452271280736053,0.08674362835940697,ok
real_vs_real,original,913000,914000,1947,0,75,0.5,uniform,1.0,0.3091972983236281,0.09560296929063067,ok
real_vs_real,original,914000,915000,1905,0,75,0.5,uniform,1.0,0.3053622591180421,0.09324610929367427,ok
real_vs_real,original,915000,916000,1887,0,75,0.5,uniform,1.0,0.300744362007261,0.09044717127915447,ok
real_vs_real,original,916000,917000,1943,0,75,0.5,uniform,1.0,0.2904029160127334,0.08433385362869866,ok
real_vs_real,original,917000,918000,1879,0,75,0.5,uniform,1.0,0.2835561859160271,0.08040411057124452,ok
real_vs_real,original,918000,919000,1887,0,75,0.5,uniform,1.0,0.27968982487759064,0.07822639814005733,ok
real_vs_real,original,919000,920000,1841,0,75,0.5,uniform,1.0,0.27552717095214646,0.07591522193289335,ok
real_vs_real,original,920000,921000,1865,0,75,0.5,uniform,1.0,0.2823012023389035,0.07969396884199054,ok
real_vs_real,original,921000,922000,1915,0,75,0.5,uniform,1.0,0.27972066953740254,0.07824365296645275,ok
real_vs_real,original,922000,923000,1845,0,75,0.5,uniform,1.0,0.27626383392835674,0.07632170593679466,ok
real_vs_real,original,923000,924000,1905,0,75,0.5,uniform,1.0,0.2699376980922101,0.07286636085132114,ok
real_vs_real,original,924000,925000,1940,0,75,0.5,uniform,1.0,0.2726378743151642,0.07433141051109127,ok
real_vs_real,original,925000,926000,1875,0,75,0.5,uniform,1.0,0.254713563689333,0.0648789995273199,ok
real_vs_real,original,926000,927000,1797,0,75,0.5,uniform,1.0,0.2555561705965163,0.06530895632995576,ok
real_vs_real,original,927000,928000,1874,0,75,0.5,uniform,1.0,0.2447092614283228,0.059882622628795235,ok
real_vs_real,original,928000,929000,1774,0,75,0.5,uniform,1.0,0.2511317403391322,0.06306715100576132,ok
real_vs_real,original,929000,930000,1920,0,75,0.5,uniform,1.0,0.2532309642975427,0.06412592127906336,ok
real_vs_real,original,930000,931000,1832,0,75,0.5,uniform,1.0,0.24488511746572145,0.05996872075620019,ok
real_vs_real,original,931000,932000,1898,0,75,0.5,uniform,1.0,0.24637007734774422,0.06069821501233347,ok
real_vs_real,original,932000,933000,1837,0,75,0.5,uniform,1.0,0.24200630213102972,0.058567050271135235,ok
real_vs_real,original,933000,934000,1742,0,75,0.5,uniform,1.0,0.23701132030109648,0.05617436595086894,ok
real_vs_real,original,934000,935000,1826,0,75,0.5,uniform,1.0,0.23319044643425718,0.054377784308208166,ok
real_vs_real,original,935000,936000,1783,0,75,0.5,uniform,1.0,0.22861992055878863,0.05226706807630682,ok
real_vs_real,original,936000,937000,1782,0,75,0.5,uniform,1.0,0.21884668942982385,0.04789387347439378,ok
real_vs_real,original,937000,938000,1756,0,75,0.5,uniform,1.0,0.2190740881480563,0.04799345609790234,ok
real_vs_real,original,938000,939000,1818,0,75,0.5,uniform,1.0,0.2204543301044901,0.04860011166181949,ok
real_vs_real,original,939000,940000,1756,0,75,0.5,uniform,1.0,0.21759294680074193,0.04734669049743051,ok
real_vs_real,original,940000,941000,1779,0,75,0.5,uniform,1.0,0.21763600515971257,0.047365430741878434,ok
real_vs_real,original,941000,942000,1782,0,75,0.5,uniform,1.0,0.2056176093821674,0.042278601288037565,ok
real_vs_real,original,942000,943000,1721,0,75,0.5,uniform,1.0,0.20763264099757864,0.043111313607629376,ok
real_vs_real,original,943000,944000,1730,0,75,0.5,uniform,1.0,0.20023386237748947,0.04009359964260739,ok
real_vs_real,original,944000,945000,1711,0,75,0.5,uniform,1.0,0.19552309171892374,0.038229279395326665,ok
real_vs_real,original,945000,946000,1709,0,75,0.5,uniform,1.0,0.19569965272148787,0.03829835407531096,ok
real_vs_real,original,946000,947000,1783,0,75,0.5,uniform,1.0,0.1873041902277495,0.03508285967687297,ok
real_vs_real,original,947000,948000,1717,0,75,0.5,uniform,1.0,0.19062576827680927,0.03633818353112378,ok
real_vs_real,original,948000,949000,1693,0,75,0.5,uniform,1.0,0.18293295100044887,0.03346446456173263,ok
real_vs_real,original,949000,950000,1704,0,75,0.5,uniform,1.0,0.18424743027317123,0.033947115562267094,ok
real_vs_real,original,950000,951000,1755,0,75,0.5,uniform,1.0,0.17632060130038793,0.03108895444293036,ok
real_vs_real,original,951000,952000,1641,0,75,0.5,uniform,1.0,0.17375290269566682,0.030190071195169865,ok
real_vs_real,original,952000,953000,1750,0,75,0.5,uniform,1.0,0.1729565061076781,0.02991395300497529,ok
real_vs_real,original,953000,954000,1667,0,75,0.5,uniform,1.0,0.17212571879469005,0.029627263070588716,ok
real_vs_real,original,954000,955000,1745,0,75,0.5,uniform,1.0,0.15996395355270576,0.02558846643621221,ok
real_vs_real,original,955000,956000,1657,0,75,0.5,uniform,1.0,0.15960477569166193,0.02547368442358572,ok
real_vs_real,original,956000,957000,1671,0,75,0.5,uniform,1.0,0.1553666229853188,0.024138787537862194,ok
real_vs_real,original,957000,958000,1699,0,75,0.5,uniform,1.0,0.15244161781243415,0.023238446841272242,ok
real_vs_real,original,958000,959000,1709,0,75,0.5,uniform,1.0,0.1418905427475749,0.020132926121201378,ok
real_vs_real,original,959000,960000,1683,0,75,0.5,uniform,1.0,0.15209606078093024,0.02313321170507643,ok
real_vs_real,original,960000,961000,1629,0,75,0.5,uniform,1.0,0.14635725995879548,0.021420447542646437,ok
