comparison_set,variant,window_start,window_end,n_events,kernel_index,rbf_kernel_max_distance,rbf_kernel_target_similarity,weight_method,weight,mmd,mmd_squared,status
real_vs_real,original,41000,42000,3308,0,75,0.5,uniform,1.0,0.17704633663314376,0.03134540531521646,ok
real_vs_real,original,42000,43000,3255,0,75,0.5,uniform,1.0,0.18314156151949723,0.03354083155579979,ok
real_vs_real,original,43000,44000,3258,0,75,0.5,uniform,1.0,0.1861927857869688,0.03466775347911205,ok
real_vs_real,original,44000,45000,3153,0,75,0.5,uniform,1.0,0.1915900610951453,0.036706751510441504,ok
real_vs_real,original,45000,46000,3222,0,75,0.5,uniform,1.0,0.19883368328480464,0.039534833608601994,ok
real_vs_real,original,46000,47000,3199,0,75,0.5,uniform,1.0,0.20686582363715103,0.04279346898907688,ok
real_vs_real,original,47000,48000,3212,0,75,0.5,uniform,1.0,0.2080552642190808,0.04328699296927152,ok
real_vs_real,original,48000,49000,3169,0,75,0.5,uniform,1.0,0.21687388185306472,0.04703428063001708,ok
real_vs_real,original,49000,50000,3244,0,75,0.5,uniform,1.0,0.2277269818652798,0.051859578269469464,ok
real_vs_real,original,50000,51000,3310,0,75,0.5,uniform,1.0,0.23334811075800085,0.05445134079432823,ok
real_vs_real,original,51000,52000,3242,0,75,0.5,uniform,1.0,0.23156164715567937,0.053620796433451356,ok
real_vs_real,original,52000,53000,3143,0,75,0.5,uniform,1.0,0.2380522506379307,0.05666887403378418,ok
real_vs_real,original,53000,54000,3217,0,75,0.5,uniform,1.0,0.2461277710328736,0.06057887967361064,ok
real_vs_real,original,54000,55000,3137,0,75,0.5,uniform,1.0,0.2522777059169793,0.0636440409027339,ok
real_vs_real,original,55000,56000,3121,0,75,0.5,uniform,1.0,0.25645892599329323,0.06577118072163346,ok
real_vs_real,original,56000,57000,3042,0,75,0.5,uniform,1.0,0.27178070981673685,0.07386475422848932,ok
real_vs_real,original,57000,58000,3163,0,75,0.5,uniform,1.0,0.26701362844390625,0.07129627777478043,ok
real_vs_real,original,58000,59000,3185,0,75,0.5,uniform,1.0,0.28260144803113707,0.07986357842929548,ok
real_vs_real,original,59000,60000,3182,0,75,0.5,uniform,1.0,0.2818205388372767,0.07942281611053298,ok
real_vs_real,original,60000,61000,2999,0,75,0.5,uniform,1.0,0.28738933404684375,0.08259262932388833,ok
real_vs_real,original,61000,62000,3041,0,75,0.5,uniform,1.0,0.29388450733141513,0.0863681036494286,ok
real_vs_real,original,62000,63000,2981,0,75,0.5,uniform,1.0,0.2975079947755262,0.08851100695535452,ok
real_vs_real,original,63000,64000,2969,0,75,0.5,uniform,1.0,0.30242456994885314,0.09146062050874876,ok
real_vs_real,original,64000,65000,3000,0,75,0.5,uniform,1.0,0.3093506252233086,0.09569780932605193,ok
real_vs_real,original,65000,66000,3131,0,75,0.5,uniform,1.0,0.3151058590334123,0.09929170239718471,ok
real_vs_real,original,66000,67000,3059,0,75,0.5,uniform,1.0,0.3218757509572914,0.10360399905432027,ok
real_vs_real,original,67000,68000,3063,0,75,0.5,uniform,1.0,0.3248754488042322,0.10554405723575128,ok
real_vs_real,original,68000,69000,2969,0,75,0.5,uniform,1.0,0.3279085858929199,0.10752404070229443,ok
real_vs_real,original,69000,70000,2946,0,75,0.5,uniform,1.0,0.3360780715268982,0.11294847016123893,ok
real_vs_real,original,70000,71000,2950,0,75,0.5,uniform,1.0,0.33689830748226657,0.11350046958441584,ok
real_vs_real,original,71000,72000,2911,0,75,0.5,uniform,1.0,0.34144216400467764,0.11658275136019719,ok
real_vs_real,original,72000,73000,3010,0,75,0.5,uniform,1.0,0.3493823920476001,0.12206805587290293,ok
real_vs_real,original,73000,74000,3015,0,75,0.5,uniform,1.0,0.34847603309630276,0.1214355456425355,ok
real_vs_real,original,74000,75000,2953,0,75,0.5,uniform,1.0,0.3594172058312989,0.12918072784757828,ok
real_vs_real,original,75000,76000,3053,0,75,0.5,uniform,1.0,0.36461651168327014,0.13294520059207626,ok
real_vs_real,original,76000,77000,2991,0,75,0.5,uniform,1.0,0.3608360491133244,0.13020265433971345,ok
real_vs_real,original,77000,78000,2951,0,75,0.5,uniform,1.0,0.3627674747608688,0.1316002407443776,ok
real_vs_real,original,78000,79000,2918,0,75,0.5,uniform,1.0,0.3676386117448826,0.13515814884570454,ok
real_vs_real,original,79000,80000,2906,0,75,0.5,uniform,1.0,0.3694801771949491,0.13651560134001095,ok
real_vs_real,original,80000,81000,2968,0,75,0.5,uniform,1.0,0.37732756236748977,0.14237608932219187,ok
real_vs_real,original,81000,82000,2980,0,75,0.5,uniform,1.0,0.3764767605292934,0.14173475121863094,ok
real_vs_real,original,82000,83000,2937,0,75,0.5,uniform,1.0,0.3885521850409774,0.15097280050011794,ok
real_vs_real,original,83000,84000,3019,0,75,0.5,uniform,1.0,0.39030127835757444,0.1523350878875568,ok
real_vs_real,original,84000,85000,3020,0,75,0.5,uniform,1.0,0.3898342513820914,0.1519707435506356,ok
real_vs_real,original,85000,86000,2897,0,75,0.5,uniform,1.0,0.3938470675068665,0.15511551258375825,ok
real_vs_real,original,86000,87000,2976,0,75,0.5,uniform,1.0,0.39283068109005964,0.15431594400568016,ok
real_vs_real,original,87000,88000,2844,0,75,0.5,uniform,1.0,0.39740311178408627,0.15792923325567498,ok
real_vs_real,original,88000,89000,2896,0,75,0.5,uniform,1.0,0.4027096183556007,0.16217503671611358,ok
real_vs_real,original,89000,90000,3075,0,75,0.5,uniform,1.0,0.4018987313411831,0.16152259025365245,ok
real_vs_real,original,90000,91000,2970,0,75,0.5,uniform,1.0,0.40455194573308273,0.16366227679642312,ok
real_vs_real,original,91000,92000,3039,0,75,0.5,uniform,1.0,0.40725881099221894,0.1658597391307959,ok
real_vs_real,original,92000,93000,3099,0,75,0.5,uniform,1.0,0.4041920712971973,0.16337123049951863,ok
real_vs_real,original,93000,94000,2970,0,75,0.5,uniform,1.0,0.4121133125357843,0.16983738236921703,ok
real_vs_real,original,94000,95000,2891,0,75,0.5,uniform,1.0,0.4086316738804495,0.16697984489833806,ok
real_vs_real,original,95000,96000,2953,0,75,0.5,uniform,1.0,0.4154890744612305,0.17263117099664996,ok
real_vs_real,original,96000,97000,2970,0,75,0.5,uniform,1.0,0.41460585720165166,0.17189801682591635,ok
real_vs_real,original,97000,98000,2895,0,75,0.5,uniform,1.0,0.4205863241509371,0.17689285606279714,ok
real_vs_real,original,98000,99000,3014,0,75,0.5,uniform,1.0,0.4213945570042089,0.17757337267277348,ok
real_vs_real,original,99000,100000,3033,0,75,0.5,uniform,1.0,0.42680508929850697,0.18216258425110649,ok
real_vs_real,original,100000,101000,3114,0,75,0.5,uniform,1.0,0.4198697509744231,0.17629060778332403,ok
real_vs_real,original,101000,102000,2995,0,75,0.5,uniform,1.0,0.42366512754669583,0.17949214029915805,ok
real_vs_real,original,102000,103000,2897,0,75,0.5,uniform,1.0,0.4276603348694805,0.18289336202067621,ok
real_vs_real,original,103000,104000,2912,0,75,0.5,uniform,1.0,0.42819552845419484,0.18335141058816717,ok
real_vs_real,original,104000,105000,2972,0,75,0.5,uniform,1.0,0.4313886799542789,0.18609619319269527,ok
real_vs_real,original,105000,106000,2911,0,75,0.5,uniform,1.0,0.4338930071937368,0.18826314169162411,ok
real_vs_real,original,106000,107000,3047,0,75,0.5,uniform,1.0,0.43391999324800573,0.18828656054034934,ok
real_vs_real,original,107000,108000,2973,0,75,0.5,uniform,1.0,0.4388857768636921,0.19262072513324657,ok
real_vs_real,original,108000,109000,3050,0,75,0.5,uniform,1.0,0.43467014383599156,0.18893813394240158,ok
real_vs_real,original,109000,110000,3088,0,75,0.5,uniform,1.0,0.43396276328848654,0.18832367992097898,ok
real_vs_real,original,110000,111000,2998,0,75,0.5,uniform,1.0,0.43749989566850794,0.19140615870995534,ok
real_vs_real,original,111000,112000,2938,0,75,0.5,uniform,1.0,0.43497934143690625,0.18920702747688467,ok
real_vs_real,original,112000,113000,2877,0,75,0.5,uniform,1.0,0.43950988045946904,0.19316893502149676,ok
real_vs_real,original,113000,114000,2933,0,75,0.5,uniform,1.0,0.44580543737149464,0.19874248798998964,ok
real_vs_real,original,114000,115000,2879,0,75,0.5,uniform,1.0,0.44460511859985113,0.1976737114851877,ok
real_vs_real,original,115000,116000,2955,0,75,0.5,uniform,1.0,0.4492794414901905,0.2018520165457375,ok
real_vs_real,original,116000,117000,2985,0,75,0.5,uniform,1.0,0.44933919746948014,0.20190571438251648,ok
real_vs_real,original,117000,118000,3103,0,75,0.5,uniform,1.0,0.44484790825669973,0.19788966148036113,ok
real_vs_real,original,118000,119000,2790,0,75,0.5,uniform,1.0,0.4532330514128118,0.20542019889296848,ok
real_vs_real,original,119000,120000,2753,0,75,0.5,uniform,1.0,0.4581152354664245,0.20986956896645756,ok
real_vs_real,original,120000,121000,2783,0,75,0.5,uniform,1.0,0.46266113739067716,0.21405532805163505,ok
real_vs_real,original,121000,122000,2647,0,75,0.5,uniform,1.0,0.4591950546978071,0.21086009825892202,ok
real_vs_real,original,122000,123000,2849,0,75,0.5,uniform,1.0,0.4633717690299065,0.21471339633390504,ok
real_vs_real,original,123000,124000,2833,0,75,0.5,uniform,1.0,0.4629388338575032,0.2143123638933449,ok
real_vs_real,original,124000,125000,2814,0,75,0.5,uniform,1.0,0.47230992859262605,0.22307666864717152,ok
real_vs_real,original,125000,126000,2872,0,75,0.5,uniform,1.0,0.46595499925855266,0.2171140613340378,ok
real_vs_real,original,126000,127000,2804,0,75,0.5,uniform,1.0,0.4740916493578836,0.22476289199087846,ok
real_vs_real,original,127000,128000,2655,0,75,0.5,uniform,1.0,0.47326258201955373,0.22397747153981484,ok
real_vs_real,original,128000,129000,2672,0,75,0.5,uniform,1.0,0.477731308470753,0.22822720309317776,ok
real_vs_real,original,129000,130000,2607,0,75,0.5,uniform,1.0,0.4716438127702508,0.2224478861244594,ok
real_vs_real,original,130000,131000,2654,0,75,0.5,uniform,1.0,0.4805309273589798,0.2309099721484811,ok
real_vs_real,original,131000,132000,2811,0,75,0.5,uniform,1.0,0.4725522842699124,0.2233056613687121,ok
real_vs_real,original,132000,133000,2823,0,75,0.5,uniform,1.0,0.47286028921599943,0.22359685311743863,ok
real_vs_real,original,133000,134000,2842,0,75,0.5,uniform,1.0,0.47114152569565915,0.22197433723483345,ok
real_vs_real,original,134000,135000,2834,0,75,0.5,uniform,1.0,0.47153318393386195,0.2223435435508053,ok
real_vs_real,original,135000,136000,2751,0,75,0.5,uniform,1.0,0.47318482138282114,0.22390387518709234,ok
real_vs_real,original,136000,137000,2629,0,75,0.5,uniform,1.0,0.47243908373775434,0.22319868784296887,ok
real_vs_real,original,137000,138000,2622,0,75,0.5,uniform,1.0,0.47695479254717,0.22748587413371396,ok
real_vs_real,original,138000,139000,2607,0,75,0.5,uniform,1.0,0.4859749564090349,0.23617165825676334,ok
real_vs_real,original,139000,140000,2741,0,75,0.5,uniform,1.0,0.48995587163772775,0.24005675615228556,ok
real_vs_real,original,140000,141000,2641,0,75,0.5,uniform,1.0,0.4851404821482639,0.23536128741904996,ok
real_vs_real,original,141000,142000,2646,0,75,0.5,uniform,1.0,0.48776101222054413,0.2379108050424098,ok
real_vs_real,original,142000,143000,2796,0,75,0.5,uniform,1.0,0.48663399207120056,0.2368126422391533,ok
real_vs_real,original,143000,144000,2539,0,75,0.5,uniform,1.0,0.48450937970356467,0.23474933902073303,ok
real_vs_real,original,144000,145000,2533,0,75,0.5,uniform,1.0,0.4896943829465991,0.23980058868945045,ok
real_vs_real,original,145000,146000,2477,0,75,0.5,uniform,1.0,0.4844424063352504,0.23468444505588784,ok
real_vs_real,original,146000,147000,2469,0,75,0.5,uniform,1.0,0.4962827500008071,0.2462965679483636,ok
real_vs_real,original,147000,148000,2460,0,75,0.5,uniform,1.0,0.49624833361423487,0.24626240861490495,ok
real_vs_real,original,148000,149000,2509,0,75,0.5,uniform,1.0,0.4878014276900464,0.2379502328564476,ok
real_vs_real,original,149000,150000,2559,0,75,0.5,uniform,1.0,0.48773268703996636,0.23788317400722578,ok
real_vs_real,original,150000,151000,2596,0,75,0.5,uniform,1.0,0.4878158775816212,0.23796433042072726,ok
real_vs_real,original,151000,152000,2451,0,75,0.5,uniform,1.0,0.4855448611725789,0.2357538122110989,ok
real_vs_real,original,152000,153000,2419,0,75,0.5,uniform,1.0,0.4902180589228585,0.2403137452940952,ok
real_vs_real,original,153000,154000,2331,0,75,0.5,uniform,1.0,0.49155441316846665,0.24162574110539564,ok
real_vs_real,original,154000,155000,2254,0,75,0.5,uniform,1.0,0.49727833220097106,0.24728573967657935,ok
real_vs_real,original,155000,156000,2259,0,75,0.5,uniform,1.0,0.4944822271882963,0.24451267300509788,ok
real_vs_real,original,156000,157000,2283,0,75,0.5,uniform,1.0,0.4937389047456453,0.2437781060594294,ok
real_vs_real,original,157000,158000,2306,0,75,0.5,uniform,1.0,0.4941282641345261,0.24416274141659997,ok
real_vs_real,original,158000,159000,2341,0,75,0.5,uniform,1.0,0.4846472037950626,0.23488291214637294,ok
real_vs_real,original,159000,160000,2283,0,75,0.5,uniform,1.0,0.4774630121819093,0.22797092800182203,ok
real_vs_real,original,160000,161000,2287,0,75,0.5,uniform,1.0,0.4865069622359169,0.23668902430401986,ok
real_vs_real,original,161000,162000,2030,0,75,0.5,uniform,1.0,0.48154152530824845,0.2318822405961945,ok
real_vs_real,original,162000,163000,2119,0,75,0.5,uniform,1.0,0.48249371112256784,0.23280018127282795,ok
real_vs_real,original,163000,164000,2004,0,75,0.5,uniform,1.0,0.4803055768876395,0.23069344718936813,ok
real_vs_real,original,164000,165000,1954,0,75,0.5,uniform,1.0,0.48695282133712414,0.23712305020818517,ok
real_vs_real,original,165000,166000,1935,0,75,0.5,uniform,1.0,0.47549825424747744,0.2260985897923987,ok
real_vs_real,original,166000,167000,1848,0,75,0.5,uniform,1.0,0.48355979605993543,0.23383007636552636,ok
real_vs_real,original,167000,168000,1907,0,75,0.5,uniform,1.0,0.4632263636816735,0.21457866400974604,ok
real_vs_real,original,168000,169000,1844,0,75,0.5,uniform,1.0,0.4699806949535434,0.2208818536290156,ok
real_vs_real,original,169000,170000,1639,0,75,0.5,uniform,1.0,0.48712166743339047,0.23728751888308666,ok
real_vs_real,original,170000,171000,1626,0,75,0.5,uniform,1.0,0.504906893465423,0.25493097106890394,ok
real_vs_real,original,171000,172000,1476,0,75,0.5,uniform,1.0,0.5261684150910194,0.27685320103939526,ok
real_vs_real,original,172000,173000,1466,0,75,0.5,uniform,1.0,0.5085204235305386,0.2585930211476784,ok
real_vs_real,original,173000,174000,1466,0,75,0.5,uniform,1.0,0.5079101659616054,0.25797273668714554,ok
real_vs_real,original,174000,175000,1527,0,75,0.5,uniform,1.0,0.5014293735368599,0.2514314166455678,ok
real_vs_real,original,175000,176000,1578,0,75,0.5,uniform,1.0,0.443299044013042,0.19651404242287696,ok
real_vs_real,original,176000,177000,1659,0,75,0.5,uniform,1.0,0.47167996671259926,0.22248199099799876,ok
real_vs_real,original,177000,178000,1580,0,75,0.5,uniform,1.0,0.49212458121655545,0.24218660343757006,ok
real_vs_real,original,178000,179000,1585,0,75,0.5,uniform,1.0,0.4970410454295607,0.24704980084171058,ok
real_vs_real,original,179000,180000,1473,0,75,0.5,uniform,1.0,0.5038054895671206,0.2538199713179661,ok
real_vs_real,original,180000,181000,1523,0,75,0.5,uniform,1.0,0.5217034520629775,0.27217449189442744,ok
real_vs_real,original,181000,182000,1554,0,75,0.5,uniform,1.0,0.46869986283442566,0.21967956142100944,ok
real_vs_real,original,182000,183000,1569,0,75,0.5,uniform,1.0,0.47874569082552654,0.22919743648401064,ok
real_vs_real,original,183000,184000,1576,0,75,0.5,uniform,1.0,0.4507618536932818,0.20318624874500357,ok
real_vs_real,original,184000,185000,1670,0,75,0.5,uniform,1.0,0.42882534289040186,0.18389117470507074,ok
real_vs_real,original,185000,186000,1638,0,75,0.5,uniform,1.0,0.4654185299879449,0.2166144080561396,ok
real_vs_real,original,186000,187000,1569,0,75,0.5,uniform,1.0,0.4637838690434643,0.21509547718492522,ok
real_vs_real,original,187000,188000,1612,0,75,0.5,uniform,1.0,0.47736855413665624,0.22788073647852172,ok
real_vs_real,original,188000,189000,1496,0,75,0.5,uniform,1.0,0.5037470904722722,0.25376113115927956,ok
real_vs_real,original,189000,190000,1531,0,75,0.5,uniform,1.0,0.468378529719253,0.21937844710196916,ok
real_vs_real,original,190000,191000,1553,0,75,0.5,uniform,1.0,0.4499948584422832,0.20249537262449052,ok
real_vs_real,original,191000,192000,1556,0,75,0.5,uniform,1.0,0.4452704895779579,0.1982658088889943,ok
real_vs_real,original,192000,193000,1659,0,75,0.5,uniform,1.0,0.44272460831305077,0.19600507880594423,ok
real_vs_real,original,193000,194000,1593,0,75,0.5,uniform,1.0,0.4561223897634622,0.20804763444353175,ok
real_vs_real,original,194000,195000,1526,0,75,0.5,uniform,1.0,0.4605338673222093,0.21209144295075028,ok
real_vs_real,original,195000,196000,1640,0,75,0.5,uniform,1.0,0.44870862015353224,0.2013394258000869,ok
real_vs_real,original,196000,197000,1489,0,75,0.5,uniform,1.0,0.4993411360831846,0.24934157018484546,ok
real_vs_real,original,197000,198000,1531,0,75,0.5,uniform,1.0,0.4721846742600121,0.22295836660603371,ok
real_vs_real,original,198000,199000,1561,0,75,0.5,uniform,1.0,0.43603048564748315,0.19012258441398003,ok
real_vs_real,original,199000,200000,1520,0,75,0.5,uniform,1.0,0.45071176980539035,0.20314109944110717,ok
real_vs_real,original,200000,201000,1570,0,75,0.5,uniform,1.0,0.41591972758702506,0.17298921979606513,ok
real_vs_real,original,201000,202000,1632,0,75,0.5,uniform,1.0,0.41449870865478555,0.17180917947648477,ok
real_vs_real,original,202000,203000,1533,0,75,0.5,uniform,1.0,0.4407818587930431,0.1942886470410502,ok
real_vs_real,original,203000,204000,1610,0,75,0.5,uniform,1.0,0.44605921449787916,0.19896882283846495,ok
real_vs_real,original,204000,205000,1528,0,75,0.5,uniform,1.0,0.4431991854080264,0.19642551794633817,ok
real_vs_real,original,205000,206000,1727,0,75,0.5,uniform,1.0,0.43118783198613253,0.18592294645290125,ok
real_vs_real,original,206000,207000,1873,0,75,0.5,uniform,1.0,0.39981887200212407,0.15985513040905086,ok
real_vs_real,original,207000,208000,2006,0,75,0.5,uniform,1.0,0.39284453179995477,0.15432682616512566,ok
real_vs_real,original,208000,209000,2248,0,75,0.5,uniform,1.0,0.3822653238407076,0.14612677781104105,ok
real_vs_real,original,209000,210000,2423,0,75,0.5,uniform,1.0,0.37624108930600425,0.14155735728216867,ok
real_vs_real,original,210000,211000,2438,0,75,0.5,uniform,1.0,0.37697097705552945,0.1421071175422005,ok
real_vs_real,original,211000,212000,2405,0,75,0.5,uniform,1.0,0.36805929255014747,0.13546764283251506,ok
real_vs_real,original,212000,213000,2502,0,75,0.5,uniform,1.0,0.37342532760970193,0.1394464753004132,ok
real_vs_real,original,213000,214000,2440,0,75,0.5,uniform,1.0,0.3596220692651505,0.12932803270254872,ok
real_vs_real,original,214000,215000,2571,0,75,0.5,uniform,1.0,0.357071712846022,0.127500208114792,ok
real_vs_real,original,215000,216000,2566,0,75,0.5,uniform,1.0,0.3567226230936284,0.12725102982679887,ok
real_vs_real,original,216000,217000,2671,0,75,0.5,uniform,1.0,0.34717843206939025,0.12053286369416022,ok
real_vs_real,original,217000,218000,2792,0,75,0.5,uniform,1.0,0.34237343348324173,0.11721956795510374,ok
real_vs_real,original,218000,219000,2665,0,75,0.5,uniform,1.0,0.33517844062167657,0.11234458705757877,ok
real_vs_real,original,219000,220000,2598,0,75,0.5,uniform,1.0,0.33827103270455355,0.11442729156700515,ok
real_vs_real,original,220000,221000,2698,0,75,0.5,uniform,1.0,0.33151745000215965,0.10990381965593443,ok
real_vs_real,original,221000,222000,2603,0,75,0.5,uniform,1.0,0.3235983038948836,0.10471586228364543,ok
real_vs_real,original,222000,223000,2712,0,75,0.5,uniform,1.0,0.3219148109152433,0.10362914548659685,ok
real_vs_real,original,223000,224000,2749,0,75,0.5,uniform,1.0,0.32294998709448264,0.10429669416432652,ok
real_vs_real,original,224000,225000,2781,0,75,0.5,uniform,1.0,0.3163441501178288,0.1000736213137714,ok
real_vs_real,original,225000,226000,2915,0,75,0.5,uniform,1.0,0.3139169140368153,0.0985438289183973,ok
real_vs_real,original,226000,227000,2855,0,75,0.5,uniform,1.0,0.3058491773199723,0.09354371926730387,ok
real_vs_real,original,227000,228000,2635,0,75,0.5,uniform,1.0,0.3021894743606776,0.09131847841438262,ok
real_vs_real,original,228000,229000,2896,0,75,0.5,uniform,1.0,0.30038952080840003,0.0902338642115002,ok
real_vs_real,original,229000,230000,2756,0,75,0.5,uniform,1.0,0.29274072492552455,0.08569713202992163,ok
real_vs_real,original,230000,231000,2746,0,75,0.5,uniform,1.0,0.29318224194342185,0.08595582699097115,ok
real_vs_real,original,231000,232000,2913,0,75,0.5,uniform,1.0,0.291893397872614,0.08520175572162014,ok
real_vs_real,original,232000,233000,2883,0,75,0.5,uniform,1.0,0.28840536619413115,0.08317765524957088,ok
real_vs_real,original,233000,234000,2910,0,75,0.5,uniform,1.0,0.28199925750032107,0.07952358123073239,ok
real_vs_real,original,234000,235000,3044,0,75,0.5,uniform,1.0,0.28044117605029384,0.07864725322447191,ok
real_vs_real,original,235000,236000,2866,0,75,0.5,uniform,1.0,0.273063332057608,0.07456358331440349,ok
real_vs_real,original,236000,237000,2843,0,75,0.5,uniform,1.0,0.271730521177505,0.0738374761393985,ok
real_vs_real,original,237000,238000,2796,0,75,0.5,uniform,1.0,0.2672020972251759,0.07139696076153235,ok
real_vs_real,original,238000,239000,2780,0,75,0.5,uniform,1.0,0.26538744835514827,0.07043049774445648,ok
real_vs_real,original,239000,240000,2944,0,75,0.5,uniform,1.0,0.2692746752155013,0.0725088507124137,ok
real_vs_real,original,240000,241000,2948,0,75,0.5,uniform,1.0,0.26356376475189636,0.06946585809019296,ok
real_vs_real,original,241000,242000,2935,0,75,0.5,uniform,1.0,0.2579277567108695,0.06652672768190149,ok
real_vs_real,original,242000,243000,3025,0,75,0.5,uniform,1.0,0.24792546279792718,0.06146703510356638,ok
real_vs_real,original,243000,244000,2856,0,75,0.5,uniform,1.0,0.23544525997962348,0.0554344704468725,ok
real_vs_real,original,244000,245000,2995,0,75,0.5,uniform,1.0,0.22428417884764615,0.05030339288136293,ok
real_vs_real,original,245000,246000,2922,0,75,0.5,uniform,1.0,0.2131329523158602,0.04542565536287474,ok
real_vs_real,original,246000,247000,2897,0,75,0.5,uniform,1.0,0.1982675866396563,0.03931003591191362,ok
real_vs_real,original,247000,248000,2996,0,75,0.5,uniform,1.0,0.19792473072711259,0.039174199033400026,ok
real_vs_real,original,248000,249000,3088,0,75,0.5,uniform,1.0,0.1922711371163382,0.03696819016800973,ok
real_vs_real,original,249000,250000,3098,0,75,0.5,uniform,1.0,0.18282017525752597,0.03342321648119251,ok
real_vs_real,original,250000,251000,3313,0,75,0.5,uniform,1.0,0.19489524965596128,0.03798415833845947,ok
real_vs_real,original,251000,252000,3062,0,75,0.5,uniform,1.0,0.16224958819354066,0.02632492886897353,ok
real_vs_real,original,252000,253000,3100,0,75,0.5,uniform,1.0,0.14964204883522586,0.022392742779604125,ok
real_vs_real,original,253000,254000,3167,0,75,0.5,uniform,1.0,0.148264137064592,0.021982254339508123,ok
real_vs_real,original,254000,255000,3029,0,75,0.5,uniform,1.0,0.12987427664294462,0.016867327733528115,ok
real_vs_real,original,255000,256000,3089,0,75,0.5,uniform,1.0,0.13050526737140566,0.017031624811682078,ok
real_vs_real,original,256000,257000,3269,0,75,0.5,uniform,1.0,0.1282951605235255,0.016459648213757172,ok
real_vs_real,original,257000,258000,3201,0,75,0.5,uniform,1.0,0.13738825838475166,0.018875533541995282,ok
real_vs_real,original,258000,259000,3334,0,75,0.5,uniform,1.0,0.1317766121479473,0.01736507550919053,ok
real_vs_real,original,259000,260000,3320,0,75,0.5,uniform,1.0,0.1314803870747783,0.01728709218533353,ok
real_vs_real,original,260000,261000,3300,0,75,0.5,uniform,1.0,0.09858247233346196,0.009718503851377791,ok
real_vs_real,original,261000,262000,3331,0,75,0.5,uniform,1.0,0.10089690784318536,0.010180186012316239,ok
real_vs_real,original,262000,263000,3267,0,75,0.5,uniform,1.0,0.0869514168241464,0.007560548887726448,ok
real_vs_real,original,263000,264000,3279,0,75,0.5,uniform,1.0,0.0920282694611168,0.008469202380007923,ok
real_vs_real,original,264000,265000,3402,0,75,0.5,uniform,1.0,0.104013301940295,0.010818766980522976,ok
real_vs_real,original,265000,266000,3338,0,75,0.5,uniform,1.0,0.09299407083537724,0.00864789721053516,ok
real_vs_real,original,266000,267000,3406,0,75,0.5,uniform,1.0,0.11054120894607505,0.012219358875259823,ok
