comparison_set,variant,window_start,window_end,n_events,distance,distance_squared,status
real_vs_real,original,187000,188000,1612,57.17699172188912,,ok
real_vs_real,original,188000,189000,1496,61.74781411505674,,ok
real_vs_real,original,189000,190000,1531,55.30275666698912,,ok
real_vs_real,original,190000,191000,1553,51.941524326510105,,ok
real_vs_real,original,191000,192000,1556,51.38458623001667,,ok
real_vs_real,original,192000,193000,1659,52.0691281785035,,ok
real_vs_real,original,193000,194000,1593,54.72840278930833,,ok
real_vs_real,original,194000,195000,1526,55.64197511935451,,ok
real_vs_real,original,195000,196000,1640,53.86774769166213,,ok
real_vs_real,original,196000,197000,1489,63.5247298900388,,ok
real_vs_real,original,197000,198000,1531,59.2691610241342,,ok
real_vs_real,original,198000,199000,1561,52.472362229877255,,ok
real_vs_real,original,199000,200000,1520,55.702830253719156,,ok
real_vs_real,original,200000,201000,1570,50.24306061670802,,ok
real_vs_real,original,201000,202000,1632,50.17195876455423,,ok
real_vs_real,original,202000,203000,1533,55.59368437086936,,ok
real_vs_real,original,203000,204000,1610,56.99139165058566,,ok
real_vs_real,original,204000,205000,1528,56.97994326390921,,ok
real_vs_real,original,205000,206000,1727,54.8695053559923,,ok
real_vs_real,original,206000,207000,1873,49.16208410738688,,ok
real_vs_real,original,207000,208000,2006,47.46028394009006,,ok
real_vs_real,original,208000,209000,2248,45.1456343871406,,ok
real_vs_real,original,209000,210000,2423,43.42014184400808,,ok
real_vs_real,original,210000,211000,2438,44.09594922638597,,ok
real_vs_real,original,211000,212000,2405,43.27525422308335,,ok
real_vs_real,original,212000,213000,2502,45.567363030163555,,ok
real_vs_real,original,213000,214000,2440,43.64516879431237,,ok
real_vs_real,original,214000,215000,2571,42.60713743768229,,ok
real_vs_real,original,215000,216000,2566,43.40807380429305,,ok
real_vs_real,original,216000,217000,2671,41.721154315933084,,ok
real_vs_real,original,217000,218000,2792,39.869468769415015,,ok
real_vs_real,original,218000,219000,2665,40.5073001931301,,ok
real_vs_real,original,219000,220000,2598,42.384728278525266,,ok
real_vs_real,original,220000,221000,2698,41.191788603514816,,ok
real_vs_real,original,221000,222000,2603,40.829324543603086,,ok
real_vs_real,original,222000,223000,2712,41.004854571491975,,ok
real_vs_real,original,223000,224000,2749,40.33343870568306,,ok
real_vs_real,original,224000,225000,2781,38.829999823758506,,ok
real_vs_real,original,225000,226000,2915,38.52747283807771,,ok
real_vs_real,original,226000,227000,2855,39.309906387673074,,ok
real_vs_real,original,227000,228000,2635,40.361322665874816,,ok
real_vs_real,original,228000,229000,2896,39.18781110711241,,ok
real_vs_real,original,229000,230000,2756,40.26244459489169,,ok
real_vs_real,original,230000,231000,2746,39.99072745699195,,ok
real_vs_real,original,231000,232000,2913,38.25959614467691,,ok
real_vs_real,original,232000,233000,2883,38.454408350154054,,ok
real_vs_real,original,233000,234000,2910,37.17406572821974,,ok
real_vs_real,original,234000,235000,3044,36.7997624204324,,ok
real_vs_real,original,235000,236000,2866,37.97707160873552,,ok
real_vs_real,original,236000,237000,2843,38.7687707076737,,ok
real_vs_real,original,237000,238000,2796,39.26340042077173,,ok
real_vs_real,original,238000,239000,2780,39.4890457162117,,ok
real_vs_real,original,239000,240000,2944,37.78330515340179,,ok
real_vs_real,original,240000,241000,2948,37.90897838265101,,ok
real_vs_real,original,241000,242000,2935,37.02176356575709,,ok
real_vs_real,original,242000,243000,3025,34.56420114964524,,ok
real_vs_real,original,243000,244000,2856,34.40734489745701,,ok
real_vs_real,original,244000,245000,2995,33.71603675511694,,ok
real_vs_real,original,245000,246000,2922,32.24800190420336,,ok
real_vs_real,original,246000,247000,2897,30.45987759371602,,ok
real_vs_real,original,247000,248000,2996,29.81828542004572,,ok
real_vs_real,original,248000,249000,3088,28.674175319321197,,ok
real_vs_real,original,249000,250000,3098,27.419520394769386,,ok
real_vs_real,original,250000,251000,3313,27.10782981439095,,ok
real_vs_real,original,251000,252000,3062,24.935058725263737,,ok
real_vs_real,original,252000,253000,3100,24.228294578277666,,ok
real_vs_real,original,253000,254000,3167,22.815699874157982,,ok
real_vs_real,original,254000,255000,3029,22.288184063748485,,ok
real_vs_real,original,255000,256000,3089,21.215284867153382,,ok
real_vs_real,original,256000,257000,3269,19.857787741464158,,ok
real_vs_real,original,257000,258000,3201,21.72247356768355,,ok
real_vs_real,original,258000,259000,3334,20.669322980408534,,ok
real_vs_real,original,259000,260000,3320,19.697890299342948,,ok
real_vs_real,original,260000,261000,3300,17.270995153291754,,ok
real_vs_real,original,261000,262000,3331,18.543211219826595,,ok
real_vs_real,original,262000,263000,3267,16.56275040753916,,ok
real_vs_real,original,263000,264000,3279,17.1354903835049,,ok
real_vs_real,original,264000,265000,3402,17.090495616516982,,ok
real_vs_real,original,265000,266000,3338,15.758679819647709,,ok
real_vs_real,original,266000,267000,3406,18.058996465981974,,ok
real_vs_real,original,267000,268000,3412,17.553683798058543,,ok
real_vs_real,original,268000,269000,3276,16.072839103350464,,ok
real_vs_real,original,269000,270000,3152,12.966661817379407,,ok
real_vs_real,original,270000,271000,3307,14.42087541426081,,ok
real_vs_real,original,271000,272000,3301,14.082992180195397,,ok
real_vs_real,original,272000,273000,3287,16.218614651221515,,ok
real_vs_real,original,273000,274000,3342,15.216031830035165,,ok
real_vs_real,original,274000,275000,3348,14.831962510998219,,ok
real_vs_real,original,275000,276000,3401,18.326980085558628,,ok
real_vs_real,original,276000,277000,3403,14.461503221101072,,ok
real_vs_real,original,277000,278000,3213,13.337781304898881,,ok
real_vs_real,original,278000,279000,3266,16.134789560412045,,ok
real_vs_real,original,279000,280000,3290,12.106877660389552,,ok
real_vs_real,original,280000,281000,3302,14.167758934324953,,ok
real_vs_real,original,281000,282000,3372,16.130969563788433,,ok
real_vs_real,original,282000,283000,3324,14.543190567692207,,ok
real_vs_real,original,283000,284000,3403,18.068412949904044,,ok
real_vs_real,original,284000,285000,3384,16.57308958055049,,ok
real_vs_real,original,285000,286000,3310,15.035278091260288,,ok
real_vs_real,original,286000,287000,3307,16.268118079065776,,ok
real_vs_real,original,287000,288000,3202,17.350097957180594,,ok
real_vs_real,original,288000,289000,3268,16.53370786798406,,ok
real_vs_real,original,289000,290000,3253,18.541089689630997,,ok
real_vs_real,original,290000,291000,3197,19.74163830162396,,ok
real_vs_real,original,291000,292000,3269,22.494233514686364,,ok
real_vs_real,original,292000,293000,3200,22.464020815415697,,ok
real_vs_real,original,293000,294000,3192,22.723001980519097,,ok
real_vs_real,original,294000,295000,3029,23.303285358825313,,ok
real_vs_real,original,295000,296000,3155,25.172806856953983,,ok
real_vs_real,original,296000,297000,3020,24.44593374045574,,ok
real_vs_real,original,297000,298000,3128,27.789995912739553,,ok
real_vs_real,original,298000,299000,2997,28.257583930503063,,ok
real_vs_real,original,299000,300000,3068,28.12731409969153,,ok
real_vs_real,original,300000,301000,3136,29.83329097811793,,ok
real_vs_real,original,301000,302000,2942,29.828287778792184,,ok
real_vs_real,original,302000,303000,2979,30.24400782280572,,ok
real_vs_real,original,303000,304000,2893,30.74473496106242,,ok
real_vs_real,original,304000,305000,2884,31.753125658845605,,ok
real_vs_real,original,305000,306000,2988,31.799960929005746,,ok
real_vs_real,original,306000,307000,2898,36.61350378188894,,ok
real_vs_real,original,307000,308000,2995,34.483841460517915,,ok
real_vs_real,original,308000,309000,2909,34.192160793015276,,ok
real_vs_real,original,309000,310000,2971,37.24501851012493,,ok
real_vs_real,original,310000,311000,2859,35.95864631956068,,ok
real_vs_real,original,311000,312000,2842,38.422709374331205,,ok
real_vs_real,original,312000,313000,2907,36.61040976330132,,ok
real_vs_real,original,313000,314000,2847,37.515248813661195,,ok
real_vs_real,original,314000,315000,2892,37.27459952914873,,ok
real_vs_real,original,315000,316000,2765,41.621572075352816,,ok
real_vs_real,original,316000,317000,2874,38.016029818412484,,ok
real_vs_real,original,317000,318000,2862,40.22808022330665,,ok
real_vs_real,original,318000,319000,2853,40.74824366516723,,ok
real_vs_real,original,319000,320000,2904,39.34887781859247,,ok
real_vs_real,original,320000,321000,2758,40.468307528605166,,ok
real_vs_real,original,321000,322000,2872,39.524320892938206,,ok
real_vs_real,original,322000,323000,2806,39.507636009605875,,ok
real_vs_real,original,323000,324000,2814,41.01468901256624,,ok
real_vs_real,original,324000,325000,2816,41.15511052964038,,ok
real_vs_real,original,325000,326000,2894,40.99764343357939,,ok
